amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.8,,,,,buy,27428.97,BTC-20OCT23-28500-C,33.04,,0.01341959,0.0135,0,1696377541515,265975351,481
0.1,,,,,sell,27428.33,BTC-4OCT23-27250-P,33.52,,0.00191929,0.0016,2,1696377335317,265975324,175
0.5,,,,,sell,27439.02,BTC-5OCT23-24500-P,83.08,,0.00029295,0.0002,2,1696377198599,265975203,10
2.0,,,,,buy,27461.86,BTC-13OCT23-25500-P,42.8,,0.00467773,0.0046,3,1696376886979,265975056,430
0.1,,,,,buy,27459.25,BTC-5OCT23-26750-P,42.13,,0.00206963,0.002,0,1696376823540,265975042,31
1.6,,,,,sell,27459.35,BTC-27OCT23-23000-P,47.07,,0.00342459,0.0031,3,1696376822538,265975036,1444
1.1,,,,,sell,27460.39,BTC-20OCT23-26000-P,36.98,,0.01042778,0.0105,3,1696376525116,265974905,225
1.6,,,,,buy,27462.87,BTC-13OCT23-28000-P,32.89,,0.03195037,0.032,2,1696376478172,265974867,175
0.1,,,,,sell,27462.85,BTC-4OCT23-27500-C,30.39,,0.00322218,0.0031,0,1696376468668,265974864,285
1.0,,,,,buy,27458.84,BTC-4OCT23-27750-C,34.52,,0.00090363,0.0009,0,1696376369192,265974835,247
0.1,,,,,buy,27448.9,BTC-5OCT23-27500-C,32.71,,0.00706868,0.007,0,1696376336842,265974780,52
0.1,,,,,sell,27441.92,BTC-6OCT23-27500-C,32.9,,0.00954919,0.0095,1,1696375992864,265974624,1399
11.5,,,,,buy,27444.64,BTC-5OCT23-28000-C,34.95,,0.00194028,0.002,1,1696375987322,265974613,54
3.5,,,,,buy,27452.0,BTC-29MAR24-15000-P,61.93,,0.00942311,0.01,0,1696375945506,265974576,377
0.1,,,,,sell,27454.18,BTC-4OCT23-27000-P,43.44,,0.00076026,0.0007,2,1696375915328,265974560,283
0.9,,,,,buy,27454.18,BTC-4OCT23-26750-P,58.07,,0.00038299,0.0006,0,1696375915084,265974558,149
0.1,,,,,sell,27455.48,BTC-4OCT23-28250-C,53.59,M,0.00024352,0.0003,3,1696375887649,265974554,154
1.0,,,,,buy,27451.17,BTC-27OCT23-27000-C,32.7,,0.04294275,0.043,0,1696375885102,265974539,2571
10.4,,,,,buy,27448.96,BTC-20OCT23-25500-P,39.28,,0.00782686,0.008,3,1696375864366,265974497,232
0.1,,,,,sell,27437.55,BTC-29DEC23-50000-C,58.53,,0.00291811,0.0027,3,1696375838539,265974458,1940
2.0,,,,,buy,27432.54,BTC-24NOV23-19000-P,57.5,,0.00288547,0.003,0,1696375828205,265974455,196
1.1,,,,,buy,27434.18,BTC-20OCT23-29000-C,33.7,,0.00940573,0.0095,0,1696375820991,265974451,296
2.5,,,,,buy,27439.8,BTC-29DEC23-29000-C,40.42,,0.06006,0.06,1,1696375817187,265974442,1402
0.3,,,,,buy,27446.04,BTC-6OCT23-28500-C,37.2,,0.00145675,0.0015,0,1696375760004,265974418,1220
0.1,,,,,sell,27430.37,BTC-4OCT23-28000-C,41.23,,0.00042523,0.0003,2,1696375749550,265974385,250
0.4,,,,,buy,27409.63,BTC-6OCT23-24500-P,70.95,,0.00045966,0.0005,3,1696375591523,265974286,430
0.1,,,,,buy,27413.72,BTC-29DEC23-29000-P,40.7,,0.10447777,0.105,3,1696375569050,265974280,625
1.0,,,,,buy,27409.35,BTC-20OCT23-24000-P,46.05,,0.00356174,0.0035,2,1696375554417,265974264,37
0.5,,,,,buy,27399.24,BTC-6OCT23-27500-P,32.62,,0.0126609,0.0125,3,1696375205831,265973938,430
0.8,,,,,sell,27412.68,BTC-20OCT23-26500-P,35.11,,0.01492898,0.015,2,1696374909523,265973812,198
0.1,,,,,sell,27414.87,BTC-29DEC23-45000-C,55.11,,0.00501469,0.0048,2,1696374889147,265973799,2159
0.3,,,,,sell,27411.57,BTC-5OCT23-27750-C,33.07,,0.00335401,0.0034,2,1696374798458,265973770,83
1.5,,,,,buy,27414.57,BTC-24NOV23-22000-P,48.04,,0.00749543,0.008,0,1696374786596,265973763,560
0.7,,,,,buy,27409.07,BTC-27OCT23-27000-P,32.47,,0.02469569,0.0245,2,1696374773117,265973752,1571
2.1,,,,,buy,27393.0,BTC-27OCT23-19000-P,65.08,,0.00069784,0.0006,3,1696374730896,265973707,238
0.7,,,,,sell,27436.41,BTC-24NOV23-29000-C,36.19,,0.03426905,0.034,0,1696374571196,265973493,917
0.1,,,,,sell,27427.99,BTC-13OCT23-29500-C,36.02,,0.0031597,0.003,3,1696374542629,265973467,367
1.0,,,,,sell,27418.95,BTC-5OCT23-28500-C,38.51,,0.00059247,0.0005,3,1696374442533,265973356,48
3.8,,,,,sell,27428.22,BTC-6OCT23-29500-C,46.96,,0.00048584,0.0004,0,1696374372984,265973304,384
1.0,,,,,sell,27443.92,BTC-5OCT23-25500-P,65.06,,0.00051134,0.0005,2,1696374336640,265973261,19
1.4,,,,,sell,27426.29,BTC-27OCT23-26000-C,35.43,,0.06834158,0.0685,3,1696374251601,265973189,1609
0.1,,,,,sell,27430.3,BTC-6OCT23-28000-C,34.17,,0.00365238,0.0036,0,1696374216289,265973174,1577
0.1,,,,,buy,27434.4,BTC-13OCT23-29000-C,34.43,,0.0048948,0.0047,0,1696374210995,265973172,581
2.0,,,,,sell,27429.94,BTC-5OCT23-27250-P,34.12,,0.00576577,0.0055,3,1696374152591,265973134,136
0.6,,,,,buy,27442.21,BTC-4OCT23-27500-P,33.99,,0.00494279,0.0055,3,1696374145829,265973106,252
0.8,,,,,buy,27438.67,BTC-29MAR24-45000-C,56.83,,0.02860674,0.0285,0,1696374130200,265973092,1167
1.6,,,,,sell,27437.08,BTC-27OCT23-26500-P,33.93,,0.01831428,0.0185,3,1696374129512,265973079,513
2.7,,,,,buy,27433.43,BTC-6OCT23-24000-P,76.01,,0.00030943,0.0003,3,1696374112908,265973057,289
1.0,,,,,sell,27431.85,BTC-6OCT23-26000-P,49.03,,0.00170602,0.0016,2,1696374070356,265972986,952
4.0,,,,,sell,27410.66,BTC-13OCT23-26000-P,39.64,,0.00701335,0.007,3,1696373980759,265972851,574
0.1,,,,,buy,27401.1,BTC-24NOV23-38000-C,48.66,,0.00336864,0.0034,0,1696373956417,265972783,296
1.0,,,,,sell,27393.29,BTC-6OCT23-25000-P,61.21,,0.00073668,0.0006,2,1696373924636,265972726,483
