amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,buy,33912.18,BTC-27OCT23-30000-C,91.08,,0.11739488,0.1175,3,1698191961556,268428053,6546
0.1,,,,,buy,33883.19,BTC-29DEC23-22000-P,70.56,,0.00666286,0.007,0,1698191896932,268427962,1511
0.1,,,,,buy,33880.34,BTC-3NOV23-40000-C,65.5,,0.00273757,0.0029,3,1698191855625,268427866,172
0.3,,,,,buy,33870.36,BTC-29MAR24-36000-C,53.48,,0.12466386,0.124,3,1698191823999,268427810,679
2.7,,,,,buy,33871.5,BTC-25OCT23-34750-C,62.54,,0.00085724,0.0008,2,1698191770963,268427766,68
2.5,,,,,buy,33874.03,BTC-25OCT23-35000-C,67.61,,0.00058934,0.0005,2,1698191767427,268427764,201
1.0,,,,,sell,33866.16,BTC-29MAR24-50000-C,60.03,,0.04469299,0.0445,1,1698191637154,268427557,1641
0.4,,,,,sell,33848.97,BTC-25OCT23-33750-C,52.52,,0.00835376,0.008,1,1698191626154,268427472,91
1.1,,,,,buy,33845.33,BTC-24NOV23-37000-C,52.75,,0.03011801,0.03,3,1698191624257,268427470,141
0.2,,,,,sell,33842.34,BTC-27OCT23-33000-P,55.46,,0.0076361,0.0075,3,1698191611252,268427443,622
0.9,,,,,buy,33839.86,BTC-24NOV23-36000-C,51.51,,0.03784969,0.0375,2,1698191608434,268427402,1604
0.3,,,,,sell,33839.86,BTC-27OCT23-33250-P,54.18,,0.00967306,0.0095,1,1698191608321,268427401,83
2.0,,,,,buy,33840.0,BTC-24NOV23-26000-P,64.19,,0.00502578,0.005,1,1698191507160,268427188,2075
0.1,,,,,buy,33827.1,BTC-29MAR24-23000-P,58.28,,0.021743,0.022,0,1698191492466,268427146,436
2.0,,,,,sell,33828.8,BTC-25OCT23-36000-C,97.07,,0.00029273,0.0002,3,1698191466523,268427116,132
0.1,,,,,buy,33829.51,BTC-24NOV23-25000-P,68.04,,0.003833,0.004,1,1698191405923,268427006,2133
0.1,,,,,buy,33831.32,BTC-29DEC23-19000-P,80.2,,0.00375806,0.0041,0,1698191361522,268426955,964
1.9,,,,,buy,33818.14,BTC-27OCT23-34000-C,53.54,,0.01513318,0.015,3,1698191350880,268426936,3393
3.0,,,,,buy,33800.45,BTC-27OCT23-32000-P,63.3,,0.00322687,0.0034,0,1698191324711,268426853,591
0.3,,,,,buy,33812.49,BTC-27OCT23-29000-P,100.84,,0.00086349,0.0008,1,1698191277316,268426787,1569
24.0,,,,,buy,33814.95,BTC-27OCT23-35000-C,57.96,,0.00644165,0.0065,1,1698191238878,268426710,1896
0.1,,,,,sell,33807.71,BTC-25OCT23-31250-P,109.23,,0.00033347,0.0001,2,1698191201892,268426665,74
0.1,,,,,buy,33805.31,BTC-29DEC23-55000-C,65.86,,0.00664325,0.0065,2,1698191191058,268426647,1455
0.1,,,,,buy,33796.94,BTC-27OCT23-36000-C,64.12,,0.00287409,0.0029,1,1698191110135,268426496,1587
0.1,,,,,sell,33791.05,BTC-10NOV23-43000-C,65.0,,0.00293263,0.0027,2,1698191080670,268426426,35
2.0,,,,,buy,33785.76,BTC-26OCT23-31000-P,85.83,,0.0009885,0.001,1,1698191066053,268426406,97
0.1,,,,,sell,33759.24,BTC-24NOV23-46000-C,63.04,,0.0044691,0.0043,2,1698191026005,268426311,122
0.1,,,,,sell,33742.07,BTC-24NOV23-48000-C,64.59,,0.00308222,0.0028,2,1698191016195,268426275,94
0.3,,,,,sell,33760.08,BTC-27OCT23-31000-P,74.42,,0.00192106,0.0019,1,1698191005184,268426259,680
1.2,,,,,buy,33740.06,BTC-3NOV23-36500-C,55.53,,0.00999822,0.01,2,1698190980791,268426140,125
0.1,,,,,buy,33772.02,BTC-29DEC23-18000-P,83.46,,0.00312985,0.0034,0,1698190925560,268425827,717
0.1,,,,,buy,33788.15,BTC-24NOV23-24000-P,71.35,,0.00315566,0.0031,2,1698190918010,268425785,1876
0.1,,,,,buy,33805.57,BTC-29DEC23-17000-P,87.64,,0.00262058,0.0029,0,1698190912093,268425759,636
0.1,,,,,buy,33807.76,BTC-29DEC23-16000-P,92.12,,0.00212944,0.0025,0,1698190901373,268425743,636
0.1,,,,,buy,33815.8,BTC-29DEC23-15000-P,95.03,,0.00170307,0.0019,2,1698190887553,268425710,692
1.0,,,,,buy,33818.14,BTC-25OCT23-34250-C,64.55,,0.00282573,0.0032,0,1698190882441,268425707,166
0.1,,,,,buy,33820.43,BTC-27OCT23-38000-C,79.12,,0.00082684,0.0009,3,1698190854492,268425651,1245
0.2,,,,,sell,33811.9,BTC-25OCT23-32250-P,93.66,,0.00081097,0.0006,0,1698190839047,268425579,80
0.1,,,,,buy,33800.09,BTC-10NOV23-25000-P,79.84,,0.00202908,0.002,2,1698190809770,268425468,45
0.1,,,,,buy,33805.23,BTC-25OCT23-33750-P,59.76,,0.0059845,0.0065,0,1698190776634,268425386,246
0.1,,,,,buy,33786.65,BTC-29DEC23-40000-C,54.93,,0.03775122,0.038,2,1698190747836,268425282,5342
0.5,,,,,sell,33785.8,BTC-24NOV23-55000-C,70.46,,0.00099714,0.0008,2,1698190746215,268425279,73
0.4,,,,,sell,33781.42,BTC-27OCT23-34000-P,54.69,,0.0202572,0.0205,1,1698190744843,268425275,368
0.1,,,,,sell,33762.89,BTC-26OCT23-33250-P,55.79,,0.00721123,0.007,0,1698190731878,268425251,130
0.4,,,,,sell,33762.95,BTC-29DEC23-35000-C,52.48,,0.07920261,0.079,2,1698190723141,268425205,3439
1.6,,,,,sell,33797.21,BTC-26OCT23-34500-C,58.82,,0.00653918,0.0065,2,1698190705780,268425083,243
4.6,,,,,sell,33795.88,BTC-25OCT23-32000-P,105.13,,0.00068229,0.0006,3,1698190695664,268425062,145
2.0,,,,,sell,33812.18,BTC-25OCT23-33000-P,74.44,,0.00166712,0.0017,3,1698190686294,268425042,285
0.1,,,,,sell,33801.48,BTC-10NOV23-45000-C,68.86,,0.00184661,0.0017,2,1698190678444,268425008,72
0.1,,,,,sell,33802.73,BTC-27OCT23-34500-C,54.46,,0.0097978,0.0095,2,1698190669279,268424986,154
0.1,,,,,sell,33801.57,BTC-10NOV23-41000-C,61.17,,0.00488388,0.0046,2,1698190664824,268424983,71
0.1,,,,,buy,33815.3,BTC-10NOV23-42000-C,63.72,,0.00376982,0.0037,2,1698190644766,268424942,52
1.1,,,,,buy,33815.3,BTC-24NOV23-31000-P,51.92,,0.02258768,0.0225,0,1698190644754,268424940,470
0.1,,,,,buy,33805.77,BTC-10NOV23-44000-C,67.82,,0.00234505,0.0023,2,1698190604917,268424843,27
0.1,,,,,sell,33816.0,BTC-3NOV23-50000-C,84.75,,0.000172,0.0001,3,1698190595376,268424821,16
0.3,,,,,sell,33811.44,BTC-27OCT23-32750-P,57.86,,0.00638412,0.0065,0,1698190572811,268424791,81
0.1,,,,,buy,33810.32,BTC-24NOV23-44000-C,60.83,,0.00672994,0.0065,2,1698190570744,268424790,290
0.1,,,,,sell,33807.76,BTC-24NOV23-42000-C,58.03,,0.00998284,0.0095,2,1698190557954,268424713,463
0.1,,,,,buy,33807.82,BTC-29MAR24-25000-P,55.75,,0.03122916,0.031,0,1698190539308,268424643,777
0.6,,,,,buy,33845.15,BTC-26OCT23-34000-C,55.37,,0.01164247,0.0115,2,1698190488099,268424466,161
0.1,,,,,buy,33837.98,BTC-26OCT23-35500-C,65.94,,0.00253493,0.0024,2,1698190472498,268424428,66
25.0,BLOCK-104287,2,BTC-STRG-24NOV23-33000_36000,,sell,33841.56,BTC-24NOV23-33000-P,51.18,,0.04203147,0.0426,0,1698190466749,268424405,258
0.1,,,,,sell,33843.54,BTC-29MAR24-32000-C,53.47,,0.17517601,0.176,2,1698190413529,268424231,536
3.0,,,,,sell,33872.22,BTC-3NOV23-36000-C,53.6,,0.01348412,0.013,2,1698190364107,268424128,305
1.0,,,,,buy,33852.52,BTC-27OCT23-32500-P,58.14,,0.00500122,0.0047,2,1698190284135,268423887,38
1.4,,,,,buy,33871.24,BTC-3NOV23-37000-C,56.25,,0.00858003,0.0085,3,1698190280514,268423836,266
1.8,,,,,sell,33879.07,BTC-10NOV23-39000-C,57.34,,0.00879864,0.0085,3,1698190264551,268423714,119
0.1,,,,,buy,33912.01,BTC-24NOV23-20000-P,90.05,,0.00144031,0.0014,0,1698190194890,268423526,576
5.0,,,,,sell,33912.01,BTC-3NOV23-38000-C,58.03,,0.00574386,0.0055,3,1698190193254,268423525,272
0.2,,,,,sell,33914.03,BTC-29DEC23-45000-C,57.6,,0.01932916,0.019,2,1698190192472,268423522,3058
0.5,,,,,buy,33916.4,BTC-25OCT23-34000-P,58.74,,0.00814478,0.0085,0,1698190163027,268423499,204
1.2,,,,,buy,33918.98,BTC-29DEC23-29000-P,55.35,,0.02910959,0.029,0,1698189988503,268423258,1231
0.1,,,,,sell,33921.99,BTC-27OCT23-32250-P,60.37,,0.0038697,0.0035,0,1698189980288,268423230,75
0.3,,,,,sell,33938.75,BTC-27OCT23-33000-C,57.81,,0.03580048,0.036,2,1698189938058,268423202,2838
0.1,,,,,sell,33953.42,BTC-26OCT23-32750-P,61.41,,0.00347904,0.0032,0,1698189910135,268423136,119
0.1,,,,,sell,33955.14,BTC-27OCT23-40000-C,88.82,,0.00037019,0.0003,2,1698189908648,268423133,1038
0.1,,,,,buy,33969.0,BTC-27OCT23-34750-C,55.2,,0.00921224,0.009,2,1698189854652,268423052,67
0.1,,,,,sell,33962.48,BTC-24NOV23-50000-C,67.86,,0.00236583,0.0024,2,1698189845092,268423036,168
0.1,,,,,buy,33959.01,BTC-3NOV23-26000-P,95.62,,0.0019696,0.0021,1,1698189836029,268423022,336
0.1,,,,,buy,33945.36,BTC-25OCT23-35250-C,73.23,,0.00063108,0.0005,3,1698189771853,268422939,87
0.1,,,,,buy,33939.75,BTC-3NOV23-34500-C,52.14,,0.02734072,0.027,2,1698189756030,268422898,86
0.1,,,,,buy,33942.14,BTC-29DEC23-38000-C,53.27,,0.05172158,0.0515,1,1698189750698,268422895,1464
0.1,,,,,buy,33932.89,BTC-3NOV23-34000-C,52.04,,0.03368655,0.0335,2,1698189738379,268422884,522
1.5,,,,,buy,33931.14,BTC-29DEC23-28000-P,56.51,,0.02330218,0.023,0,1698189736617,268422881,1805
4.4,,,,,sell,33927.66,BTC-25OCT23-35500-C,77.25,,0.00036654,0.0003,2,1698189728652,268422875,135
2.4,,,,,buy,33948.16,BTC-26OCT23-34000-P,57.66,,0.01402637,0.0145,0,1698189679390,268422562,103
0.1,,,,,sell,33967.51,BTC-3NOV23-29000-P,72.16,,0.00396672,0.004,0,1698189580989,268422332,406
0.3,,,,,buy,33957.37,BTC-3NOV23-26500-P,90.62,,0.0022388,0.0022,2,1698189572314,268422295,527
0.1,,,,,buy,33954.74,BTC-25OCT23-33500-P,64.31,,0.00293216,0.003,1,1698189551102,268422016,378
0.1,,,,,buy,33981.43,BTC-24NOV23-30000-P,53.63,,0.01587883,0.0155,0,1698189539196,268421622,700
3.0,,,,,sell,33984.14,BTC-10NOV23-36500-C,53.9,,0.02027932,0.0205,2,1698189538585,268421613,73
