amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,37737.48,BTC-26NOV23-37500-P,30.13,,0.00449775,0.0044,3,1700870399267,272690758,116
1.3,,,,,sell,37733.5,BTC-8DEC23-42000-C,52.86,,0.00877877,0.0085,2,1700870353738,272690737,387
0.5,,,,,sell,37731.99,BTC-26NOV23-39500-C,49.98,,0.00083982,0.0009,0,1700870339908,272690736,88
0.1,,,,,sell,37727.68,BTC-8DEC23-26000-P,76.8,,0.0002847,0.0002,2,1700870288256,272690725,27
2.0,,,,,buy,37727.7,BTC-27NOV23-42000-C,64.85,,0.00028997,0.0004,0,1700870277062,272690720,7
11.3,,,,,sell,37727.7,BTC-15DEC23-43000-C,54.38,,0.01239619,0.012,2,1700870276973,272690718,28
0.5,,,,,sell,37735.19,BTC-26NOV23-37750-P,29.04,,0.00729554,0.007,2,1700870253931,272690711,172
2.0,,,,,buy,37735.19,BTC-1DEC23-31500-P,63.66,,0.00036875,0.0004,3,1700870251770,272690710,222
1.0,,,,,sell,37738.24,BTC-8DEC23-41000-C,51.03,,0.01266523,0.012,2,1700870196137,272690704,422
2.8,,,,,buy,37740.23,BTC-26NOV23-37750-C,30.71,,0.00739836,0.0075,0,1700870160046,272690684,177
0.4,,,,,buy,37733.0,BTC-8DEC23-44000-C,57.12,,0.00485737,0.0046,3,1700870077986,272690650,296
0.1,,,,,sell,37731.28,BTC-25NOV23-37250-P,37.09,,0.00070592,0.0007,2,1700870064995,272690639,411
9.8,,,,,sell,37731.7,BTC-8DEC23-39500-C,49.5,,0.02122631,0.021,3,1700870038393,272690625,258
0.2,,,,,sell,37737.78,BTC-26JAN24-52000-C,66.18,,0.02209062,0.0215,2,1700870025440,272690614,272
0.4,,,,,sell,37724.66,BTC-29DEC23-34000-P,50.52,,0.01963203,0.0195,3,1700869971351,272690566,1402
0.1,,,,,sell,37719.68,BTC-27NOV23-38750-C,39.72,,0.00395891,0.0037,2,1700869857228,272690556,41
0.1,,,,,sell,37726.23,BTC-1DEC23-39500-C,49.66,,0.01009651,0.01,3,1700869821860,272690546,677
0.1,,,,,buy,37712.46,BTC-1DEC23-32500-P,58.67,,0.00070461,0.0007,0,1700869747089,272690501,360
0.3,,,,,sell,37711.75,BTC-1DEC23-37000-P,41.86,,0.01358301,0.013,3,1700869736225,272690494,721
0.2,,,,,sell,37721.57,BTC-26NOV23-35500-P,51.82,,0.00032622,0.0003,2,1700869717909,272690486,33
0.1,,,,,sell,37726.01,BTC-27NOV23-36500-P,37.23,,0.0020601,0.0019,0,1700869575314,272690461,29
0.1,,,,,sell,37727.68,BTC-8DEC23-37500-P,47.11,,0.03099966,0.031,1,1700869545436,272690459,148
0.5,,,,,sell,37722.66,BTC-1DEC23-44000-C,63.21,,0.00129259,0.0012,2,1700869540176,272690458,547
0.1,,,,,sell,37722.21,BTC-29DEC23-45000-C,57.69,,0.01831256,0.018,3,1700869506687,272690455,5633
0.1,,,,,sell,37726.99,BTC-26JAN24-54000-C,67.83,,0.01844749,0.018,2,1700869499584,272690452,389
11.0,,,,,sell,37723.01,BTC-1DEC23-38500-C,46.65,,0.01670933,0.0165,1,1700869315562,272690415,754
1.0,,,,,sell,37722.9,BTC-27NOV23-39000-C,41.39,,0.00317827,0.0029,2,1700869298435,272690403,43
1.0,,,,,buy,37722.9,BTC-15DEC23-35500-P,47.64,,0.01870047,0.0185,0,1700869290894,272690399,31
0.1,,,,,sell,37723.2,BTC-29DEC23-55000-C,69.34,,0.00456678,0.0044,3,1700869272439,272690392,2638
0.1,,,,,sell,37720.16,BTC-15DEC23-35000-P,47.79,,0.01521712,0.015,2,1700869251183,272690385,42
0.3,,,,,sell,37717.71,BTC-29DEC23-39000-C,52.07,,0.05328485,0.0535,0,1700869216534,272690381,2627
0.2,,,,,sell,37719.98,BTC-27NOV23-37750-P,35.74,,0.01153181,0.0115,2,1700869193894,272690351,55
0.1,,,,,buy,37719.98,BTC-26JAN24-38000-C,56.86,,0.09844248,0.0985,3,1700869193889,272690348,470
0.7,,,,,buy,37721.7,BTC-27NOV23-39500-C,45.42,,0.00190121,0.0019,3,1700869109240,272690282,46
1.0,,,,,buy,37711.46,BTC-27NOV23-39250-C,45.68,,0.00240956,0.0027,2,1700869077975,272690230,2
1.1,,,,,sell,37711.39,BTC-1DEC23-40000-C,52.03,,0.00772816,0.008,1,1700869041540,272690221,1233
0.2,,,,,sell,37710.22,BTC-27NOV23-34500-P,54.22,,0.00030012,0.0003,3,1700869033152,272690210,37
0.2,,,,,buy,37709.2,BTC-1DEC23-32000-P,60.45,,0.00048916,0.0005,3,1700869005250,272690192,439
0.5,,,,,sell,37710.17,BTC-29DEC23-42000-C,54.55,,0.03060233,0.0305,3,1700868995201,272690191,1185
0.1,,,,,sell,37709.31,BTC-25NOV23-37500-P,26.61,,0.00157131,0.0012,2,1700868966369,272690188,519
1.3,,,,,sell,37709.53,BTC-1DEC23-39000-C,48.77,,0.01271618,0.013,0,1700868934859,272690174,1038
0.1,,,,,buy,37709.47,BTC-26NOV23-37250-P,30.4,,0.00290147,0.0027,3,1700868912196,272690168,124
0.1,,,,,buy,37705.18,BTC-27NOV23-35000-P,50.73,,0.00040169,0.0005,1,1700868900801,272690161,37
0.9,,,,,sell,37704.6,BTC-29DEC23-35000-P,50.32,,0.02690392,0.027,1,1700868895207,272690158,1698
0.3,,,,,sell,37710.35,BTC-27NOV23-38250-C,37.62,,0.00667966,0.0065,0,1700868877798,272690151,52
0.1,,,,,buy,37699.75,BTC-26JAN24-38000-P,56.91,,0.0877552,0.088,0,1700868670926,272690101,128
35.8,,,,,sell,37699.74,BTC-26NOV23-38000-C,33.8,,0.00459642,0.005,1,1700868669241,272690099,232
0.3,,,,,buy,37700.56,BTC-27NOV23-35500-P,45.41,,0.00060439,0.0007,3,1700868655676,272690088,19
0.2,,,,,buy,37700.94,BTC-1DEC23-38500-P,47.35,,0.03543401,0.036,1,1700868642129,272690073,118
0.2,,,,,buy,37702.54,BTC-29DEC23-32000-P,53.4,,0.01058356,0.011,1,1700868635991,272690063,1848
6.0,,,,,buy,37706.35,BTC-1DEC23-33500-P,55.06,,0.00126535,0.0014,2,1700868618637,272690049,371
0.2,,,,,buy,37700.68,BTC-1DEC23-43000-C,60.04,,0.00182619,0.0018,2,1700868578250,272689954,549
0.1,,,,,buy,37711.32,BTC-26JAN24-24000-P,68.65,,0.00447509,0.0045,3,1700868572352,272689918,126
0.5,,,,,sell,37720.31,BTC-27NOV23-40000-C,49.37,,0.00134798,0.0013,3,1700868528226,272689836,77
1.0,,,,,buy,37721.65,BTC-26NOV23-38250-C,33.34,,0.00309969,0.0031,0,1700868449319,272689800,98
2.4,,,,,sell,37721.94,BTC-29DEC23-40000-C,52.89,,0.04396341,0.0445,1,1700868447397,272689756,8516
0.2,,,,,buy,37718.48,BTC-29DEC23-38000-C,50.75,,0.06347889,0.0635,2,1700868442589,272689753,3179
0.2,,,,,buy,37708.22,BTC-26JAN24-41000-C,58.6,,0.06947218,0.0695,2,1700868422392,272689713,178
1.3,,,,,buy,37708.22,BTC-1DEC23-38000-C,44.28,,0.02049497,0.0205,0,1700868422104,272689652,1135
3.0,,,,,sell,37704.25,BTC-28JUN24-40000-C,60.33,,0.18006932,0.18,3,1700868410870,272689646,884
3.9,,,,,sell,37704.81,BTC-25NOV23-36750-P,52.35,,0.0004096,0.0004,1,1700868385363,272689625,232
6.0,,,,,buy,37703.25,BTC-1DEC23-34500-P,49.71,,0.00224147,0.0024,1,1700868372122,272689619,453
0.1,,,,,sell,37700.36,BTC-26NOV23-38000-P,31.24,,0.01203735,0.012,1,1700868351421,272689607,93
0.1,,,,,buy,37693.93,BTC-26NOV23-36000-P,46.61,,0.00056405,0.0006,3,1700868282401,272689587,81
0.1,,,,,buy,37690.04,BTC-26NOV23-34500-P,60.93,,8.243e-05,0.0001,3,1700868205011,272689552,15
2.0,,,,,sell,37691.33,BTC-25NOV23-39500-C,74.3,,0.00021011,0.0002,3,1700868116894,272689424,120
0.2,,,,,sell,37668.67,BTC-15DEC23-41500-C,52.51,,0.01779958,0.0175,2,1700867939810,272689317,3
0.5,,,,,buy,37651.79,BTC-15DEC23-38000-P,48.62,,0.04761404,0.0475,0,1700867834579,272689165,51
0.1,,,,,buy,37643.47,BTC-23FEB24-36000-P,58.1,,0.0809225,0.0805,2,1700867783013,272689141,5
1.3,,,,,sell,37619.91,BTC-8DEC23-37000-P,46.57,,0.02600459,0.026,1,1700867729121,272689032,197
0.4,,,,,sell,37626.81,BTC-25NOV23-38000-C,37.76,,0.00143796,0.0014,3,1700867707849,272688881,500
1.5,,,,,sell,37626.81,BTC-25NOV23-37500-C,27.62,,0.00584448,0.0055,2,1700867707849,272688882,195
0.1,,,,,buy,37662.61,BTC-29DEC23-36000-P,50.19,,0.03619734,0.0365,0,1700867664912,272688829,1260
0.4,,,,,buy,37652.5,BTC-15DEC23-37500-P,48.36,,0.04055326,0.0405,0,1700867618154,272688729,60
1.5,,,,,buy,37649.29,BTC-8DEC23-43000-C,56.37,,0.00640421,0.0065,3,1700867565891,272688637,335
100.0,BLOCK-112131,2,BTC-CCAL-8DEC23_1DEC23-41000,,sell,37649.49,BTC-1DEC23-41000-C,53.54,,0.00450945,0.0043,2,1700867530258,272688583,919
3.2,,,,,buy,37625.96,BTC-1DEC23-47000-C,74.99,,0.00038487,0.0005,3,1700867470546,272688407,357
0.3,,,,,buy,37624.85,BTC-29MAR24-50000-C,64.22,,0.06475247,0.064,3,1700867437700,272688332,2385
1.0,,,,,sell,37608.14,BTC-1DEC23-37000-C,42.77,,0.03266186,0.0325,2,1700867426373,272688247,669
1.0,,,,,sell,37608.33,BTC-26NOV23-38750-C,41.77,,0.00158736,0.0016,2,1700867421245,272688243,49
3.8,,,,,sell,37608.39,BTC-1DEC23-37500-P,43.34,,0.0207551,0.0205,1,1700867419812,272688242,497
0.3,,,,,sell,37611.14,BTC-25NOV23-37750-P,31.06,,0.00611829,0.006,1,1700867381664,272688192,184
0.1,,,,,sell,37612.5,BTC-8DEC23-30000-P,61.4,,0.00099301,0.001,2,1700867347768,272688132,91
8.5,,,,,sell,37658.29,BTC-26NOV23-39000-C,44.97,,0.0014142,0.0014,0,1700867312904,272688025,111
1.5,,,,,sell,37640.54,BTC-1DEC23-28000-P,83.43,,0.00018642,0.0001,2,1700867283116,272687918,243
0.7,,,,,buy,37642.64,BTC-15DEC23-36500-P,47.9,,0.02861445,0.0285,1,1700867252754,272687820,28
5.0,,,,,sell,37614.53,BTC-1DEC23-31000-P,67.3,,0.00048333,0.0004,3,1700867215636,272687661,308
0.7,,,,,buy,37614.53,BTC-15DEC23-37000-P,48.02,,0.03469891,0.0345,1,1700867215495,272687660,28
6.0,,,,,buy,37610.65,BTC-27NOV23-37000-P,35.44,,0.00462826,0.0048,0,1700867208661,272687638,53
0.3,,,,,buy,37613.01,BTC-28JUN24-30000-P,59.07,,0.06549755,0.065,0,1700867182485,272687508,338
0.1,,,,,sell,37624.66,BTC-27NOV23-41500-C,59.63,,0.0003824,0.0004,2,1700867172198,272687474,20
0.1,,,,,sell,37644.84,BTC-8DEC23-28000-P,69.91,,0.00051121,0.0005,3,1700867131784,272687357,50
0.4,,,,,buy,37651.06,BTC-27NOV23-38500-C,39.56,,0.00464268,0.0048,2,1700867122430,272687285,52
2.8,,,,,buy,37657.27,BTC-26NOV23-35000-P,56.4,,0.00015018,0.0002,2,1700867064197,272687146,47
0.1,,,,,sell,37670.18,BTC-8DEC23-45000-C,59.45,,0.0035406,0.0034,3,1700866996962,272687069,273
1.2,,,,,sell,37670.72,BTC-8DEC23-24000-P,91.19,,0.00026655,0.0002,3,1700866995488,272687059,8
0.1,,,,,sell,37695.06,BTC-8DEC23-38000-C,47.1,,0.03432359,0.034,2,1700866920957,272686887,385
0.1,,,,,sell,37699.72,BTC-26NOV23-36500-P,39.75,,0.00095894,0.001,1,1700866820703,272686751,151
0.2,,,,,sell,37697.73,BTC-1DEC23-40500-C,52.71,,0.00602419,0.006,3,1700866706417,272686422,407
0.1,,,,,buy,37734.36,BTC-8DEC23-30500-P,61.04,,0.00116793,0.0013,1,1700866637083,272686300,84
0.1,,,,,sell,37731.38,BTC-29DEC23-31000-P,53.87,,0.00788006,0.0075,2,1700866577271,272686287,1567
0.1,,,,,sell,37739.24,BTC-27NOV23-38000-P,36.06,,0.01523895,0.015,3,1700866489775,272686281,49
0.2,,,,,sell,37739.19,BTC-27NOV23-38250-P,37.11,,0.01970267,0.0195,3,1700866488532,272686279,39
6.0,,,,,buy,37718.54,BTC-29DEC23-22000-P,84.5,,0.00111316,0.0012,1,1700866445714,272686175,1865
4.8,,,,,sell,37754.92,BTC-8DEC23-39000-C,48.8,,0.02519329,0.025,2,1700866410002,272686088,398
1.0,,,,,sell,37792.16,BTC-26NOV23-34000-P,70.8,,0.00015166,0.0001,3,1700866307966,272685989,79
0.2,,,,,sell,37793.2,BTC-26NOV23-33500-P,79.54,,0.00013146,0.0001,3,1700866298578,272685984,47
0.5,,,,,sell,37793.2,BTC-27NOV23-33000-P,67.37,,0.00017079,0.0001,2,1700866291089,272685982,3
6.0,,,,,buy,37793.15,BTC-15DEC23-31500-P,53.99,,0.00347626,0.0036,0,1700866274688,272685971,16
1.2,,,,,buy,37793.64,BTC-25NOV23-36000-P,68.04,,8.936e-05,0.0001,3,1700866244829,272685965,205
1.1,,,,,buy,37795.0,BTC-25NOV23-35750-P,76.38,,0.00014882,0.0001,3,1700866208814,272685948,71
0.1,,,,,sell,37782.71,BTC-25NOV23-37000-P,43.13,,0.00048445,0.0004,3,1700866095674,272685873,351
0.1,,,BTC-IBUT-26NOV23-36750_37750_38750,272685843,sell,37776.1,BTC-26NOV23-36750-P,37.92,,0.00111498,0.0013,0,1700866056589,272685844,58
1.0,,,,,buy,37776.7,BTC-27SEP24-21000-P,62.94,,0.02446965,0.026,3,1700866051288,272685839,35
0.2,,,,,sell,37776.7,BTC-27SEP24-41000-P,60.77,,0.2252547,0.2285,0,1700866051253,272685838,6
0.1,,,,,buy,37774.32,BTC-29DEC23-41000-C,53.41,,0.03694872,0.037,2,1700866000560,272685826,939
3.5,,,,,buy,37772.12,BTC-15DEC23-32000-P,52.77,,0.00436176,0.0044,1,1700865937141,272685789,13
0.8,,,,,sell,37766.18,BTC-27NOV23-37750-C,35.58,,0.01220741,0.012,2,1700865893806,272685760,37
0.1,,,,,buy,37763.69,BTC-15DEC23-37000-C,48.71,,0.05944775,0.0595,3,1700865892705,272685728,27
0.3,,,,,sell,37763.69,BTC-15DEC23-30000-P,57.44,,0.00202765,0.002,3,1700865892704,272685727,17
0.2,,,,,sell,37763.69,BTC-25NOV23-38250-C,41.85,,0.00112562,0.0013,0,1700865892502,272685722,197
30.0,,,,,sell,37784.46,BTC-1DEC23-36500-P,43.64,,0.0092749,0.009,3,1700865784272,272685657,671
0.1,,,,,sell,37789.53,BTC-26NOV23-38500-C,35.43,,0.00276101,0.0025,3,1700865779881,272685630,73
1.1,,,,,buy,37785.44,BTC-15DEC23-48000-C,63.93,,0.00431813,0.0045,0,1700865756332,272685548,31
5.0,,,,,buy,37785.44,BTC-1DEC23-33000-P,57.55,,0.00092044,0.001,2,1700865756051,272685547,412
0.1,,,,,buy,37768.32,BTC-25NOV23-38000-P,28.7,,0.00830971,0.0075,2,1700865677200,272685512,170
0.5,,,,,buy,37767.03,BTC-1DEC23-38000-P,46.07,,0.02654009,0.0265,3,1700865657974,272685498,246
