amount,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,0.1,sell,60903.58,BTC-24MAY24-58000-P,50.66,,0.01843544,0.018,3,1715384866554,301114462,225
0.1,,,0.1,sell,60892.26,BTC-17MAY24-62000-P,46.93,,0.03460535,0.0345,2,1715384811588,301114409,914
0.1,,,0.1,sell,60889.67,BTC-13MAY24-63000-C,41.83,,0.00264743,0.0028,1,1715384801907,301114407,64
0.8,,,0.8,sell,60889.46,BTC-12MAY24-61500-C,37.36,,0.00479368,0.005,3,1715384795118,301114399,41
0.1,,,0.1,sell,60899.82,BTC-31MAY24-61000-C,50.56,,0.04829414,0.0485,0,1715384774592,301114391,628
0.1,,,0.1,buy,60925.06,BTC-31MAY24-65000-P,50.19,,0.08641846,0.0865,2,1715384765546,301114348,1005
5.5,,,5.5,sell,60936.72,BTC-13MAY24-61000-C,38.55,,0.01223598,0.012,2,1715384760390,301114279,33
0.1,,,0.1,sell,60951.43,BTC-17MAY24-61000-P,47.7,,0.02493184,0.025,2,1715384725272,301114243,804
1.4,,,1.4,buy,60965.98,BTC-24MAY24-67000-C,50.28,,0.00898185,0.009,0,1715384686609,301114209,418
3.0,,,3.0,sell,60977.36,BTC-12MAY24-62000-C,37.61,,0.00314907,0.0032,0,1715384666641,301114207,73
0.7,,,0.7,sell,60977.36,BTC-13MAY24-62500-C,39.95,,0.00420815,0.0042,1,1715384666276,301114206,31
1.0,,,1.0,sell,60983.74,BTC-13MAY24-62000-C,38.75,,0.00614938,0.006,1,1715384660585,301114190,25
0.1,,,0.1,sell,60986.25,BTC-11MAY24-63000-C,55.93,,0.0003032,0.0002,3,1715384631638,301114182,322
0.3,,,0.3,sell,60983.86,BTC-13MAY24-59500-P,44.4,,0.00504151,0.005,2,1715384611319,301114170,9
1.9,,,1.9,sell,60991.13,BTC-13MAY24-58500-P,49.04,,0.00278179,0.0028,3,1715384560344,301114162,7
1.0,,,1.0,sell,60991.13,BTC-13MAY24-59000-P,47.07,,0.00367626,0.0038,2,1715384557749,301114149,59
1.0,,,1.0,sell,60991.08,BTC-13MAY24-58000-P,51.28,,0.00206776,0.0021,2,1715384556676,301114142,35
0.1,,,0.1,sell,60973.31,BTC-31MAY24-95000-C,77.34,,0.00065397,0.0006,2,1715384538622,301114128,787
0.1,BTC-CS-17MAY24-67000_72000,301114081,0.1,buy,60955.06,BTC-17MAY24-72000-C,63.22,,0.00067398,0.0008,0,1715384412539,301114082,716
0.1,,,0.1,buy,60955.36,BTC-28JUN24-21000-P,107.45,,0.00020854,0.0002,0,1715384351240,301114073,422
1.0,,,1.0,buy,60956.13,BTC-24MAY24-59000-P,50.13,,0.02327292,0.023,3,1715384334786,301114068,291
4.0,,,4.0,buy,60932.08,BTC-28JUN24-75000-C,57.06,,0.02052543,0.021,0,1715384184199,301114017,4354
0.2,,,0.2,sell,60932.88,BTC-12MAY24-58500-P,49.72,,0.00129996,0.0012,2,1715384178795,301114016,33
1.1,,,1.1,buy,60941.58,BTC-24MAY24-66000-C,49.75,,0.01144222,0.0115,1,1715384004128,301113987,472
0.6,,,0.6,sell,60925.88,BTC-17MAY24-60000-P,47.39,,0.01823039,0.0175,2,1715383934188,301113982,936
0.6,,,0.6,sell,60901.23,BTC-24MAY24-55000-P,54.89,,0.00868343,0.0085,2,1715383767525,301113971,230
0.1,,,0.1,sell,60903.45,BTC-17MAY24-65000-C,47.0,,0.0055733,0.005,3,1715383715718,301113961,1160
0.1,,,0.1,sell,60901.9,BTC-28JUN24-80000-C,58.82,,0.01296843,0.013,3,1715383635309,301113954,4018
0.9,,,0.9,sell,60909.56,BTC-17MAY24-60000-C,48.39,,0.0342754,0.034,0,1715383571320,301113949,611
1.3,,,1.3,sell,60918.23,BTC-12MAY24-67000-C,63.96,,0.00017413,0.0001,3,1715383540483,301113940,20
2.0,,,2.0,sell,60917.45,BTC-12MAY24-66000-C,60.21,,0.00028475,0.0002,3,1715383495246,301113934,64
0.6,,,0.6,sell,60897.99,BTC-11MAY24-64500-C,80.21,,8.962e-05,0.0001,2,1715383398467,301113908,146
0.1,,,0.1,sell,60941.16,BTC-28JUN24-64000-C,53.72,,0.06132553,0.0615,1,1715383213753,301113826,716
8.4,,,8.4,buy,60941.26,BTC-13MAY24-55000-P,71.53,,0.00068062,0.0008,3,1715383209118,301113824,15
0.5,,,0.5,buy,60931.74,BTC-12MAY24-60000-P,40.72,,0.00435377,0.004,2,1715383160738,301113822,92
0.8,,,0.8,buy,60940.35,BTC-17MAY24-76000-C,72.67,,0.00025457,0.0004,1,1715383054351,301113760,321
2.5,,,2.5,sell,60932.69,BTC-17MAY24-54000-P,63.04,,0.00265525,0.0025,2,1715383014521,301113740,785
0.5,,,0.5,buy,60946.84,BTC-31MAY24-54000-P,55.83,,0.01141406,0.0115,1,1715382906975,301113674,982
0.1,,,0.1,sell,60963.91,BTC-12MAY24-59000-P,46.41,,0.00206508,0.0017,2,1715382841019,301113660,107
0.1,,,0.1,sell,60973.24,BTC-12MAY24-58000-P,53.96,,0.00106179,0.0009,3,1715382802716,301113651,76
0.2,,,0.2,sell,60958.25,BTC-11MAY24-60500-P,37.71,,0.00225817,0.0019,2,1715382734688,301113585,224
0.2,,,0.2,buy,60961.58,BTC-12MAY24-63000-C,44.22,,0.00140474,0.0015,0,1715382733276,301113584,134
1.3,,,1.3,sell,60951.19,BTC-28JUN24-46000-P,60.22,,0.00816482,0.008,1,1715382730113,301113546,679
0.6,,,0.6,buy,60951.44,BTC-11MAY24-58000-P,78.01,,0.00011915,0.0002,3,1715382728125,301113545,269
0.2,,,0.2,sell,60948.6,BTC-26JUL24-65000-C,55.92,,0.08175938,0.082,2,1715382707859,301113542,59
0.1,,,0.1,sell,60939.52,BTC-31MAY24-53000-P,57.45,,0.00940151,0.0095,2,1715382702796,301113541,878
0.2,,,0.2,buy,60927.4,BTC-24MAY24-52000-P,60.68,,0.00413591,0.0041,3,1715382679663,301113526,143
3.9,,,3.9,sell,60937.33,BTC-13MAY24-57000-P,55.85,,0.0015932,0.0013,3,1715382674764,301113512,23
1.4,,,1.4,sell,60938.33,BTC-13MAY24-56000-P,62.3,,0.00109164,0.0009,3,1715382671614,301113506,15
0.5,,,0.5,sell,60939.87,BTC-12MAY24-56000-P,67.66,,0.00037736,0.0003,2,1715382670017,301113500,44
1.2,,,1.2,sell,60933.5,BTC-12MAY24-59500-P,45.13,,0.0031647,0.0029,2,1715382668440,301113497,72
0.4,,,0.4,sell,60938.87,BTC-28JUN24-47000-P,59.4,,0.00965733,0.0095,1,1715382599829,301113455,429
0.1,,,0.1,sell,60939.34,BTC-17MAY24-58000-P,51.82,,0.00917038,0.009,3,1715382501014,301113379,1256
0.1,,,0.1,sell,60938.72,BTC-28JUN24-65000-P,52.21,,0.11079807,0.1085,2,1715382449101,301113331,1273
0.1,,,0.1,buy,60892.12,BTC-12MAY24-64000-C,51.4,,0.00073835,0.0008,0,1715382222164,301113148,145
0.2,,,0.2,buy,60864.4,BTC-12MAY24-63500-C,47.74,,0.00093002,0.001,0,1715382067363,301113088,158
0.1,,,0.1,sell,60813.03,BTC-27SEP24-50000-P,58.71,,0.0523141,0.0515,2,1715381576644,301112970,448
0.1,,,0.1,sell,60851.27,BTC-28JUN24-55000-P,54.08,,0.03326277,0.033,2,1715381464781,301112897,1331
34.8,,,34.8,sell,60847.95,BTC-12MAY24-60500-P,41.41,,0.00733152,0.0075,3,1715381460545,301112896,128
1.0,,,1.0,sell,60808.92,BTC-24MAY24-88000-C,72.2,,0.00028803,0.0002,2,1715381383443,301112843,42
0.1,,,0.1,sell,60817.76,BTC-28JUN24-51000-P,55.94,,0.01837832,0.018,3,1715381379202,301112842,654
0.1,,,0.1,buy,60821.7,BTC-24MAY24-56000-P,53.88,,0.01137768,0.0115,2,1715381351179,301112827,292
1.0,,,1.0,buy,60698.06,BTC-11MAY24-62000-P,47.32,,0.02188438,0.022,2,1715380854814,301112589,134
0.5,,,0.5,buy,60699.31,BTC-11MAY24-60500-C,39.67,,0.00714227,0.007,1,1715380836949,301112581,20
0.1,,,0.1,sell,60753.81,BTC-17MAY24-56000-P,56.1,,0.00513863,0.0048,2,1715380567771,301112520,1053
1.0,,,1.0,buy,60766.92,BTC-31MAY24-120000-C,99.91,,0.00014859,0.0002,0,1715380407607,301112447,898
0.1,,,0.1,buy,60767.26,BTC-12MAY24-69000-C,81.35,,1.713e-05,0.0001,3,1715380319303,301112439,24
0.1,,,0.1,buy,60770.12,BTC-12MAY24-68000-C,72.93,,5.443e-05,0.0001,3,1715379959539,301112157,43
0.1,,,0.1,sell,60788.4,BTC-27DEC24-55000-P,61.56,,0.11871217,0.1165,2,1715379844600,301112030,259
0.1,,,0.1,sell,60807.1,BTC-31MAY24-115000-C,94.24,,0.00023792,0.0002,3,1715379269161,301111586,552
1.0,,,1.0,sell,60803.53,BTC-13MAY24-63500-C,41.82,,0.00166016,0.0017,3,1715379262475,301111582,18
0.1,,,0.1,buy,60773.39,BTC-31MAY24-110000-C,92.07,,0.00037359,0.0003,3,1715379173001,301111440,802
0.5,,,0.5,buy,60745.05,BTC-17MAY24-52000-P,69.03,,0.00160856,0.0015,2,1715379127461,301111392,771
0.2,,,0.2,sell,60738.05,BTC-28JUN24-52000-P,55.06,,0.0215583,0.021,2,1715379116453,301111389,636
0.5,,,0.5,buy,60723.24,BTC-24MAY24-54000-P,56.61,,0.00702665,0.007,0,1715378895350,301111232,208
0.4,,,0.4,buy,60739.27,BTC-12MAY24-55000-P,76.53,,0.00028387,0.0003,3,1715378870835,301111211,45
0.1,,,0.1,buy,60674.48,BTC-28JUN24-58000-P,53.3,,0.0512241,0.051,3,1715378499342,301110734,983
4.0,,,4.0,buy,60659.76,BTC-31MAY24-38000-P,84.85,,0.00044791,0.0005,1,1715378478573,301110724,571
0.1,,,0.1,buy,60639.06,BTC-26JUL24-58000-P,55.11,,0.07023719,0.07,0,1715378122138,301110363,60
29.0,,,29.0,sell,60556.44,BTC-27DEC24-100000-C,66.07,,0.07003915,0.0705,3,1715377704382,301110146,1872
0.3,,,0.3,buy,60551.1,BTC-31MAY24-50000-P,61.53,,0.00527572,0.0055,0,1715377693502,301110125,1629
9.9,,,9.9,sell,60539.62,BTC-17MAY24-55000-P,60.51,,0.00409606,0.0042,1,1715377603268,301110110,384
0.1,,,0.1,buy,60538.52,BTC-13MAY24-61500-C,38.94,,0.00640729,0.0065,3,1715377589501,301110108,15
0.1,,,0.1,sell,60537.91,BTC-24MAY24-63000-C,49.1,,0.02181466,0.022,1,1715377585495,301110107,577
1.5,,,1.5,buy,60583.5,BTC-31MAY24-57000-P,52.5,,0.02284128,0.023,0,1715377451338,301110056,1057
0.2,,,0.2,buy,60590.96,BTC-27SEP24-100000-C,65.19,,0.02969158,0.0305,2,1715377351611,301110033,1565
0.1,,,0.1,buy,60590.93,BTC-27DEC24-70000-P,61.48,,0.25695334,0.2525,0,1715377351009,301110032,279
0.3,,,0.3,sell,60589.88,BTC-28MAR25-100000-C,66.32,,0.11162826,0.11,2,1715377324334,301110031,318
0.1,,,0.1,buy,60638.82,BTC-13MAY24-60500-C,40.34,,0.01417336,0.0145,1,1715377222468,301110014,11
0.7,,,0.7,sell,60740.85,BTC-24MAY24-60000-C,48.59,,0.04497072,0.0445,0,1715377204558,301109929,227
0.5,,,0.5,buy,60665.76,BTC-26JUL24-63000-P,55.14,,0.11223437,0.1115,2,1715376971484,301109492,27
0.6,,,0.6,buy,60656.34,BTC-24MAY24-65000-C,48.79,,0.01361596,0.0135,2,1715376939760,301109427,352
0.2,,,0.2,buy,60632.03,BTC-28JUN24-60000-C,53.11,,0.08737569,0.0875,1,1715376929204,301109401,3861
0.5,,,0.5,buy,60617.64,BTC-17MAY24-70000-C,59.49,,0.00115008,0.0012,0,1715376862708,301109325,1197
0.1,,,0.1,buy,60618.55,BTC-13MAY24-63000-P,39.01,,0.04081409,0.0405,0,1715376860948,301109303,8
0.3,,,0.3,buy,60587.23,BTC-17MAY24-61000-C,48.27,,0.02264221,0.023,3,1715376827305,301109253,996
0.1,,,0.1,sell,60548.06,BTC-11MAY24-63000-P,72.15,,0.04073951,0.041,3,1715376794211,301109120,108
1.8,,,1.8,buy,60513.62,BTC-31MAY24-60000-C,50.18,,0.0533656,0.0535,2,1715376778275,301109083,728
0.1,,,0.1,sell,60489.93,BTC-11MAY24-64000-C,71.59,,0.00015731,0.0001,3,1715376726508,301109060,286
2.0,,,2.0,buy,60491.41,BTC-31MAY24-66000-C,50.67,,0.0177079,0.018,2,1715376721980,301109053,1316
0.1,,,0.1,buy,60508.27,BTC-17MAY24-63000-P,47.62,,0.05052436,0.0505,0,1715376699978,301109031,643
2.9,,,2.9,buy,60517.41,BTC-28JUN24-57000-P,53.43,,0.04536467,0.0455,2,1715376692397,301109027,662
2.5,,,2.5,buy,60518.64,BTC-31MAY24-59000-P,50.58,,0.03388991,0.034,1,1715376687764,301109024,1158
2.0,,,2.0,buy,60527.96,BTC-31MAY24-67000-C,51.79,,0.01495699,0.0155,2,1715376687371,301109023,1177
0.1,,,0.1,sell,60545.02,BTC-11MAY24-63500-P,87.58,,0.0488982,0.0495,0,1715376673525,301109000,30
12.3,,,12.3,buy,60545.29,BTC-28JUN24-90000-C,64.52,,0.00598929,0.006,3,1715376645946,301108986,2356
3.2,,,3.2,buy,60548.0,BTC-28JUN24-56000-P,53.67,,0.03937204,0.0395,0,1715376634462,301108984,618
1.0,,,1.0,sell,60548.0,BTC-17MAY24-66000-C,50.1,,0.00344917,0.0033,2,1715376619210,301108968,915
0.1,,,0.1,buy,60559.59,BTC-31MAY24-71000-C,54.03,,0.00739289,0.0075,3,1715376599348,301108962,1558
0.1,,,0.1,buy,60559.59,BTC-27SEP24-80000-C,61.46,,0.06540429,0.0665,2,1715376597839,301108960,1180
2.7,,,2.7,buy,60558.91,BTC-31MAY24-69000-C,52.35,,0.0102244,0.0105,0,1715376558264,301108950,1265
0.7,,,0.7,buy,60558.91,BTC-31MAY24-68000-C,51.58,,0.01234038,0.0125,2,1715376557651,301108949,1178
0.1,,,0.1,sell,60558.4,BTC-31MAY24-100000-C,83.97,,0.00058686,0.0005,2,1715376464486,301108845,1453
0.1,,,0.1,sell,60506.56,BTC-28JUN24-53000-P,54.69,,0.02562394,0.0255,1,1715376062021,301108591,605
0.1,,,0.1,buy,60484.66,BTC-11MAY24-57000-P,87.92,,0.00029058,0.0003,2,1715375946608,301108548,138
4.3,,,4.3,sell,60479.29,BTC-12MAY24-60500-C,33.95,,0.00874584,0.0085,2,1715375855581,301108526,33
0.1,,,0.1,sell,60482.58,BTC-28JUN24-50000-P,56.4,,0.01611461,0.016,1,1715375840067,301108491,1242
0.1,,,0.1,buy,60476.98,BTC-24MAY24-50000-P,64.05,,0.0028775,0.0028,1,1715375826464,301108489,121
0.2,,,0.2,buy,60478.28,BTC-17MAY24-74000-C,68.72,,0.00039928,0.0005,1,1715375709904,301108441,476
2.2,,,2.2,buy,60466.06,BTC-31MAY24-60000-P,50.06,,0.04107679,0.0415,0,1715375602773,301108396,2131
1.7,,,1.7,buy,60472.67,BTC-28JUN24-64000-P,53.51,,0.1049978,0.105,0,1715375598133,301108360,501
0.1,,,0.1,buy,60480.03,BTC-31MAY24-55000-P,52.75,,0.01457328,0.0145,2,1715375593429,301108356,1459
0.1,,,0.1,sell,60517.35,BTC-24MAY24-57000-P,50.69,,0.01551209,0.015,2,1715375386765,301108279,673
0.3,,,0.3,sell,60488.09,BTC-28JUN24-95000-C,66.7,,0.00436973,0.0042,2,1715375362682,301108253,1742
0.1,,,0.1,buy,60535.22,BTC-31MAY24-76000-C,58.94,,0.0037046,0.0036,2,1715375026271,301107856,1287
0.1,,,0.1,buy,60471.63,BTC-28MAR25-30000-P,64.65,,0.01908546,0.019,1,1715374751516,301107577,207
0.1,,,0.1,sell,60464.06,BTC-11MAY24-55000-P,110.91,,2.525e-05,0.0001,3,1715374678985,301107527,120
0.2,,,0.2,sell,60504.79,BTC-17MAY24-69000-C,56.93,,0.00131828,0.0014,3,1715374587942,301107411,735
0.1,,,0.1,buy,60525.05,BTC-24MAY24-61000-P,48.86,,0.04036127,0.0405,0,1715374376086,301107311,364
1.1,,,1.1,buy,60544.54,BTC-28JUN24-60000-P,52.96,,0.0664299,0.0665,0,1715374328699,301107229,3486
0.3,,,0.3,buy,60573.69,BTC-11MAY24-65000-P,68.54,,0.07309364,0.073,0,1715374148737,301107152,5
4.9,,,4.9,buy,60570.86,BTC-24MAY24-69000-C,51.99,,0.00509752,0.005,3,1715374128603,301107149,146
6.4,,,6.4,buy,60584.32,BTC-31MAY24-74000-C,57.48,,0.00495855,0.005,3,1715374027591,301107066,1296
0.3,,,0.3,sell,60569.9,BTC-17MAY24-64000-C,47.31,,0.00721957,0.007,3,1715373998805,301106966,1244
0.1,,,0.1,sell,60568.39,BTC-28JUN24-54000-P,54.29,,0.02964529,0.0295,2,1715373963886,301106907,547
0.6,,,0.6,sell,60654.73,BTC-11MAY24-56000-P,94.29,,8.989e-05,0.0001,2,1715373672779,301106726,56
0.1,,,0.1,sell,60585.47,BTC-26JUL24-86000-C,61.25,,0.01892196,0.019,3,1715373171392,301106372,79
0.6,BTC-ICOND-11MAY24-57000_59000_63000_65000,301106288,0.6,buy,60663.46,BTC-11MAY24-65000-C,107.04,,0.00013726,0.0006,1,1715373112137,301106290,178
0.1,,,0.1,sell,60694.0,BTC-31MAY24-84000-C,68.5,,0.00170336,0.0017,2,1715373030824,301106194,594
0.1,,,0.1,sell,60715.91,BTC-31MAY24-88000-C,72.57,,0.00121654,0.0012,3,1715373021713,301106189,728
0.1,,,0.1,sell,60697.86,BTC-17MAY24-80000-C,84.27,,0.00021017,0.0003,0,1715373008527,301106159,360
0.1,,,0.1,sell,60696.63,BTC-17MAY24-62000-C,46.41,,0.01632985,0.016,2,1715372989676,301106140,639
0.1,,,0.1,sell,60702.79,BTC-12MAY24-66500-C,64.47,,0.00017602,0.0002,2,1715372960156,301106112,11
10.0,,,10.0,sell,60636.73,BTC-31MAY24-52000-P,55.78,,0.0075857,0.007,1,1715372769515,301105981,1007
0.2,,,0.2,buy,60786.94,BTC-17MAY24-63000-C,46.98,,0.0117504,0.0115,2,1715372378637,301105515,980
5.0,BTC-STRD-11MAY24-61000,301105462,5.0,sell,60828.0,BTC-11MAY24-61000-P,38.62,,0.00758681,0.0071,2,1715372302749,301105464,283
0.1,,,0.1,buy,60830.75,BTC-27SEP24-35000-P,64.1,,0.00926408,0.009,1,1715372302106,301105461,198
1.0,,,1.0,sell,60827.03,BTC-28JUN24-85000-C,61.19,,0.00899621,0.0085,3,1715372298892,301105460,2681
0.1,,,0.1,sell,60815.07,BTC-31MAY24-72000-C,55.28,,0.00700193,0.007,3,1715372277056,301105447,1769
0.4,,,0.4,sell,60858.99,BTC-31MAY24-75000-C,58.83,,0.00471426,0.0048,0,1715372251176,301105426,2256
0.1,,,0.1,sell,60815.1,BTC-12MAY24-58500-C,50.02,,0.04001163,0.04,1,1715372122767,301105317,2
0.1,,,0.1,buy,60836.76,BTC-31MAY24-73000-C,56.09,,0.00613673,0.006,0,1715371963796,301105085,1697
0.1,,,0.1,sell,60883.72,BTC-12MAY24-64500-C,52.27,,0.00057102,0.0006,1,1715371828074,301105019,51
0.3,,,0.3,sell,60885.44,BTC-31MAY24-65000-C,49.66,,0.02339216,0.023,2,1715371824363,301105003,1988
0.1,,,0.1,sell,60902.14,BTC-28MAR25-65000-C,64.2,,0.24072073,0.2405,2,1715371704682,301104851,118
0.3,,,0.3,sell,60825.79,BTC-31MAY24-61000-P,50.14,,0.0470494,0.047,3,1715371580079,301104493,1006
0.4,,,0.4,buy,60808.63,BTC-12MAY24-65500-C,57.16,,0.00031263,0.0003,1,1715371536031,301104414,33
1.0,,,1.0,buy,60695.25,BTC-17MAY24-59000-C,51.23,,0.04271719,0.0435,0,1715371375474,301104015,339
1.8,,,1.8,buy,60605.67,BTC-31MAY24-62000-P,50.28,,0.05795595,0.058,1,1715371254582,301103642,1038
1.1,,,1.1,buy,60565.08,BTC-31MAY24-63000-P,50.21,,0.0687588,0.0685,0,1715370675872,301102417,972
10.0,,,10.0,buy,60632.98,BTC-31MAY24-48000-P,64.04,,0.0032348,0.0034,0,1715370519136,301102182,626
0.1,,,0.1,sell,60644.62,BTC-26JUL24-90000-C,62.47,,0.01540872,0.015,2,1715370494600,301102170,111
0.2,,,0.2,sell,60644.28,BTC-11MAY24-59000-C,61.26,,0.02849983,0.0285,1,1715370470687,301102155,1
0.1,,,0.1,buy,60665.29,BTC-17MAY24-50000-P,75.0,,0.00086911,0.0009,0,1715370323772,301102044,516
2.2,,,2.2,buy,60686.61,BTC-24MAY24-82000-C,68.27,,0.00059181,0.0006,2,1715370301019,301101974,66
0.1,,,0.1,buy,60644.05,BTC-17MAY24-48000-P,80.79,,0.00046562,0.0005,2,1715370150885,301101866,117
0.2,,,0.2,buy,60672.17,BTC-13MAY24-65000-C,48.95,,0.00069152,0.0008,1,1715369967407,301101731,13
0.2,,,0.2,sell,60652.0,BTC-13MAY24-64500-C,46.82,,0.00091671,0.001,2,1715369679658,301101568,9
0.2,,,0.2,sell,60538.27,BTC-24MAY24-70000-C,54.98,,0.00455645,0.0046,1,1715369295794,301101255,395
0.1,,,0.1,sell,60547.03,BTC-24MAY24-76000-C,61.87,,0.00151984,0.0015,2,1715369195017,301101164,155
0.1,,,0.1,buy,60631.78,BTC-27DEC24-85000-C,64.16,,0.10473744,0.1045,2,1715369041592,301100992,437
0.1,,,0.1,buy,60650.64,BTC-28MAR25-55000-C,62.33,,0.30521163,0.3,2,1715368886682,301100912,12
0.4,,,0.4,sell,60684.33,BTC-24MAY24-72000-C,57.09,,0.00315571,0.0032,1,1715368713712,301100826,363
0.4,,,0.4,sell,60711.12,BTC-24MAY24-74000-C,59.25,,0.00222447,0.0022,1,1715368606341,301100775,454
0.1,,,0.1,buy,60664.66,BTC-12MAY24-63000-P,46.7,,0.03907372,0.0395,0,1715368319152,301100575,54
0.1,,,0.1,buy,60779.78,BTC-28JUN24-26000-P,93.23,,0.00034871,0.0004,2,1715368281287,301100534,495
1.0,,,1.0,buy,60777.0,BTC-24MAY24-78000-C,63.49,,0.00112662,0.0011,2,1715368270858,301100518,110
0.1,,,0.1,buy,60785.07,BTC-27SEP24-85000-C,61.98,,0.05347442,0.054,1,1715368240519,301100502,619
1.4,,,1.4,buy,60780.12,BTC-27SEP24-95000-C,63.9,,0.03595318,0.0365,2,1715368166151,301100409,397
0.1,,,0.1,buy,60823.34,BTC-27SEP24-70000-C,60.16,,0.10481199,0.1055,0,1715367875539,301100232,1172
1.4,,,1.4,sell,60657.97,BTC-24MAY24-68000-C,52.09,,0.00710548,0.007,1,1715367678726,301099835,240
0.7,BTC-ICOND-26JUL24-52000_54000_72000_74000,301099187,0.7,sell,60570.34,BTC-26JUL24-74000-C,57.81,,0.04188307,0.0419,3,1715367357535,301099190,81
0.7,BTC-ICOND-26JUL24-52000_54000_72000_74000,301099187,0.7,sell,60570.34,BTC-26JUL24-52000-P,56.41,,0.03611725,0.0362,2,1715367357535,301099188,70
0.7,BTC-ICOND-26JUL24-52000_54000_72000_74000,301099187,0.7,buy,60570.34,BTC-26JUL24-72000-C,57.35,,0.04824313,0.0483,1,1715367357535,301099191,94
