amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,,sell,26760.23,BTC-3NOV23-27000-C,27.88,,0.02393599,0.0235,0,1697153764547,266598227,71
0.1,,,,buy,26759.72,BTC-3NOV23-28500-C,30.36,,0.00818072,0.0085,1,1697153749789,266598225,48
0.7,,,,sell,26755.65,BTC-24NOV23-24000-P,38.52,,0.01366564,0.0135,2,1697153731349,266598216,1091
0.1,,,,buy,26754.93,BTC-24NOV23-28000-C,31.44,,0.02545011,0.0255,1,1697153726751,266598215,1898
0.1,,,,buy,26753.4,BTC-29DEC23-29000-C,34.91,,0.03547367,0.0355,3,1697153673813,266598189,1810
3.7,,,,buy,26748.94,BTC-3NOV23-27500-C,27.84,,0.01633009,0.016,3,1697153623941,266598133,83
0.1,,,,buy,26746.59,BTC-13OCT23-26750-C,23.99,,0.00311147,0.003,1,1697153607635,266598098,368
0.8,,,,sell,26744.09,BTC-13OCT23-26500-P,33.06,,0.00097332,0.001,3,1697153557043,266598087,1548
0.1,,,,buy,26738.2,BTC-27OCT23-28000-C,29.41,,0.00746602,0.0075,3,1697153498187,266598081,3769
3.0,,,,sell,26732.29,BTC-15OCT23-28000-C,34.93,,0.00064413,0.0006,2,1697153329337,266598028,16
2.4,,,,sell,26730.71,BTC-15OCT23-29000-C,49.19,,0.00035022,0.0003,2,1697153320973,266598024,18
5.0,,,,sell,26731.26,BTC-14OCT23-28500-C,49.8,,0.0002484,0.0002,3,1697153285130,266598021,356
10.0,,,,sell,26728.71,BTC-14OCT23-24000-P,83.7,,0.00034,0.0003,2,1697153273003,266598010,24
1.5,,,,sell,26722.66,BTC-29DEC23-27000-P,34.53,,0.06428092,0.0645,0,1697153018911,266597948,1719
0.7,,,,buy,26722.98,BTC-29DEC23-28000-C,34.63,,0.04654978,0.047,0,1697152955329,266597931,2025
0.6,,,,buy,26711.56,BTC-27OCT23-26500-P,29.41,,0.01893391,0.019,3,1697152878472,266597843,998
5.0,,,,buy,26707.91,BTC-24NOV23-31000-C,37.21,,0.00866768,0.0085,3,1697152783478,266597822,1096
1.0,,,,sell,26720.06,BTC-13OCT23-25500-P,74.61,,0.00027392,0.0002,2,1697152588204,266597751,945
0.9,,,,sell,26716.74,BTC-20OCT23-27000-C,28.17,,0.01155626,0.0115,3,1697152468393,266597737,481
0.1,,,,sell,26726.33,BTC-29DEC23-30000-C,36.18,,0.02746896,0.0275,2,1697152189547,266597683,3434
0.3,,,,sell,26727.84,BTC-13OCT23-28000-C,65.6,,5.975e-05,0.0001,3,1697152166983,266597651,2311
0.3,,,,sell,26728.47,BTC-13OCT23-27500-C,48.11,,0.00017764,0.0002,0,1697152156017,266597646,1827
3.5,,,,sell,26741.69,BTC-13OCT23-25000-P,100.86,,0.00025271,0.0002,3,1697151906183,266597585,682
2.6,,,,sell,26744.81,BTC-29MAR24-18000-P,54.49,,0.01944631,0.0195,1,1697151321333,266597401,529
5.4,,,,sell,26747.61,BTC-3NOV23-14000-P,100.22,,0.00028566,0.0002,1,1697151249992,266597399,1
1.3,,,,sell,26743.87,BTC-28JUN24-120000-C,79.23,,0.00649565,0.0065,3,1697151191962,266597389,373
2.5,,,,buy,26743.87,BTC-28JUN24-100000-C,75.75,,0.00950261,0.0095,2,1697151191911,266597388,617
0.7,,,,buy,26744.17,BTC-29DEC23-27000-C,34.41,,0.06290097,0.0625,3,1697151185618,266597387,1627
0.1,,,,sell,26745.93,BTC-27OCT23-27000-P,28.27,,0.02688136,0.027,0,1697151126014,266597343,2321
0.1,,,,buy,26743.62,BTC-27OCT23-27500-C,28.13,,0.01156509,0.0115,1,1697151118437,266597322,1011
0.5,,,,sell,26737.18,BTC-27OCT23-38000-C,62.32,,0.00026339,0.0001,3,1697151082631,266597301,714
2.0,,,,sell,26732.14,BTC-29DEC23-39000-C,51.85,,0.0077058,0.0075,3,1697151076476,266597272,866
15.0,,,,sell,26731.58,BTC-27OCT23-36000-C,60.38,,0.0003892,0.0003,3,1697151059693,266597271,893
0.6,,,,sell,26731.67,BTC-29DEC23-25000-P,37.0,,0.03544403,0.0355,3,1697151045783,266597267,2109
0.1,,,,buy,26731.64,BTC-29MAR24-41000-C,53.87,,0.02880912,0.0295,3,1697151020246,266597260,413
5.0,,,,buy,26731.63,BTC-27OCT23-32000-C,45.64,,0.00089889,0.0009,3,1697151015832,266597237,2115
0.1,,,,sell,26728.14,BTC-29MAR24-32000-C,46.54,,0.06570728,0.0665,3,1697150755273,266597197,404
1.0,,,,sell,26728.04,BTC-14OCT23-25000-P,57.8,,0.00049739,0.0004,3,1697150752920,266597196,24
0.1,,,,buy,26730.85,BTC-29DEC23-36000-C,47.08,,0.01024222,0.0105,3,1697150707323,266597152,1604
1.8,,,,sell,26728.64,BTC-14OCT23-29000-C,55.3,,0.00016872,0.0001,3,1697150674986,266597112,15
1.1,,,,buy,26732.38,BTC-29DEC23-32000-C,39.67,,0.01842036,0.0185,3,1697150523114,266596995,2298
3.0,,,,buy,26729.13,BTC-24NOV23-18000-P,63.69,,0.00245494,0.0023,3,1697150428645,266596972,175
6.0,,,,sell,26733.5,BTC-24NOV23-38000-C,50.85,,0.00160309,0.0017,3,1697150393460,266596945,486
4.0,,,,sell,26731.71,BTC-13OCT23-27750-C,53.19,,0.00017642,0.0001,3,1697150377618,266596944,106
1.0,,,,buy,26734.69,BTC-29DEC23-31000-C,38.0,,0.02235552,0.0225,1,1697150364118,266596940,1541
4.4,,,,buy,26729.97,BTC-29MAR24-20000-P,50.76,,0.02949875,0.0295,2,1697150270007,266596858,457
5.0,,,,buy,26730.0,BTC-24NOV23-32000-C,39.44,,0.00669796,0.0065,3,1697150258427,266596852,982
0.1,,,,buy,26728.97,BTC-28JUN24-23000-P,50.12,,0.08344248,0.084,3,1697150092079,266596820,176
0.1,,,,sell,26728.75,BTC-20OCT23-29500-C,39.7,,0.00101671,0.001,3,1697150060666,266596817,641
0.1,,,,sell,26727.39,BTC-27OCT23-26500-C,28.93,,0.02834449,0.028,0,1697150034827,266596789,387
0.1,,,,buy,26727.84,BTC-27OCT23-30000-C,37.37,,0.00204879,0.0021,1,1697150032087,266596787,3658
0.1,,,,buy,26736.42,BTC-3NOV23-29000-C,31.34,,0.00594929,0.006,3,1697149980615,266596698,42
0.6,,,,sell,26732.35,BTC-29DEC23-26000-P,35.62,,0.04788729,0.048,0,1697149433580,266596349,1907
0.1,,,,sell,26731.27,BTC-27SEP24-15000-C,58.97,,0.49092451,0.4925,2,1697149225921,266596300,2
2.1,,,,sell,26751.04,BTC-28JUN24-65000-C,68.05,,0.0255338,0.0255,3,1697149060386,266596153,586
0.2,,,,buy,26753.04,BTC-28JUN24-45000-C,58.71,,0.05251204,0.053,1,1697148956539,266596140,670
0.7,,,,sell,26760.61,BTC-13OCT23-26750-P,24.75,,0.00298939,0.0029,3,1697148892906,266596109,218
2.0,,,,sell,26758.9,BTC-28JUN24-70000-C,69.73,,0.02218649,0.022,1,1697148880614,266596103,154
0.1,,,,sell,26750.01,BTC-3NOV23-29500-C,32.98,,0.0047034,0.0047,3,1697148820649,266596089,16
0.2,,,,sell,26749.48,BTC-27SEP24-45000-C,58.28,,0.08134967,0.08,3,1697148803481,266596087,63
0.1,,,,sell,26755.3,BTC-27SEP24-50000-C,60.95,,0.06855034,0.068,2,1697148778184,266596074,53
5.0,,,,sell,26761.2,BTC-28JUN24-40000-C,55.26,,0.06783821,0.067,3,1697148748799,266595958,588
0.1,,,,buy,26760.9,BTC-29DEC23-60000-C,73.93,,0.00171576,0.0016,3,1697148735557,266595953,1320
1.1,,,,buy,26760.87,BTC-28JUN24-30000-C,50.17,,0.13527124,0.135,3,1697148732520,266595952,551
0.3,,,,buy,26756.05,BTC-27OCT23-28500-C,31.5,,0.00533808,0.0055,0,1697148548216,266595891,928
0.4,,,,buy,26747.96,BTC-24NOV23-36000-C,46.87,,0.002513,0.0024,3,1697148515453,266595840,479
0.8,,,,sell,26739.13,BTC-3NOV23-26000-P,31.43,,0.01750058,0.0175,2,1697148485439,266595830,12
1.0,,,,sell,26739.86,BTC-14OCT23-27000-C,31.04,,0.00402465,0.004,0,1697148153728,266595713,176
3.0,,,,sell,26739.86,BTC-13OCT23-26250-P,42.26,,0.00070662,0.0006,0,1697148153165,266595712,99
2.0,,,,sell,26740.06,BTC-13OCT23-25750-P,62.99,,0.00035807,0.0003,2,1697148139875,266595699,52
0.5,,,,buy,26748.5,BTC-14OCT23-26000-P,40.58,,0.00164777,0.0016,2,1697147905187,266595579,56
1.6,,,,buy,26734.84,BTC-14OCT23-27000-P,30.7,,0.01358745,0.0135,3,1697147825079,266595510,83
0.4,,,,buy,26733.42,BTC-29DEC23-31000-P,37.6,,0.17244523,0.172,0,1697147734786,266595493,327
0.9,,,,sell,26715.65,BTC-27OCT23-31000-P,46.11,,0.16004001,0.161,0,1697147409242,266595414,88
18.4,,,,sell,26718.01,BTC-24NOV23-25000-P,35.16,,0.01985227,0.02,2,1697147211098,266595388,1133
1.2,,,,buy,26719.9,BTC-27OCT23-24500-P,40.83,,0.00533804,0.0055,3,1697147017783,266595300,511
0.4,,,,sell,26719.69,BTC-28JUN24-28000-C,49.64,,0.15995687,0.1595,1,1697147008119,266595296,223
3.0,,,,buy,26719.9,BTC-27OCT23-24000-P,44.1,,0.004235,0.0043,2,1697146995310,266595285,2415
4.3,,,,sell,26716.42,BTC-20OCT23-26500-P,29.23,,0.01286192,0.0125,3,1697146922254,266595259,783
0.1,,,,sell,26716.44,BTC-20OCT23-27000-P,28.18,,0.02152908,0.0215,3,1697146920421,266595256,610
1.0,,,,sell,26710.58,BTC-28JUN24-36000-C,53.2,,0.08656952,0.086,2,1697146865982,266595231,134
0.3,,,,sell,26710.58,BTC-28JUN24-34000-C,52.03,,0.09919556,0.0985,3,1697146864091,266595230,107
0.7,,,,sell,26740.79,BTC-15OCT23-27250-C,28.11,,0.0026578,0.0028,1,1697146618460,266595129,28
4.9,,,,sell,26744.66,BTC-28JUN24-15000-P,59.36,,0.01915843,0.0195,0,1697146542101,266595093,386
0.1,,,,buy,26746.49,BTC-27OCT23-33000-C,49.9,,0.00065847,0.0007,2,1697146535218,266595082,1517
0.1,,,,sell,26749.21,BTC-13OCT23-27250-C,33.52,,0.00047023,0.0003,3,1697146513735,266595067,171
0.6,,,,sell,26749.27,BTC-28JUN24-24000-P,49.81,,0.0982218,0.0985,2,1697146457176,266595060,210
0.1,,,,buy,26750.98,BTC-28JUN24-50000-C,61.37,,0.04283255,0.0425,1,1697146409862,266595053,757
0.2,,,,buy,26751.9,BTC-27OCT23-26000-P,31.93,,0.01311626,0.013,3,1697146355744,266594982,3284
0.1,,,,sell,26750.64,BTC-27OCT23-25000-P,37.65,,0.00703982,0.007,2,1697146347776,266594976,3055
0.2,,,,buy,26729.49,BTC-14OCT23-26750-C,30.83,,0.00743287,0.0075,1,1697146253101,266594880,120
0.6,,,,sell,26725.75,BTC-28JUN24-33000-C,51.8,,0.10686462,0.107,0,1697146233247,266594838,140
0.1,,,,sell,26726.02,BTC-28JUN24-25000-P,49.46,,0.1150746,0.115,2,1697146154549,266594833,327
1.0,,,,sell,26721.87,BTC-24NOV23-26000-C,31.88,,0.05990351,0.0595,2,1697145894337,266594805,340
4.0,,,,buy,26722.41,BTC-20OCT23-25500-P,36.22,,0.00462283,0.0049,3,1697145666882,266594783,540
4.0,,,,buy,26722.41,BTC-20OCT23-25000-P,39.87,,0.00300146,0.0032,0,1697145666021,266594780,386
1.4,,,,buy,26723.52,BTC-29DEC23-21000-P,47.23,T,0.01153896,0.012,2,1697145487181,266594750,1152
0.1,,,,buy,26713.71,BTC-13OCT23-26000-C,51.54,,0.02762194,0.0275,0,1697145125099,266594651,99
0.1,,,,buy,26722.4,BTC-13OCT23-27000-P,30.23,,0.01084871,0.011,0,1697145004983,266594619,1246
0.9,,,,sell,26722.4,BTC-29MAR24-10000-P,72.78,,0.00223383,0.0023,2,1697145004940,266594618,293
0.2,,,,sell,26722.4,BTC-13OCT23-26500-C,30.92,,0.01015652,0.01,0,1697145004755,266594608,507
0.1,,,,sell,26735.34,BTC-27OCT23-29000-C,32.83,,0.00361961,0.0036,3,1697144806779,266594334,2933
4.0,,,,sell,26737.77,BTC-29DEC23-20000-P,49.93,,0.00921124,0.009,2,1697144548887,266594250,1714
4.0,,,,sell,26737.77,BTC-29DEC23-19000-P,53.11,,0.00721755,0.007,2,1697144548876,266594249,814
8.0,,,,sell,26737.94,BTC-15OCT23-26750-C,27.31,,0.00908873,0.009,1,1697144542069,266594248,18
0.1,,,,sell,26729.71,BTC-20OCT23-28500-C,32.48,,0.00202367,0.0019,2,1697144338426,266594150,1003
1.8,,,,buy,26737.64,BTC-28JUN24-60000-C,65.69,,0.02878912,0.029,0,1697143889649,266594007,678
0.5,,,,sell,26731.83,BTC-14OCT23-27250-C,30.44,,0.00187448,0.0017,2,1697143814137,266594000,179
0.1,,,,buy,26731.89,BTC-29MAR24-27000-P,44.44,,0.11495139,0.1145,2,1697143341871,266593880,330
0.3,,,,buy,26732.09,BTC-14OCT23-26750-P,33.22,,0.00809727,0.0085,3,1697143332013,266593878,70
3.0,,,,sell,26730.15,BTC-20OCT23-32000-C,54.2,,0.00034679,0.0003,3,1697143285331,266593870,381
0.8,,,,sell,26733.57,BTC-20OCT23-29000-C,36.86,,0.00153027,0.0015,0,1697143195199,266593844,866
5.0,,,,buy,26737.82,BTC-29DEC23-40000-C,53.62,,0.00677668,0.007,2,1697142898512,266593736,4099
0.1,,,,sell,26737.92,BTC-14OCT23-28000-C,42.24,,0.00056815,0.0005,2,1697142891165,266593734,397
0.5,,,,sell,26739.83,BTC-20OCT23-23500-P,52.41,,0.00122738,0.0012,3,1697142819596,266593703,116
0.1,,,,buy,26724.98,BTC-28JUN24-29000-C,50.08,,0.14718415,0.147,3,1697142444883,266593542,257
0.5,,,,sell,26723.57,BTC-28JUN24-31000-C,50.9,,0.12473792,0.125,1,1697142300340,266593510,258
0.2,,,,buy,26722.15,BTC-24NOV23-23000-P,43.21,,0.01044775,0.0105,2,1697142121167,266593491,846
0.1,,,,sell,26725.94,BTC-29DEC23-18000-P,56.43,,0.0054797,0.0055,1,1697141943185,266593394,595
0.2,,,,sell,26727.07,BTC-28JUN24-55000-C,63.57,,0.03449607,0.0345,3,1697141588540,266593107,456
6.7,,,,sell,26726.85,BTC-29DEC23-5000-P,123.06,T,0.0002047,0.0001,3,1697141380186,266592915,347
6.4,,,,buy,26726.99,BTC-13OCT23-27500-P,0.0,,0.02908258,0.0285,3,1697141244495,266592891,1350
5.0,,,,sell,26706.67,BTC-29MAR24-15000-P,59.99,,0.00950613,0.0095,0,1697140827435,266592660,444
0.1,,,,sell,26703.67,BTC-29DEC23-29000-P,35.65,,0.11365644,0.1135,3,1697140808886,266592627,678
2.0,,,,sell,26712.07,BTC-27OCT23-35000-C,55.22,T,0.00039081,0.0003,2,1697140619535,266592555,900
1.0,,,,buy,26711.28,BTC-27OCT23-25500-P,35.01,,0.00998994,0.01,3,1697140590728,266592549,874
0.9,,,,sell,26709.74,BTC-3NOV23-28000-C,29.86,,0.01197935,0.012,1,1697140579627,266592547,69
1.0,,,,buy,26707.81,BTC-13OCT23-30000-C,125.14,,3.7e-07,0.0001,3,1697140562104,266592546,962
50.0,BLOCK-100654,2,BTC-PCAL-15OCT23_13OCT23-26500,buy,26716.04,BTC-15OCT23-26500-P,31.02,,0.00627954,0.0065,3,1697140456222,266592509,9
1.9,,,,buy,26726.28,BTC-3NOV23-25000-P,36.11,,0.01060806,0.0105,3,1697140357594,266592402,15
0.1,,,,sell,26722.2,BTC-20OCT23-23000-P,57.26,,0.00097299,0.001,3,1697140356107,266592387,53
0.5,,,,buy,26711.81,BTC-29DEC23-34000-C,43.44,,0.01374624,0.0135,2,1697140132869,266592236,1378
0.1,,,,sell,26718.59,BTC-15OCT23-26250-P,32.33,,0.00415894,0.004,2,1697139965459,266592203,15
0.7,,,,sell,26710.29,BTC-28JUN24-26000-P,50.03,,0.13517584,0.1355,1,1697139842509,266592126,240
0.6,,,,sell,26714.07,BTC-28JUN24-27000-P,49.95,,0.15461049,0.155,0,1697139817550,266592098,335
8.0,,,,sell,26716.44,BTC-27OCT23-26000-C,31.33,,0.04179494,0.041,2,1697139762531,266592007,1746
0.1,,,,buy,26716.44,BTC-15OCT23-26750-P,28.74,,0.00982207,0.01,2,1697139762518,266592005,19
1.0,,,,buy,26706.73,BTC-3NOV23-25500-P,33.95,,0.01394353,0.014,2,1697139700220,266591942,12
0.2,,,,buy,26702.47,BTC-15OCT23-28500-C,41.24,,0.00036096,0.0004,1,1697139676901,266591928,10
0.2,,,,buy,26702.47,BTC-20OCT23-30000-C,43.34,,0.00079031,0.0008,3,1697139676789,266591927,924
0.4,,,,buy,26707.02,BTC-3NOV23-23000-P,46.26,,0.00434733,0.0043,2,1697139441650,266591840,4
5.0,,,,buy,26704.6,BTC-29DEC23-23000-P,41.65,,0.02077408,0.0205,3,1697139358392,266591806,1286
0.1,,,,sell,26673.05,BTC-3NOV23-23500-P,43.73,,0.00560085,0.0055,2,1697138999862,266591676,22
1.0,,,,buy,26662.73,BTC-20OCT23-24000-C,47.5,,0.10213257,0.102,1,1697138674878,266591604,1
1.0,,,,sell,26670.49,BTC-13OCT23-24000-C,113.35,,0.10044333,0.1005,2,1697138639502,266591574,2
5.0,,,,buy,26676.78,BTC-29DEC23-45000-C,60.16,,0.00457182,0.0044,3,1697138541805,266591565,2312
6.3,,,,sell,26676.33,BTC-27OCT23-31000-C,41.08,,0.00133189,0.0012,2,1697138490437,266591533,2109
0.5,,,,buy,26628.85,BTC-15OCT23-27000-C,27.48,,0.00403806,0.0039,2,1697137696159,266591092,21
0.7,,,,sell,26672.01,BTC-29MAR24-36000-C,49.76,,0.04434076,0.044,0,1697136745706,266590552,504
0.4,,,,buy,26691.95,BTC-29MAR24-28000-C,45.03,,0.10944715,0.1095,0,1697136454683,266590431,417
0.7,,,,buy,26703.34,BTC-29MAR24-23000-P,47.63,,0.05636609,0.0565,0,1697136414220,266590404,333
0.6,,,,sell,26702.25,BTC-24NOV23-26000-P,33.34,,0.03123948,0.0315,2,1697135616808,266590091,1227
0.1,,,,sell,26702.25,BTC-15OCT23-25000-P,49.12,,0.00099731,0.0009,2,1697135616490,266590090,12
0.5,,,,buy,26691.39,BTC-20OCT23-24500-P,43.92,,0.00250396,0.0024,0,1697135458050,266589891,174
0.4,,,,buy,26682.03,BTC-27OCT23-22000-P,55.34,,0.0016307,0.0016,3,1697135363024,266589841,1127
1.7,,,,buy,26679.31,BTC-15OCT23-27000-P,28.41,,0.01658363,0.0165,1,1697135230262,266589655,6
0.2,,,,buy,26628.08,BTC-28JUN24-28000-P,48.59,,0.17765754,0.1735,2,1697134877535,266589182,252
0.3,,,,buy,26614.04,BTC-14OCT23-25500-P,47.78,,0.00124847,0.0012,0,1697134822954,266589137,28
8.1,,,,sell,26604.73,BTC-24NOV23-40000-C,53.17,,0.00118528,0.001,3,1697134773661,266589111,312
1.0,,,,buy,26604.0,BTC-29MAR24-50000-C,60.03,,0.01620353,0.016,3,1697134764451,266589107,1357
30.8,,,,buy,26603.9,BTC-27OCT23-40000-C,70.68,,0.00012485,0.0001,3,1697134761203,266589104,685
1.0,,,,sell,26604.75,BTC-24NOV23-44000-C,60.73,,0.0007659,0.0007,2,1697134744517,266589103,86
0.1,,,,sell,26605.95,BTC-29MAR24-31000-C,46.21,,0.07415248,0.074,2,1697134730479,266589093,322
0.8,,,,sell,26603.32,BTC-29MAR24-30000-C,45.67,,0.08348647,0.0835,2,1697134686028,266589056,762
1.0,,,,sell,26604.17,BTC-29MAR24-40000-C,53.3,,0.03193295,0.0315,3,1697134676594,266589047,923
0.9,,,,sell,26605.98,BTC-29MAR24-38000-C,51.7,,0.03735662,0.037,0,1697134653122,266589035,442
0.3,,,,buy,26616.63,BTC-27OCT23-20000-P,68.83,,0.00069607,0.0008,0,1697134559592,266589012,620
2.1,,,,buy,26621.59,BTC-29MAR24-55000-C,63.12,,0.01243498,0.0125,2,1697134063085,266588667,504
0.1,,,,sell,26621.53,BTC-14OCT23-24500-P,64.96,,0.00043683,0.0004,2,1697134044297,266588665,5
0.3,,,,buy,26618.86,BTC-24NOV23-21000-P,52.29,,0.0062498,0.0065,0,1697133879753,266588521,487
0.1,,,,sell,26617.7,BTC-3NOV23-26500-C,29.76,,0.0328253,0.032,2,1697133856558,266588519,10
8.0,,,,sell,26614.82,BTC-29DEC23-24000-P,39.91,,0.02905969,0.029,0,1697133656508,266588352,1505
0.5,,,,buy,26619.61,BTC-24NOV23-28000-P,32.11,,0.07300289,0.073,2,1697133640664,266588320,425
5.9,,,,sell,26627.54,BTC-28JUN24-27000-C,50.23,,0.17234873,0.175,3,1697133407038,266588104,337
0.1,,,,buy,26615.18,BTC-29DEC23-35000-C,46.43,,0.01207465,0.0125,1,1697133088847,266587950,2532
1.0,,,,buy,26609.76,BTC-15OCT23-24500-P,57.22,,0.00065565,0.0008,1,1697133084490,266587938,1
0.8,,,,sell,26619.46,BTC-28JUN24-32000-C,50.99,,0.11346662,0.113,2,1697132874654,266587774,271
0.5,,,,buy,26612.18,BTC-3NOV23-26500-P,30.86,,0.02711452,0.027,3,1697132810213,266587646,23
1.0,,,,buy,26606.18,BTC-27SEP24-18000-P,54.72,,0.0498163,0.05,1,1697132776777,266587630,30
7.5,,,,sell,26607.63,BTC-28JUN24-10000-P,69.67,,0.00666658,0.006,1,1697132768748,266587623,365
5.0,,,,buy,26618.92,BTC-24NOV23-20000-P,55.72,,0.00466379,0.0046,0,1697132649432,266587503,459
0.1,,,,buy,26587.13,BTC-13OCT23-28000-P,61.97,,0.05299786,0.053,0,1697132410061,266587236,670
0.1,,,,buy,26600.84,BTC-20OCT23-24000-P,47.67,,0.00194828,0.0019,3,1697132301752,266587054,174
0.4,,,,sell,26595.75,BTC-29MAR24-29000-C,45.03,,0.09386638,0.094,2,1697132276436,266587017,377
0.1,,,,buy,26572.18,BTC-24NOV23-22000-P,47.47,,0.00852959,0.0085,1,1697132052985,266586542,709
8.0,,,,buy,26583.97,BTC-29DEC23-28000-P,36.56,,0.09323427,0.0935,0,1697131842485,266586248,943
0.1,,,,buy,26582.1,BTC-27SEP24-21000-P,52.34,,0.08135368,0.081,1,1697131403422,266585790,8
6.0,,,,sell,26571.2,BTC-3NOV23-30000-C,36.37,,0.00356707,0.0038,3,1697131356096,266585770,11
0.3,,,,buy,26591.84,BTC-29MAR24-35000-C,49.33,,0.04821367,0.0485,0,1697130603229,266584650,669
0.1,,,,sell,26603.73,BTC-15OCT23-26500-C,29.07,,0.01249707,0.012,2,1697130568113,266584635,4
1.0,,,,sell,26588.94,BTC-27SEP24-80000-C,69.66,,0.03052305,0.029,2,1697130545959,266584601,28
0.9,,,,sell,26676.78,BTC-29MAR24-24000-P,46.52,,0.06799738,0.0685,0,1697129703462,266583325,406
0.9,,,,buy,26663.31,BTC-29MAR24-28000-P,44.67,,0.13822845,0.138,2,1697129689821,266583294,257
0.5,,,,sell,26731.29,BTC-28JUN24-75000-C,71.18,,0.0189715,0.019,0,1697129090237,266582682,449
1.0,,,,buy,26740.42,BTC-13OCT23-29500-C,96.02,,1.683e-05,0.0001,3,1697128998411,266582620,749
0.5,,,,buy,26741.3,BTC-29MAR24-34000-C,48.33,,0.05414886,0.0545,0,1697128990108,266582619,278
1.0,,,,buy,26706.42,BTC-29MAR24-37000-C,50.61,,0.04032752,0.0405,0,1697128188655,266581079,375
0.1,,,,buy,26595.44,BTC-13OCT23-24000-P,100.78,,7.867e-05,0.0001,3,1697127991569,266580124,391
0.4,,,,buy,26630.6,BTC-27OCT23-27500-P,31.11,,0.04286424,0.044,1,1697127975324,266579563,543
1.0,,,,buy,26679.68,BTC-27OCT23-28000-P,30.8,,0.05663233,0.0565,0,1697127822259,266579197,1101
0.1,,,,sell,26682.23,BTC-3NOV23-31000-C,38.31,,0.00251515,0.0024,3,1697127688927,266579129,10
0.1,,,,buy,26697.2,BTC-3NOV23-24000-P,41.62,,0.00711377,0.007,3,1697127626469,266579070,18
0.3,,,,buy,26700.53,BTC-20OCT23-30500-C,46.88,,0.00060652,0.0007,1,1697127075392,266578889,383
0.3,,,,buy,26685.55,BTC-13OCT23-27250-P,33.91,,0.02180179,0.0215,3,1697126783507,266578694,20
0.1,,,,buy,26661.49,BTC-15OCT23-25500-P,42.1,,0.00191546,0.0018,1,1697126666153,266578626,5
0.1,,,,sell,26624.03,BTC-27SEP24-31000-C,52.19,,0.16130261,0.1605,2,1697125756733,266577820,13
0.1,,,,buy,26630.35,BTC-29DEC23-22000-P,44.61,,0.01646051,0.0165,0,1697125756175,266577793,1218
