amount,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,0.1,sell,69282.9,BTC-4NOV24-72000-C,34.8,0.00047875,0.0003,3,1730591259978,323418485,100
0.1,,,0.1,sell,69283.49,BTC-4NOV24-72500-C,37.33,0.00032692,0.0002,2,1730591255595,323418484,35
1.0,,,1.0,buy,69270.01,BTC-5NOV24-71000-C,38.69,0.00406161,0.0039,0,1730591244881,323418482,9
0.2,,,0.2,sell,69270.01,BTC-8NOV24-64000-P,79.65,0.0103178,0.0105,0,1730591244704,323418478,729
0.8,,,0.8,sell,69269.79,BTC-5NOV24-67000-P,43.88,0.00292301,0.0031,1,1730591244699,323418476,9
0.8,,,0.8,buy,69256.39,BTC-8NOV24-70000-C,76.61,0.0325636,0.0325,3,1730591231618,323418459,4141
0.1,,,0.1,sell,69248.79,BTC-4NOV24-65000-P,53.49,0.0003275,0.0003,0,1730591224441,323418445,57
0.1,,,0.1,sell,69236.67,BTC-4NOV24-64000-P,60.48,0.00024065,0.0002,2,1730591218577,323418437,26
0.1,,,0.1,sell,69228.61,BTC-27DEC24-65000-P,55.66,0.05023078,0.05,0,1730591149409,323418405,2129
0.2,,,0.2,sell,69225.03,BTC-3NOV24-67500-P,40.69,0.00013775,0.0001,2,1730591074779,323418387,69
0.1,,,0.1,sell,69230.09,BTC-27DEC24-85000-C,58.81,0.02841314,0.028,2,1730591027950,323418364,4062
0.3,,,0.3,sell,69226.58,BTC-29NOV24-95000-C,68.44,0.00432082,0.0041,2,1730591010707,323418361,550
6.1,,,6.1,sell,69214.18,BTC-4NOV24-74000-C,51.79,6.386e-05,0.0002,1,1730590937418,323418350,92
0.6,,,0.6,buy,69203.64,BTC-3NOV24-70000-C,24.01,0.00024437,0.0002,3,1730590867213,323418335,475
0.9,,,0.9,buy,69227.79,BTC-22NOV24-56000-P,68.69,0.00515312,0.0055,1,1730590771666,323418278,84
2.0,,,2.0,sell,69204.78,BTC-3NOV24-70000-P,28.89,0.01181033,0.012,2,1730590669045,323418239,201
0.9,,,0.9,sell,69204.78,BTC-3NOV24-69000-P,23.66,0.00159593,0.0017,1,1730590668626,323418238,393
0.1,,,0.1,buy,69182.22,BTC-27DEC24-90000-C,60.01,0.01913138,0.019,2,1730590618313,323418200,4035
0.1,,,0.1,sell,69182.22,BTC-3NOV24-68500-P,27.47,0.00050781,0.0005,3,1730590617674,323418184,262
1.0,,,1.0,buy,69186.1,BTC-8NOV24-66000-C,76.93,0.06478368,0.0645,3,1730590402235,323418099,86
5.0,,,5.0,buy,69174.12,BTC-5NOV24-73000-C,45.53,0.00097622,0.0012,0,1730590375930,323418081,22
0.1,,,0.1,sell,69156.37,BTC-8NOV24-100000-C,106.61,0.00020983,0.0001,3,1730590361800,323418077,1186
2.5,,,2.5,buy,69151.95,BTC-3NOV24-68500-C,14.11,0.01002503,0.0095,2,1730590343924,323418054,17
1.0,,,1.0,sell,69150.21,BTC-3NOV24-70500-C,31.93,0.00015095,0.0001,2,1730590336300,323418038,307
1.0,,,1.0,sell,69155.77,BTC-5NOV24-75000-C,48.94,0.00031506,0.0003,1,1730590302417,323418019,15
1.0,,,1.0,buy,69152.7,BTC-22NOV24-65000-C,60.8,0.09281234,0.0925,2,1730590263808,323417995,46
2.0,,,2.0,sell,69153.79,BTC-3NOV24-69500-C,19.34,0.00086458,0.0007,2,1730590259978,323417993,259
0.1,,,0.1,sell,69154.86,BTC-5NOV24-72000-C,42.0,0.00182891,0.002,2,1730590214241,323417987,10
1.3,,,1.3,sell,69153.18,BTC-4NOV24-73000-C,43.15,0.0002164,0.0002,3,1730590177580,323417984,201
0.3,,,0.3,sell,69152.84,BTC-22NOV24-74000-C,62.01,0.03240487,0.032,2,1730590173956,323417977,44
0.4,,,0.4,buy,69148.92,BTC-29NOV24-55000-P,64.24,0.00599275,0.006,1,1730590116053,323417966,699
5.3,,,5.3,sell,69159.25,BTC-29NOV24-69000-C,59.63,0.06813928,0.0685,3,1730590047687,323417867,836
0.3,,,0.3,sell,69190.83,BTC-28MAR25-100000-C,57.78,0.04239752,0.0425,3,1730589594127,323417723,2577
1.0,,,1.0,sell,69200.64,BTC-22NOV24-66000-C,61.2,0.08386453,0.084,2,1730589592034,323417714,48
0.1,,,0.1,buy,69274.46,BTC-5NOV24-76000-C,54.66,0.00017772,0.0003,3,1730589363844,323417543,27
0.1,,,0.1,buy,69263.62,BTC-15NOV24-65000-P,65.83,0.02121821,0.0215,3,1730589312125,323417532,303
0.5,,,0.5,buy,69218.04,BTC-5NOV24-70500-C,38.71,0.00551808,0.0055,2,1730589220827,323417457,17
0.4,,,0.4,buy,69216.15,BTC-3NOV24-71000-C,44.39,2.506e-05,0.0002,0,1730589166263,323417436,232
0.1,,,0.1,sell,69229.55,BTC-5NOV24-70000-C,37.59,0.00781319,0.0075,3,1730589089958,323417395,18
0.1,,,0.1,sell,69270.13,BTC-22NOV24-86000-C,66.45,0.00691389,0.0065,2,1730588990936,323417350,27
1.0,,,1.0,sell,69272.36,BTC-26SEP25-200000-C,64.31,0.02211077,0.022,3,1730588951302,323417344,291
0.1,,,0.1,buy,69234.48,BTC-22NOV24-72000-C,61.8,0.04210826,0.042,2,1730588814072,323417221,41
0.1,,,0.1,sell,69223.41,BTC-8NOV24-73000-C,75.29,0.01704685,0.0165,2,1730588807500,323417214,1109
0.1,,,0.1,sell,69236.02,BTC-4NOV24-69500-P,30.92,0.00924923,0.0095,2,1730588798450,323417206,126
1.0,,,1.0,buy,69243.52,BTC-29NOV24-65000-C,58.47,0.10094025,0.1005,2,1730588765061,323417164,721
0.5,,,0.5,sell,69188.02,BTC-8NOV24-67000-P,77.52,0.02296149,0.023,0,1730588734481,323417103,1653
0.2,,,0.2,sell,69206.65,BTC-27DEC24-95000-C,61.74,0.01321272,0.0135,0,1730588726143,323417093,2615
0.1,,,0.1,sell,69207.97,BTC-22NOV24-64000-P,60.97,0.02308457,0.023,0,1730588722781,323417037,60
0.1,,,0.1,buy,69210.74,BTC-8NOV24-65000-P,77.26,0.01383089,0.0135,0,1730588718193,323417034,1852
0.1,,,0.1,buy,69226.66,BTC-27DEC24-61000-P,55.65,0.03078383,0.0305,3,1730588687740,323416976,987
0.1,,,0.1,sell,69226.66,BTC-5NOV24-69000-C,37.84,0.01431868,0.014,2,1730588687706,323416975,4
0.7,,,0.7,buy,69226.89,BTC-8NOV24-66000-P,76.86,0.01781015,0.0175,1,1730588687147,323416962,725
0.9,,,0.9,buy,69234.53,BTC-22NOV24-69000-P,60.68,0.05184222,0.0515,0,1730588682803,323416934,59
0.1,,,0.1,buy,69288.24,BTC-15NOV24-63000-P,65.38,0.01383555,0.0135,2,1730588649742,323416829,243
0.1,,,0.1,buy,69288.24,BTC-4NOV24-69000-P,30.58,0.00561413,0.0055,0,1730588649709,323416825,147
0.6,,,0.6,sell,69291.98,BTC-8NOV24-75000-C,77.46,0.01075039,0.011,1,1730588645299,323416809,3018
0.1,,,0.1,sell,69301.89,BTC-29NOV24-85000-C,65.0,0.01226964,0.0125,0,1730588643493,323416806,1274
0.9,,,0.9,buy,69309.28,BTC-27DEC24-60000-P,55.85,0.02665831,0.0265,0,1730588642108,323416800,2584
1.0,,,1.0,sell,69373.78,BTC-8NOV24-72000-C,76.53,0.02194269,0.022,1,1730588538499,323416639,2735
0.3,,,0.3,buy,69373.78,BTC-22NOV24-67000-P,60.85,0.03736856,0.0375,0,1730588538477,323416638,65
0.1,,,0.1,buy,69424.74,BTC-22NOV24-70000-P,61.29,0.0580417,0.058,0,1730588524056,323416544,39
0.1,,,0.1,buy,69424.14,BTC-15NOV24-66000-C,64.4,0.07682866,0.0765,3,1730588166330,323416312,88
0.8,,,0.8,sell,69436.87,BTC-5NOV24-69500-P,37.84,0.01266027,0.0125,3,1730588066298,323416253,27
1.0,,,1.0,sell,69462.22,BTC-27DEC24-52000-P,60.52,0.00873048,0.009,1,1730587951660,323416188,819
2.4,,,2.4,buy,69479.33,BTC-27DEC24-150000-C,78.42,0.00085704,0.0009,2,1730587475432,323416155,1412
0.1,,,0.1,buy,69465.86,BTC-27DEC24-57000-P,57.09,0.01743611,0.0175,1,1730587402860,323416097,733
0.1,,,0.1,buy,69466.01,BTC-27DEC24-58000-P,56.63,0.01995717,0.02,3,1730587380055,323416095,1196
0.1,,,0.1,sell,69470.46,BTC-22NOV24-75000-C,62.93,0.02970389,0.03,1,1730587251941,323416076,89
1.0,,,1.0,buy,69474.22,BTC-27DEC24-125000-C,70.43,0.00227904,0.0023,1,1730587227858,323416075,673
0.4,,,0.4,sell,69441.57,BTC-27DEC24-100000-C,62.63,0.00952528,0.0095,2,1730586899450,323416047,6920
0.1,,,0.1,buy,69437.73,BTC-27DEC24-78000-C,57.24,0.04926105,0.049,0,1730586849884,323416044,46
3.2,,,3.2,sell,69447.98,BTC-4NOV24-66000-P,47.98,0.00059168,0.0005,2,1730586697965,323416010,34
0.5,,,0.5,buy,69454.11,BTC-8NOV24-68000-C,77.5,0.04855187,0.049,0,1730586344270,323415964,442
0.5,,,0.5,sell,69447.07,BTC-8NOV24-68000-P,76.65,0.02692281,0.027,3,1730586282681,323415962,843
1.4,,,1.4,sell,69438.5,BTC-5NOV24-74500-C,44.99,0.00030055,0.0004,1,1730586145250,323415936,14
0.1,,,0.1,buy,69452.21,BTC-15NOV24-90000-C,76.0,0.00217334,0.0021,2,1730586060658,323415893,61
0.1,,,0.1,sell,69479.26,BTC-29NOV24-58000-P,61.32,0.00999737,0.0095,2,1730585868051,323415856,811
0.5,,,0.5,buy,69498.71,BTC-8NOV24-78000-C,77.82,0.00536459,0.0055,1,1730585658178,323415814,717
0.1,,,0.1,buy,69489.3,BTC-4NOV24-69500-C,28.17,0.00729135,0.007,1,1730585607458,323415771,105
0.1,,,0.1,buy,69491.04,BTC-4NOV24-70000-C,28.06,0.00433087,0.004,2,1730585339663,323415607,92
10.0,,,10.0,buy,69479.16,BTC-8NOV24-82000-C,82.53,0.00221957,0.0023,0,1730585316468,323415581,271
1.0,,,1.0,buy,69433.2,BTC-4NOV24-61000-P,96.15,2.122e-05,0.0003,0,1730585144076,323415495,31
0.6,,,0.6,buy,69392.62,BTC-28MAR25-65000-P,54.03,0.08487831,0.085,2,1730585009581,323415364,775
0.3,,,0.3,sell,69408.99,BTC-22NOV24-82000-C,64.8,0.0119165,0.0115,2,1730584908168,323415306,86
0.1,,,0.1,sell,69438.72,BTC-4NOV24-67500-P,39.62,0.00130977,0.0015,1,1730584743456,323415258,134
0.1,,,0.1,sell,69446.58,BTC-3NOV24-72500-P,88.67,0.04392507,0.045,0,1730584188950,323415214,13
0.1,,,0.1,buy,69460.3,BTC-22NOV24-66000-P,60.91,0.03136729,0.0315,0,1730583749477,323415181,18
1.0,,,1.0,sell,69499.61,BTC-5NOV24-68500-C,39.54,0.02151048,0.0215,0,1730583364859,323414986,2
0.2,,,0.2,buy,69464.7,BTC-27DEC24-90000-P,63.34,0.29542475,0.299,0,1730583199479,323414914,164
0.1,,,0.1,buy,69440.97,BTC-15NOV24-74000-C,65.49,0.02446977,0.0245,2,1730582082499,323414787,259
0.4,,,0.4,buy,69457.95,BTC-15NOV24-75000-C,65.9,0.02091082,0.021,3,1730581960481,323414694,123
0.1,,,0.1,buy,69465.77,BTC-22NOV24-62000-P,61.41,0.0151422,0.015,2,1730581657696,323414613,63
1.4,,,1.4,sell,69465.87,BTC-4NOV24-70500-C,31.53,0.00248674,0.0027,3,1730581613790,323414604,68
0.1,,,0.1,sell,69465.87,BTC-4NOV24-71000-C,30.74,0.00134076,0.0013,2,1730581609499,323414597,146
0.2,,,0.2,buy,69480.99,BTC-27DEC24-50000-P,62.5,0.00652182,0.007,0,1730581524586,323414574,1825
0.1,,,0.1,sell,69491.25,BTC-15NOV24-67000-P,63.98,0.02984657,0.0295,2,1730581476413,323414566,264
5.9,,,5.9,buy,69508.57,BTC-5NOV24-64000-P,55.6,0.000527,0.0006,1,1730581317115,323414523,58
7.9,,,7.9,sell,69509.63,BTC-5NOV24-74000-C,43.47,0.00043006,0.0006,1,1730581296182,323414518,5
0.1,,,0.1,buy,69550.4,BTC-22NOV24-70000-C,62.09,0.05576252,0.0565,3,1730580661111,323414347,26
0.5,,,0.5,sell,69546.44,BTC-27DEC24-70000-C,56.2,0.09027762,0.0905,0,1730580550364,323414346,5608
0.1,,,0.1,sell,69545.79,BTC-4NOV24-68000-P,35.19,0.00170851,0.0018,2,1730580362172,323414316,75
0.1,,,0.1,buy,69492.33,BTC-5NOV24-69500-C,36.23,0.01228834,0.012,0,1730579931541,323414227,17
0.8,,,0.8,sell,69490.98,BTC-5NOV24-68000-P,38.03,0.00471478,0.0044,2,1730579924920,323414220,37
0.1,,,0.1,sell,69483.05,BTC-15NOV24-72000-C,64.59,0.03374193,0.0335,1,1730579905426,323414213,224
1.0,,,1.0,buy,69485.55,BTC-5NOV24-66500-P,43.94,0.00168606,0.0019,0,1730579852172,323414211,4
0.3,,,0.3,sell,69472.23,BTC-29NOV24-56000-P,63.77,0.0070327,0.007,1,1730579807144,323414188,630
0.1,,,0.1,buy,69483.06,BTC-8NOV24-70000-P,76.56,0.04038595,0.041,0,1730579762314,323414164,1655
0.1,,,0.1,sell,69520.79,BTC-8NOV24-76000-C,74.72,0.00879935,0.0085,3,1730579079340,323414017,719
0.1,,,0.1,sell,69511.58,BTC-27DEC24-68000-C,55.85,0.10407978,0.104,3,1730578239007,323413812,24
0.7,,,0.7,buy,69471.36,BTC-29NOV24-70000-C,59.19,0.0637058,0.0635,0,1730578187033,323413750,2006
0.1,,,0.1,sell,69467.23,BTC-15NOV24-62000-P,64.96,0.01056004,0.01,3,1730578122443,323413726,221
0.2,,,0.2,buy,69465.5,BTC-29NOV24-76000-C,60.78,0.03377366,0.0335,3,1730577987375,323413713,712
0.1,,,0.1,sell,69497.89,BTC-5NOV24-70000-P,36.8,0.01596492,0.016,1,1730577604935,323413520,2
0.1,,,0.1,sell,69502.0,BTC-27DEC24-70000-P,56.44,0.08202121,0.0825,2,1730577574430,323413500,1915
0.1,,,0.1,buy,69501.79,BTC-29NOV24-70000-P,59.72,0.0637414,0.064,2,1730577545686,323413494,522
0.1,,,0.1,buy,69501.67,BTC-29NOV24-64000-P,58.91,0.0272616,0.027,2,1730577540284,323413492,484
0.1,,,0.1,buy,69506.83,BTC-26SEP25-60000-P,54.66,0.09994243,0.098,2,1730577478023,323413474,97
3.7,,,3.7,buy,69521.77,BTC-4NOV24-63000-P,63.54,0.00019243,0.0001,2,1730577139649,323413370,19
0.5,,,0.5,sell,69532.91,BTC-5NOV24-68500-P,40.28,0.00686674,0.007,3,1730576966298,323413265,24
0.1,,,0.1,buy,69505.22,BTC-15NOV24-77000-C,65.96,0.01516409,0.015,2,1730576666598,323413115,86
2.0,,,2.0,sell,69500.59,BTC-29NOV24-68000-P,59.48,0.04952442,0.0495,2,1730576653259,323413101,390
0.1,,,0.1,sell,69482.29,BTC-4NOV24-68500-P,29.9,0.00282301,0.0025,2,1730576604245,323413030,64
0.1,,,0.1,sell,69481.95,BTC-8NOV24-62000-P,77.54,0.00550519,0.005,3,1730576586005,323413028,622
0.2,,,0.2,sell,69454.34,BTC-5NOV24-66000-P,43.06,0.00136439,0.0012,3,1730574609796,323412336,8
0.1,,,0.1,sell,69433.49,BTC-28MAR25-120000-C,59.54,0.02027159,0.0195,2,1730572975780,323411861,1835
0.1,,,0.1,sell,69440.91,BTC-27DEC24-75000-C,56.85,0.06176487,0.062,2,1730572821843,323411833,6160
1.0,,,1.0,buy,69446.78,BTC-4NOV24-69000-C,27.86,0.0113671,0.011,0,1730572692532,323411754,28
0.1,,,0.1,buy,69436.36,BTC-8NOV24-74000-C,76.05,0.0144465,0.0145,0,1730572630240,323411703,564
0.1,,,0.1,buy,69399.71,BTC-22NOV24-80000-C,63.71,0.01526944,0.015,3,1730572518928,323411627,65
0.1,,,0.1,sell,69342.91,BTC-5NOV24-67500-P,40.97,0.00380792,0.0041,0,1730572343331,323411492,6
0.1,,,0.1,sell,69304.61,BTC-27DEC24-63000-P,55.47,0.03886155,0.039,2,1730572320904,323411467,1178
0.2,,,0.2,sell,69273.54,BTC-22NOV24-77000-C,62.68,0.02250866,0.022,2,1730572269222,323411431,43
0.8,,,0.8,sell,69256.44,BTC-27DEC24-20000-P,122.37,0.00027017,0.0003,3,1730572022801,323411413,380
0.1,,,0.1,sell,69247.5,BTC-5NOV24-71500-C,37.88,0.00286044,0.0027,2,1730571999078,323411404,12
0.1,,,0.1,buy,69254.12,BTC-27DEC24-68000-P,55.46,0.06878278,0.0685,3,1730571910033,323411395,53
0.9,,,0.9,sell,69317.88,BTC-28MAR25-45000-P,57.48,0.01255715,0.013,1,1730571454804,323411239,643
0.9,,,0.9,buy,69261.94,BTC-31JAN25-45000-P,60.24,0.00651976,0.0065,1,1730571257966,323411121,21
0.7,,,0.7,buy,69256.63,BTC-31JAN25-54000-P,55.4,0.01978467,0.02,1,1730571213922,323411116,141
1.0,,,1.0,buy,69214.26,BTC-28MAR25-60000-P,53.92,0.05867816,0.058,2,1730571022093,323410989,924
0.1,,,0.1,buy,69225.22,BTC-3NOV24-66500-P,46.89,0.0001449,0.0001,3,1730571020756,323410988,11
1.0,,,1.0,buy,69280.3,BTC-31JAN25-60000-P,54.07,0.03981908,0.0395,1,1730570903932,323410889,115
8.0,,,8.0,buy,69293.95,BTC-29NOV24-69000-P,59.04,0.05763577,0.0575,2,1730570887495,323410842,363
0.1,,,0.1,buy,69398.7,BTC-3NOV24-69000-C,16.68,0.00710225,0.0065,0,1730570136607,323410602,105
0.3,,,0.3,buy,69333.83,BTC-27DEC24-34000-C,75.99,0.51804314,0.5175,0,1730569877726,323410458,40
0.2,,,0.2,buy,69381.16,BTC-26SEP25-50000-P,55.33,0.05204062,0.052,3,1730569668597,323410274,153
0.2,,,0.2,buy,69359.92,BTC-27DEC24-35000-C,80.62,0.50420402,0.504,0,1730569614917,323410244,25
0.1,,,0.1,sell,69352.94,BTC-5NOV24-72500-C,39.62,0.00146533,0.0015,3,1730569302677,323410139,7
0.1,,,0.1,sell,69362.6,BTC-4NOV24-67000-P,36.64,0.00098256,0.0008,2,1730569098150,323409979,106
0.1,,,0.1,buy,69449.36,BTC-31JAN25-90000-C,57.1,0.03613994,0.036,3,1730568678940,323409689,86
0.1,,,0.1,buy,69427.58,BTC-28MAR25-130000-C,62.39,0.01468839,0.0155,1,1730568514441,323409641,861
0.1,,,0.1,sell,69444.18,BTC-15NOV24-60000-P,68.35,0.00704716,0.007,1,1730568279380,323409621,244
0.8,,,0.8,buy,69473.73,BTC-8NOV24-65000-C,75.69,0.07787359,0.0775,1,1730568106408,323409574,1596
0.9,,,0.9,sell,69468.03,BTC-28MAR25-75000-C,55.19,0.12220844,0.1225,3,1730568020763,323409550,1401
0.1,,,0.1,buy,69488.24,BTC-8NOV24-63000-C,77.08,0.10141293,0.101,1,1730567796998,323409482,783
0.1,,,0.1,buy,69526.34,BTC-28MAR25-160000-P,66.67,1.22120253,1.221,0,1730567616164,323409395,7
0.5,,,0.5,sell,69508.01,BTC-15NOV24-58000-P,70.23,0.00450572,0.0043,2,1730567331522,323409268,277
0.5,,,0.5,sell,69506.76,BTC-15NOV24-82000-C,68.23,0.00695863,0.0065,2,1730567304711,323409251,311
0.2,,,0.2,buy,69484.07,BTC-31JAN25-71000-P,54.79,0.10638144,0.1065,0,1730567057600,323409044,13
0.1,,,0.1,buy,69573.98,BTC-31JAN25-100000-C,58.56,0.02059082,0.0205,0,1730566240119,323408451,129
1.0,,,1.0,buy,69539.2,BTC-8NOV24-55000-P,100.75,0.00122356,0.0013,3,1730565979141,323408185,2975
0.1,,,0.1,sell,69557.27,BTC-29NOV24-150000-C,100.62,0.00021382,0.0003,0,1730565890469,323408099,99
1.1,,,1.1,sell,69495.89,BTC-29NOV24-60000-P,60.52,0.0140652,0.014,3,1730565496021,323407669,1336
0.5,,,0.5,sell,69494.29,BTC-27DEC24-55000-P,57.6,0.01338511,0.013,2,1730565436985,323407644,1858
2.0,,,2.0,sell,69483.11,BTC-29NOV24-59000-P,60.6,0.01174917,0.0115,2,1730565378012,323407611,655
2.0,,,2.0,buy,69478.74,BTC-29NOV24-61000-P,59.74,0.01650333,0.0165,1,1730565365853,323407607,643
1.3,,,1.3,buy,69487.5,BTC-15NOV24-54000-P,78.45,0.00201384,0.0021,0,1730565346416,323407585,162
0.2,,,0.2,buy,69487.39,BTC-31JAN25-70000-P,54.51,0.09867931,0.0985,0,1730565321500,323407537,21
1.0,,,1.0,buy,69459.54,BTC-31JAN25-71000-C,54.57,0.10860133,0.1085,2,1730565036569,323407213,33
4.0,,,4.0,buy,69449.88,BTC-8NOV24-71000-C,75.5,0.02779782,0.028,0,1730565020547,323407168,802
0.7,,,0.7,buy,69449.41,BTC-8NOV24-71000-P,74.13,0.04949576,0.049,1,1730565012036,323407167,507
0.1,,,0.1,sell,69446.66,BTC-5NOV24-69000-P,37.11,0.00986109,0.0095,2,1730564966232,323407152,22
1.0,,,1.0,buy,69443.57,BTC-27DEC24-80000-C,57.59,0.04201838,0.042,2,1730564906558,323407126,7451
0.1,BTC-STRG-15NOV24-69000_70000,323406894,0.1,buy,69386.89,BTC-15NOV24-70000-C,65.29,0.0447222,0.0456,0,1730564680622,323406896,193
0.1,BTC-STRG-15NOV24-69000_70000,323406894,0.1,buy,69386.89,BTC-15NOV24-69000-P,65.49,0.04340644,0.0444,0,1730564680622,323406895,211
0.2,,,0.2,buy,69321.07,BTC-28MAR25-70000-P,55.23,0.12134651,0.123,0,1730564304099,323406649,587
0.1,,,0.1,buy,69322.17,BTC-28MAR25-50000-P,56.09,0.02236467,0.023,0,1730564290019,323406644,1104
0.2,,,0.2,buy,69366.78,BTC-22NOV24-65000-P,60.61,0.02703396,0.027,0,1730564078585,323406436,13
0.1,,,0.1,buy,69373.43,BTC-15NOV24-73000-C,64.94,0.02838684,0.0285,1,1730564017591,323406361,182
0.1,,,0.1,buy,69397.28,BTC-29NOV24-72000-C,60.38,0.05137486,0.052,2,1730563888743,323406237,815
0.1,,,0.1,buy,69386.4,BTC-29NOV24-65000-P,58.35,0.03245425,0.032,3,1730563496774,323405872,685
0.5,,,0.5,buy,69369.43,BTC-15NOV24-68000-P,63.63,0.03663234,0.0365,3,1730563233019,323405491,164
0.1,,,0.1,buy,69382.55,BTC-8NOV24-40000-P,167.28,0.00012681,0.0002,1,1730563169324,323405394,1619
0.1,,,0.1,buy,69402.34,BTC-8NOV24-45000-P,145.31,0.00028062,0.0004,3,1730563078640,323405275,1692
0.1,,,0.1,sell,69402.43,BTC-22NOV24-68000-P,59.74,0.04365397,0.043,2,1730563072251,323405273,36
0.3,,,0.3,sell,69338.32,BTC-15NOV24-64000-P,63.98,0.01687701,0.0165,2,1730562995606,323405091,418
0.5,,,0.5,buy,69324.52,BTC-15NOV24-80000-C,68.87,0.00936177,0.0095,3,1730562112532,323403685,521
0.1,,,0.1,sell,69352.88,BTC-29NOV24-71000-P,59.99,0.0736901,0.0735,3,1730561941185,323403461,154
1.7,,,1.7,sell,69353.07,BTC-31JAN25-52000-P,56.58,0.0161917,0.016,0,1730561938710,323403453,63
2.1,,,2.1,sell,69353.24,BTC-29NOV24-73000-C,60.35,0.0468349,0.0465,2,1730561937028,323403437,501
0.5,,,0.5,buy,69365.49,BTC-29NOV24-74000-C,60.72,0.04224134,0.042,0,1730561720432,323403100,835
0.1,,,0.1,sell,69306.47,BTC-22NOV24-58000-C,76.43,0.1746513,0.18,1,1730561286533,323402327,2
7.0,,,7.0,sell,69332.75,BTC-28MAR25-55000-C,54.98,0.27367119,0.274,2,1730561193763,323402249,118
2.0,,,2.0,buy,69294.7,BTC-26SEP25-40000-P,56.94,0.02295303,0.023,1,1730561114185,323402104,115
0.1,,,0.1,sell,69270.92,BTC-29NOV24-90000-C,65.92,0.00764921,0.007,2,1730560974799,323401852,1484
0.1,,,0.1,sell,69245.33,BTC-3NOV24-71500-C,34.89,0.00020917,0.0001,2,1730560955092,323401769,122
2.0,,,2.0,buy,69168.99,BTC-4NOV24-74500-C,50.52,0.00010455,0.0002,1,1730560762813,323401363,22
6.7,,,6.7,sell,69165.79,BTC-27JUN25-70000-P,54.89,0.1496941,0.149,0,1730560710868,323401265,420
5.0,,,5.0,buy,69169.07,BTC-27JUN25-70000-C,55.47,0.19543982,0.1965,2,1730560705732,323401261,1981
0.5,,,0.5,buy,69217.68,BTC-29NOV24-67000-P,59.31,0.04525371,0.045,2,1730560649438,323400960,419
2.2,,,2.2,buy,69201.62,BTC-27DEC24-50000-C,61.07,0.2947324,0.2945,3,1730560610084,323400862,855
0.1,,,0.1,sell,69180.93,BTC-22NOV24-76000-C,63.61,0.02600746,0.026,3,1730560542028,323400693,23
