amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,,0.3,sell,76255.02,BTC-11APR25-71000-P,84.18,,0.00516863,0.0048,2,1744156799446,359830312,117
0.3,,,,,,0.3,sell,76254.86,BTC-11APR25-72000-P,78.75,,0.00662607,0.006,2,1744156798903,359830311,441
1.0,,,,,,1.0,buy,76254.08,BTC-26DEC25-70000-P,55.32,,0.12017109,0.12,0,1744156798185,359830310,662
1.0,,,,,,1.0,sell,76255.38,BTC-11APR25-82000-C,68.84,,0.0026165,0.0025,3,1744156785036,359830282,916
0.1,,,,,,0.1,sell,76254.26,BTC-9APR25-74000-P,88.04,,0.00176347,0.0017,1,1744156777859,359830279,412
1.5,,,,,,1.5,buy,76254.17,BTC-9APR25-78000-C,71.96,,0.00143696,0.0017,1,1744156771190,359830268,266
12.5,1318,BLOCK-191684,2,BTC-PDIAG-30MAY25_25APR25-75000_77000,,12.5,sell,76254.67,BTC-30MAY25-75000-P,54.42,,0.06940125,0.0691,0,1744156769354,359830265,1124
12.5,1318,BLOCK-191684,2,BTC-PDIAG-30MAY25_25APR25-75000_77000,,12.5,buy,76254.67,BTC-25APR25-77000-P,56.63,,0.05205149,0.0521,0,1744156769354,359830266,150
0.1,,,,,,0.1,sell,76287.48,BTC-11APR25-83000-C,71.87,,0.0018658,0.0019,1,1744156711392,359830186,993
0.1,,,,,,0.1,buy,76277.14,BTC-11APR25-77000-C,68.26,,0.01747039,0.0175,2,1744156698666,359830169,211
0.4,,,,,,0.4,sell,76268.24,BTC-26DEC25-105000-C,56.08,,0.09473615,0.093,2,1744156695580,359830158,308
0.1,,,,,,0.1,buy,76253.36,BTC-27MAR26-140000-C,59.51,,0.06802817,0.07,2,1744156692167,359830141,57
2.3,,,,,,2.3,buy,76255.66,BTC-9APR25-75000-P,76.41,,0.00349297,0.0032,3,1744156691359,359830139,491
0.1,,,,,,0.1,sell,76249.34,BTC-10APR25-76000-P,73.08,,0.0160653,0.016,3,1744156688604,359830133,180
0.1,,,,,,0.1,sell,76258.02,BTC-11APR25-84000-C,74.72,,0.00127268,0.0014,2,1744156668504,359830082,1104
0.1,,,,,,0.1,sell,76266.97,BTC-26SEP25-110000-C,56.17,,0.04706637,0.0465,2,1744156665001,359830079,1342
0.4,,,,,,0.4,buy,76272.79,BTC-10APR25-81000-C,70.79,,0.0016177,0.0016,2,1744156655504,359830038,134
0.1,,,,,,0.1,buy,76271.02,BTC-9APR25-76000-P,67.64,,0.00676864,0.0065,3,1744156654376,359830032,543
0.1,,,,,,0.1,buy,76259.87,BTC-11APR25-77000-P,68.1,,0.02707169,0.027,1,1744156647315,359829993,250
0.1,,,,,,0.1,buy,76261.27,BTC-11APR25-76000-P,69.67,,0.02061844,0.0205,1,1744156646461,359829992,436
0.1,,,,,,0.1,buy,76240.59,BTC-10APR25-77000-P,70.4,,0.02250958,0.0225,0,1744156622884,359829879,181
0.1,,,,,,0.1,sell,76239.69,BTC-25APR25-130000-C,84.76,,0.00014932,0.0001,2,1744156614957,359829867,714
1.0,,,,,,1.0,buy,76242.01,BTC-26DEC25-100000-C,56.15,,0.10747347,0.107,2,1744156599850,359829848,766
0.8,,,,,,0.8,sell,76242.1,BTC-25APR25-114000-C,73.54,,0.0003517,0.0003,3,1744156596349,359829846,480
1.6,,,,,,1.6,buy,76256.82,BTC-25APR25-75000-P,58.05,,0.03975996,0.04,0,1744156571253,359829692,3729
1.5,,,,,,1.5,buy,76261.34,BTC-26DEC25-70000-C,55.28,,0.24072331,0.2405,2,1744156568913,359829638,50
