amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,0.2,sell,62813.69,BTC-9OCT24-66500-C,47.56,0.00141844,0.0012,3,1728259148170,320000510,4
0.2,,,,,0.2,buy,62817.24,BTC-11OCT24-61000-P,49.79,0.00974777,0.0095,2,1728259127989,320000448,1147
1.9,,,,,1.9,sell,62832.7,BTC-11OCT24-52000-P,86.81,0.0006764,0.0007,3,1728259101714,320000423,311
1.0,,,,,1.0,sell,62817.96,BTC-7OCT24-59500-P,79.82,0.00014415,0.0001,3,1728259068873,320000384,81
0.7,,,,,0.7,buy,62807.2,BTC-7OCT24-57000-P,143.9,4.6e-07,0.0002,1,1728259034660,320000364,86
0.2,,,,,0.2,buy,62816.53,BTC-11OCT24-67000-C,50.23,0.00337432,0.0035,1,1728258835157,320000220,1636
0.1,,,,,0.1,sell,62823.78,BTC-7OCT24-61500-C,54.75,0.02177906,0.022,2,1728258754140,320000162,36
0.1,,,,,0.1,buy,62834.16,BTC-27DEC24-180000-C,80.22,0.00057478,0.0006,0,1728258732227,320000146,1124
0.1,,,,,0.1,buy,62839.05,BTC-8OCT24-59000-P,68.49,0.00088153,0.0011,0,1728258693633,320000114,43
0.2,,,,,0.2,sell,62839.2,BTC-7OCT24-62000-P,39.79,0.00102637,0.0008,3,1728258672967,320000111,168
0.1,,,,,0.1,buy,62845.42,BTC-9OCT24-58000-P,68.23,0.0013736,0.0016,2,1728258660576,320000109,8
0.1,,,,,0.1,sell,62871.44,BTC-9OCT24-64500-C,45.68,0.00595497,0.0055,1,1728258613540,320000039,27
0.1,,,,,0.1,buy,62872.02,BTC-27DEC24-140000-C,71.94,0.00180009,0.0018,2,1728258610509,320000037,1390
1.0,,,,,1.0,buy,62872.2,BTC-26SEP25-40000-P,59.67,0.04363879,0.0435,2,1728258593452,320000029,49
0.1,,,,,0.1,buy,62865.42,BTC-11OCT24-61000-C,50.12,0.0406131,0.0405,3,1728258565940,320000016,552
1.0,,,,,1.0,sell,62866.93,BTC-7OCT24-61500-P,49.94,0.00051467,0.0005,2,1728258541889,320000001,149
0.1,,,,,0.1,buy,62866.95,BTC-8OCT24-59500-P,65.23,0.0010918,0.0014,2,1728258530987,319999998,19
0.1,,,,,0.1,buy,62838.87,BTC-9OCT24-59000-P,62.28,0.00202317,0.0023,0,1728258499407,319999970,12
0.3,,,,,0.3,buy,62838.69,BTC-11OCT24-68000-C,50.72,0.00210131,0.0021,1,1728258475273,319999961,792
0.1,,,,,0.1,buy,62839.45,BTC-11OCT24-66000-C,50.38,0.00550685,0.006,1,1728258462512,319999960,1535
8.9,,,,,8.9,buy,62837.7,BTC-8NOV24-70000-C,57.2,0.0307258,0.0305,1,1728258450574,319999958,1379
0.1,,,,,0.1,buy,62828.53,BTC-29NOV24-70000-C,56.81,0.04902388,0.049,0,1728258423382,319999931,619
1.4,,,,,1.4,sell,62822.66,BTC-7OCT24-64000-C,43.26,0.00058451,0.0005,0,1728258407738,319999868,100
0.2,,,,,0.2,buy,62818.67,BTC-18OCT24-60000-P,49.6,0.01507556,0.0155,1,1728258402722,319999867,325
