amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
12.5,BLOCK-86490,2,BTC-STRG-29DEC23-28000_32000,,sell,29178.18,BTC-29DEC23-32000-C,45.83,,0.09200669,0.0921,0,1690243193665,261582434,446
12.5,BLOCK-86490,2,BTC-STRG-29DEC23-28000_32000,,sell,29178.18,BTC-29DEC23-28000-P,45.02,,0.08378421,0.0844,2,1690243193665,261582433,220
0.1,,,,,sell,29178.38,BTC-25AUG23-40000-C,54.5,,0.00188982,0.0018,1,1690243025752,261582418,1531
3.0,,,,,sell,29179.28,BTC-29DEC23-40000-C,50.77,,0.04012291,0.0405,1,1690243012827,261582416,2091
0.1,,,,,sell,29181.08,BTC-28JUL23-30500-C,38.2,,0.00225109,0.0021,3,1690242978461,261582402,598
2.6,,,,,buy,29187.28,BTC-25JUL23-29750-C,39.81,,0.00014487,0.0003,0,1690242880273,261582390,157
5.7,,,,,buy,29181.99,BTC-25JUL23-30000-C,49.51,,4.215e-05,0.0002,1,1690242847306,261582368,326
2.0,,,,,sell,29184.42,BTC-29DEC23-35000-C,47.24,,0.06584899,0.0655,2,1690242737886,261582338,1199
43.9,,,,,sell,29183.69,BTC-28JUN24-15000-P,59.47,,0.02057734,0.02,3,1690242730562,261582337,70
0.9,,,,,sell,29181.99,BTC-25AUG23-38000-C,51.66,,0.00284813,0.003,1,1690242728175,261582335,1049
0.6,,,,,buy,29181.99,BTC-27JUL23-29250-C,32.87,,0.00945817,0.0095,0,1690242727977,261582334,48
1.1,,,,,buy,29181.99,BTC-27JUL23-29500-C,32.62,,0.00598021,0.006,1,1690242727923,261582333,49
4.4,,,,,buy,29174.5,BTC-25AUG23-35000-C,44.27,,0.00570034,0.0055,3,1690242488826,261582310,988
0.1,,,,,sell,29176.91,BTC-25JUL23-29250-C,22.48,,0.00202472,0.0017,2,1690242372220,261582296,111
0.8,,,,,sell,29177.92,BTC-25AUG23-28000-P,36.15,,0.02297276,0.023,1,1690242274609,261582286,1079
0.7,,,,,sell,29177.45,BTC-28JUL23-29500-C,31.46,,0.00801208,0.0075,2,1690242224726,261582277,256
2.4,,,,,buy,29178.33,BTC-25JUL23-29500-C,32.5,,0.00054406,0.0007,0,1690242178833,261582265,69
0.8,,,,,buy,29180.89,BTC-27JUL23-31500-C,48.87,,0.0004882,0.0004,3,1690242106623,261582247,8
1.2,,,,,sell,29181.58,BTC-29SEP23-33000-C,41.65,,0.03013051,0.03,1,1690242102496,261582243,1399
1.0,,,,,buy,29182.27,BTC-28JUL23-29000-P,34.22,,0.00965221,0.01,1,1690242036197,261582238,3064
2.0,,,,,buy,29181.92,BTC-29SEP23-12000-P,85.33,,0.00039727,0.0005,2,1690242032103,261582237,268
2.5,,,,,buy,29182.4,BTC-25AUG23-33000-C,40.62,,0.01025502,0.0105,1,1690242022142,261582236,1197
0.5,,,,,buy,29183.41,BTC-25AUG23-31000-C,37.18,,0.02108957,0.0215,1,1690242016842,261582223,2310
1.0,,,,,buy,29186.98,BTC-11AUG23-32000-C,37.76,,0.00575228,0.006,1,1690242003577,261582220,67
0.2,,,,,buy,29186.3,BTC-25JUL23-29000-P,27.55,,0.00109039,0.0011,0,1690241936618,261582217,305
2.0,,,,,sell,29187.31,BTC-29SEP23-8000-P,110.4,,0.00020352,0.0002,3,1690241923407,261582215,178
0.2,,,,,buy,29185.93,BTC-28JUL23-28000-P,40.88,,0.00256275,0.0028,0,1690241448410,261582066,2946
1.0,,,,,buy,29190.59,BTC-29SEP23-40000-C,50.65,,0.00852419,0.009,0,1690241214893,261582024,2944
1.0,,,,,buy,29189.39,BTC-26JUL23-30000-C,33.65,,0.00073689,0.0009,3,1690241028163,261581945,90
0.1,,,,,sell,29193.8,BTC-4AUG23-27500-P,36.18,,0.00515717,0.0049,2,1690240988318,261581936,115
1.1,,,,,buy,29197.94,BTC-29DEC23-31000-C,45.45,,0.10399236,0.104,0,1690240862274,261581905,301
0.5,,,,,sell,29193.27,BTC-28JUL23-30000-C,35.6,,0.00424312,0.0043,1,1690240839254,261581855,4731
0.1,,,,,buy,29193.93,BTC-26JUL23-29750-C,31.42,,0.00156948,0.0017,0,1690240829954,261581829,22
0.8,,,,,buy,29188.74,BTC-29DEC23-30000-C,45.04,,0.11639507,0.1165,3,1690240824736,261581795,1191
0.2,,,,,buy,29177.35,BTC-4AUG23-31000-C,36.17,,0.00548907,0.0055,3,1690240824419,261581777,425
1.8,,,,,sell,29177.35,BTC-26JUL23-28000-P,40.97,,0.00057867,0.0005,2,1690240824218,261581742,62
0.1,,,,,buy,29178.42,BTC-25AUG23-29000-C,35.2,,0.04644529,0.046,2,1690240689266,261581673,539
1.4,,,,,buy,29173.01,BTC-29DEC23-34000-C,46.88,,0.07338041,0.0735,1,1690240518385,261581641,297
0.1,,,,,buy,29172.82,BTC-28JUL23-33000-C,66.32,,0.00060095,0.0007,0,1690240499095,261581637,3093
0.1,,,,,sell,29173.45,BTC-28JUL23-29000-C,32.56,,0.01633711,0.016,1,1690240470669,261581636,1835
0.1,,,,,sell,29172.75,BTC-25JUL23-28750-P,28.64,,0.0003759,0.0002,2,1690240443473,261581635,14
0.1,,,,,buy,29171.07,BTC-27JUL23-30000-C,34.05,,0.00239868,0.0023,2,1690240343538,261581621,41
0.1,,,,,sell,29170.87,BTC-28JUL23-25000-P,75.66,,0.00038501,0.0004,3,1690240258622,261581604,2411
5.0,,,,,buy,29169.85,BTC-25AUG23-40000-P,48.93,,0.36798138,0.367,0,1690240202822,261581601,5
1.0,,,,,buy,29169.8,BTC-29SEP23-34000-C,42.59,,0.02399069,0.024,1,1690240148990,261581598,1152
0.9,,,,,buy,29167.35,BTC-29DEC23-30000-P,44.99,,0.11931341,0.119,2,1690240025584,261581575,417
0.1,,,,,buy,29165.58,BTC-4AUG23-30000-C,34.86,,0.0118828,0.0125,0,1690240010167,261581564,744
5.0,,,,,sell,29160.8,BTC-27JUL23-29000-P,33.13,,0.0081943,0.008,3,1690239966894,261581538,116
3.8,,,,,sell,29160.5,BTC-27JUL23-28500-P,36.17,,0.00365513,0.0035,2,1690239946675,261581535,22
0.1,,,,,buy,29162.2,BTC-29SEP23-25000-P,42.01,,0.01605267,0.016,1,1690239812975,261581490,1198
0.1,,,,,buy,29160.01,BTC-29DEC23-29000-P,44.95,,0.10117972,0.101,3,1690239530309,261581468,211
0.1,,,,,buy,29158.9,BTC-29DEC23-33000-C,46.37,,0.08223689,0.082,3,1690239448689,261581457,443
0.1,,,,,buy,29154.77,BTC-29MAR24-18000-P,54.59,,0.02097985,0.021,1,1690239444709,261581448,91
0.1,,,,,buy,29154.77,BTC-29MAR24-19000-P,53.32,,0.02537026,0.0255,0,1690239443643,261581447,54
4.3,,,,,sell,29150.83,BTC-29DEC23-20000-P,51.27,,0.01509548,0.0155,1,1690239365179,261581439,882
0.1,,,,,buy,29152.02,BTC-11AUG23-33000-C,40.53,,0.00361521,0.0036,1,1690239318828,261581430,104
0.5,,,,,buy,29151.56,BTC-25JUL23-29250-P,23.66,,0.005101,0.005,1,1690239213837,261581428,169
1.1,,,,,buy,29145.9,BTC-29DEC23-11000-P,72.91,,0.00175494,0.0019,0,1690239102139,261581408,211
1.0,,,,,buy,29145.97,BTC-29SEP23-27000-P,39.91,,0.0315308,0.0315,2,1690239074301,261581404,911
15.6,,,,,sell,29149.76,BTC-29SEP23-23000-P,45.99,,0.00825477,0.0085,0,1690239019134,261581366,738
0.1,,,,,buy,29151.76,BTC-29SEP23-17000-P,62.91,,0.00134715,0.0015,2,1690238987422,261581355,735
5.0,,,,,buy,29151.37,BTC-25AUG23-34000-C,42.63,,0.00741516,0.0075,0,1690238959187,261581353,1644
0.2,,,,,sell,29150.97,BTC-11AUG23-31500-C,35.42,,0.00725272,0.007,2,1690238945707,261581352,50
1.0,,,,,sell,29150.65,BTC-25AUG23-32000-C,38.17,,0.01440614,0.014,2,1690238943064,261581350,2467
16.0,,,,,sell,29152.14,BTC-29DEC23-19000-P,52.51,,0.01214645,0.012,0,1690238904474,261581338,423
4.5,,,,,sell,29157.35,BTC-28JUL23-32000-C,55.01,,0.00097878,0.0009,2,1690238775414,261581320,4154
0.6,,,,,buy,29156.88,BTC-25AUG23-29000-P,35.45,,0.03705312,0.037,1,1690238719512,261581318,884
2.0,,,,,sell,29162.71,BTC-29SEP23-36000-C,45.22,,0.01631382,0.0165,1,1690238480418,261581281,714
0.4,,,,,sell,29164.3,BTC-26JUL23-29250-P,28.4,,0.00850417,0.0085,3,1690238443110,261581267,67
0.1,,,,,buy,29169.32,BTC-28JUN24-20000-P,53.06,,0.04461106,0.046,1,1690238390318,261581245,68
1.0,,,,,buy,29170.47,BTC-28JUN24-21000-P,52.09,,0.05217074,0.0535,0,1690238379945,261581238,20
0.1,,,,,buy,29170.47,BTC-28JUN24-23000-P,51.6,,0.07275502,0.0745,1,1690238376378,261581236,25
0.3,,,,,buy,29170.54,BTC-29SEP23-24000-P,43.77,,0.01141037,0.0115,0,1690238342123,261581223,836
0.1,,,,,buy,29170.22,BTC-28JUN24-22000-P,51.86,,0.06196399,0.0635,1,1690238273312,261581211,16
0.1,,,,,buy,29164.57,BTC-28JUN24-25000-P,51.16,,0.09760231,0.0995,1,1690237934876,261581140,38
0.7,,,,,sell,29159.29,BTC-27JUL23-29250-P,32.55,,0.01207609,0.012,2,1690237651371,261581074,49
0.7,,,,,sell,29161.8,BTC-29SEP23-31000-C,40.1,,0.04697354,0.047,1,1690237491751,261581028,1310
0.3,,,,,sell,29160.6,BTC-28JUL23-38000-C,99.78,,0.00017715,0.0001,2,1690237489462,261581027,1674
0.1,,,,,sell,29156.06,BTC-26JUL23-28500-P,33.5,,0.00166988,0.0014,2,1690237474313,261581020,31
11.0,,,,,sell,29164.6,BTC-27JUL23-29750-C,31.97,,0.00369278,0.0034,3,1690237265429,261580884,70
0.1,,,,,sell,29163.09,BTC-27JUL23-29000-C,33.53,,0.01422974,0.014,1,1690237243187,261580855,67
0.1,,,,,buy,29163.03,BTC-28JUL23-29500-P,31.25,,0.01923712,0.0185,2,1690237242490,261580852,502
0.1,,,,,buy,29162.86,BTC-25JUL23-29750-P,0.0,,0.02021348,0.02,3,1690237240221,261580835,343
0.2,,,,,buy,29165.9,BTC-25AUG23-20000-P,61.18,,0.00094499,0.0009,3,1690237171879,261580795,425
0.1,,,,,buy,29168.33,BTC-28JUN24-10000-P,67.04,,0.00546211,0.006,0,1690237155311,261580785,48
0.1,,,,,sell,29184.77,BTC-25AUG23-30000-C,35.89,,0.03159535,0.0315,1,1690236869082,261580649,2018
2.3,,,,,buy,29184.11,BTC-25AUG23-26000-P,38.56,,0.00791728,0.008,1,1690236816216,261580590,980
0.1,,,,,buy,29174.05,BTC-4AUG23-29500-C,34.1,,0.01787154,0.0185,0,1690236612617,261580521,71
0.6,,,,,buy,29179.05,BTC-25AUG23-30000-P,36.01,,0.05586807,0.056,3,1690236292327,261580465,1290
0.1,,,,,buy,29180.1,BTC-4AUG23-30500-C,34.61,,0.00803126,0.008,1,1690236110900,261580304,563
1.0,,,,,sell,29173.05,BTC-28JUL23-30000-P,35.26,,0.03205291,0.032,2,1690236108518,261580281,2716
10.0,,,,,buy,29170.33,BTC-28JUL23-27000-P,51.29,,0.00102165,0.0012,2,1690236017139,261580214,2273
