amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,41342.82,BTC-5JAN24-53000-C,60.05,0.00202458,0.0022,1,1702857592594,275733257,58
0.4,,,,0.4,sell,41343.27,BTC-26JAN24-43000-C,52.5,0.05795219,0.0575,3,1702857570433,275733244,777
2.3,,,,2.3,buy,41339.38,BTC-5JAN24-49000-C,52.68,0.00464595,0.0049,0,1702857562416,275733242,126
0.2,,,,0.2,sell,41342.33,BTC-20DEC23-41500-C,50.23,0.01476012,0.0145,3,1702857549779,275733237,15
1.6,,,,1.6,sell,41338.65,BTC-29DEC23-43000-C,46.43,0.01844211,0.0185,3,1702857547528,275733228,3308
2.4,,,,2.4,sell,41348.6,BTC-22DEC23-39500-P,52.74,0.00645627,0.0065,0,1702857528969,275733214,706
0.6,,,,0.6,buy,41348.6,BTC-18DEC23-42000-P,48.19,0.01687825,0.0165,1,1702857528472,275733213,297
0.6,,,,0.6,buy,41357.25,BTC-20DEC23-42750-C,50.91,0.00506028,0.005,3,1702857507481,275733182,10
1.0,,,,1.0,buy,41365.61,BTC-22DEC23-41000-C,49.85,0.02704086,0.027,2,1702857491088,275733146,234
2.0,,,,2.0,sell,41373.71,BTC-26JAN24-29000-P,68.48,0.00388202,0.0039,0,1702857481934,275733140,542
1.0,,,,1.0,sell,41373.71,BTC-26JAN24-28000-P,70.68,0.00317329,0.0031,1,1702857481906,275733139,315
0.8,,,,0.8,sell,41373.6,BTC-22DEC23-37500-P,60.56,0.00179431,0.0018,0,1702857475716,275733138,319
2.0,,,,2.0,sell,41388.72,BTC-29DEC23-41500-C,46.11,0.03365594,0.0335,1,1702857471142,275733130,172
0.7,,,,0.7,sell,41388.72,BTC-22DEC23-41500-C,48.67,0.02087836,0.0205,2,1702857470773,275733112,296
1.0,,,,1.0,sell,41394.47,BTC-19DEC23-41250-C,51.58,0.01458159,0.0145,0,1702857470536,275733106,7
0.2,,,,0.2,sell,41394.47,BTC-26JAN24-54000-C,59.02,0.01002612,0.01,3,1702857470438,275733105,821
0.2,,,,0.2,sell,41397.14,BTC-26JAN24-42000-C,52.47,0.06909547,0.0685,3,1702857469333,275733050,990
0.3,,,,0.3,sell,41396.65,BTC-20DEC23-41750-C,50.3,0.01272315,0.0125,1,1702857378640,275732979,41
2.8,,,,2.8,buy,41388.01,BTC-20DEC23-44000-C,53.76,0.00154162,0.0016,0,1702857361466,275732963,19
0.2,,,,0.2,sell,41395.37,BTC-18DEC23-42250-C,51.12,0.00075471,0.0007,1,1702857323793,275732939,260
0.2,,,,0.2,sell,41396.56,BTC-20DEC23-43500-C,51.29,0.00253405,0.0024,3,1702857319466,275732932,12
3.0,,,,3.0,buy,41415.57,BTC-19DEC23-38000-P,82.32,0.00059228,0.0008,0,1702857284521,275732862,7
0.3,,,,0.3,sell,41419.9,BTC-19DEC23-40750-P,50.12,0.00611247,0.0055,3,1702857273628,275732856,35
1.0,,,,1.0,buy,41419.17,BTC-22DEC23-41000-P,50.16,0.01634856,0.0165,3,1702857206285,275732722,696
0.1,,,,0.1,sell,41416.05,BTC-29DEC23-39500-P,47.94,0.01342598,0.0135,0,1702857152778,275732705,239
2.0,,,,2.0,sell,41414.35,BTC-29DEC23-36000-P,59.01,0.00324408,0.0036,0,1702857142831,275732704,2884
0.2,,,,0.2,sell,41403.44,BTC-29DEC23-41500-P,46.36,0.03122329,0.0315,0,1702857078369,275732456,253
0.2,,,,0.2,sell,41403.44,BTC-19DEC23-41000-P,51.16,0.00820062,0.008,0,1702857077997,275732417,87
0.6,,,,0.6,buy,41403.44,BTC-18DEC23-41750-C,52.22,0.00278322,0.003,3,1702857077997,275732416,109
0.3,,,,0.3,sell,41396.79,BTC-26JAN24-45000-P,53.4,0.11395471,0.114,1,1702857077836,275732368,94
0.3,,,,0.3,sell,41396.79,BTC-29DEC23-40500-P,47.49,0.02096767,0.0215,3,1702857077509,275732297,246
0.3,,,,0.3,buy,41386.79,BTC-18DEC23-41500-C,51.64,0.00476252,0.005,1,1702857071871,275732288,46
0.2,,,,0.2,buy,41380.32,BTC-18DEC23-39500-P,86.41,0.0002652,0.0004,1,1702857004945,275732200,88
2.0,,,,2.0,sell,41400.91,BTC-19DEC23-39500-P,58.93,0.00171954,0.0015,0,1702856961753,275732125,43
0.1,,,,0.1,sell,41400.84,BTC-22DEC23-38500-P,54.79,0.0032993,0.003,0,1702856957081,275732123,486
9.0,,,,9.0,buy,41395.7,BTC-18DEC23-40000-P,76.4,0.00038106,0.0007,1,1702856950420,275732122,192
1.7,,,,1.7,buy,41417.24,BTC-29DEC23-37000-P,54.67,0.00449936,0.0049,0,1702856929710,275732055,2681
0.1,,,,0.1,buy,41390.67,BTC-19DEC23-41250-P,55.11,0.01077058,0.0115,0,1702856887367,275732020,88
