amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,buy,26483.04,BTC-16JUN23-26500-P,35.66,0.01795035,0.0185,3,1686355158888,257581203,851
0.1,,,,,buy,26483.04,BTC-16JUN23-26500-C,35.71,0.01843401,0.019,1,1686355155605,257581202,484
0.1,,,,,sell,26481.48,BTC-11JUN23-26000-P,26.79,0.00156434,0.001,2,1686355086386,257581190,107
0.4,,,,,sell,26481.28,BTC-23JUN23-28000-C,35.68,0.00904496,0.0085,3,1686355072674,257581189,449
0.1,,,,,sell,26488.83,BTC-16JUN23-29500-C,45.86,0.00125628,0.001,1,1686354938213,257581173,555
0.5,,,,,sell,26482.33,BTC-23JUN23-26000-P,35.43,0.01827618,0.018,2,1686354758342,257581138,441
0.1,,,,,sell,26480.08,BTC-23JUN23-24500-P,40.71,0.00640628,0.006,1,1686354700584,257581118,397
0.1,,,,,sell,26475.93,BTC-10JUN23-26000-P,43.25,0.00040591,0.0005,3,1686354659332,257581112,261
0.1,,,,,sell,26465.45,BTC-16JUN23-25000-P,40.07,0.00369436,0.0035,3,1686354421141,257581058,845
19.0,,,,,buy,26464.49,BTC-16JUN23-24000-P,47.9,0.00170328,0.0015,3,1686354372002,257581032,690
0.8,,,,,sell,26459.07,BTC-11JUN23-26500-P,22.06,0.00642425,0.006,0,1686354277110,257581022,156
1.9,,,,,buy,26455.63,BTC-11JUN23-25750-P,35.17,0.00126618,0.001,3,1686354162787,257580913,188
0.1,,,,,sell,26455.6,BTC-10JUN23-26750-C,29.57,0.00078321,0.0005,3,1686354161292,257580904,401
11.0,,,,,sell,26457.54,BTC-10JUN23-26500-C,26.05,0.00271326,0.0025,3,1686353984709,257580790,272
0.1,,,,,sell,26457.63,BTC-16JUN23-27000-C,33.85,0.01053976,0.01,3,1686353929409,257580787,1353
0.6,,,,,sell,26468.68,BTC-11JUN23-27000-C,27.54,0.00108359,0.001,3,1686353662096,257580439,145
2.4,,,,,sell,26463.03,BTC-10JUN23-26250-P,30.71,0.00105725,0.001,1,1686353596190,257580408,196
0.4,,,,,buy,26469.59,BTC-10JUN23-26500-P,23.58,0.00398341,0.0035,2,1686353530719,257580366,317
0.1,,,,,sell,26469.41,BTC-10JUN23-27000-C,44.95,0.00045795,0.0005,3,1686353516539,257580365,366
0.7,,,,,buy,26468.09,BTC-16JUN23-26000-P,36.39,0.01084904,0.011,3,1686353309092,257580357,851
2.7,,,,,sell,26465.09,BTC-30JUN23-29000-C,38.98,0.00868648,0.0085,2,1686353109332,257580274,3471
0.2,,,,,sell,26465.09,BTC-11JUN23-27250-C,30.69,0.00061719,0.0005,3,1686353109273,257580273,120
0.2,,,,,sell,26461.51,BTC-23JUN23-27500-C,35.74,0.01295441,0.013,2,1686352814037,257579930,517
0.2,,,,,sell,26486.2,BTC-11JUN23-26500-C,22.98,0.00583864,0.0055,2,1686352359661,257579793,116
2.3,,,,,buy,26488.95,BTC-12JUN23-27000-C,29.66,0.00275683,0.003,3,1686352284222,257579787,27
0.3,,,,,buy,26487.8,BTC-11JUN23-27500-C,37.24,0.00062081,0.0005,3,1686352259200,257579782,136
0.1,,,,,sell,26488.29,BTC-29SEP23-11000-P,74.77,0.00195626,0.0015,3,1686352163809,257579773,161
0.2,,,,,sell,26488.29,BTC-29SEP23-26000-P,38.69,0.0731559,0.0725,2,1686352163809,257579772,421
1.0,,,,,buy,26488.11,BTC-30JUN23-27000-C,36.77,0.02658441,0.027,0,1686352034418,257579754,3248
3.5,,,,,sell,26495.61,BTC-16JUN23-24500-P,43.01,0.0022564,0.002,2,1686351514768,257579677,648
0.2,,,,,sell,26475.49,BTC-12JUN23-27500-C,33.15,0.00124241,0.001,2,1686351257252,257579566,28
0.1,,,,,sell,26477.7,BTC-30JUN23-33000-C,49.06,0.00174108,0.0015,2,1686351198009,257579555,1996
1.0,,,,,buy,26478.85,BTC-10JUN23-27750-C,84.62,2.057e-05,0.0005,3,1686351021801,257579278,105
0.5,,,,,sell,26477.15,BTC-30JUN23-26000-P,37.17,0.02536876,0.0255,3,1686350993419,257579277,3078
0.1,,,,,sell,26476.17,BTC-16JUN23-27500-C,35.56,0.00630914,0.006,2,1686350805276,257579192,1268
1.0,,,,,sell,26465.94,BTC-23JUN23-29500-C,39.99,0.00322486,0.003,2,1686350566817,257578871,255
1.8,,,,,buy,26465.85,BTC-11JUN23-25000-P,52.85,0.00025155,0.0005,3,1686350446309,257578870,52
0.1,,,,,sell,26463.92,BTC-23JUN23-26500-C,35.02,0.02711658,0.027,2,1686350132210,257578506,536
0.3,,,,,sell,26466.89,BTC-30JUN23-32000-C,47.79,0.00251378,0.0025,3,1686349736368,257578315,2572
0.1,,,,,buy,26469.36,BTC-16JUN23-28500-C,41.51,0.00224407,0.0025,1,1686349651398,257578298,788
0.1,,,,,sell,26464.94,BTC-12JUN23-28000-C,38.93,0.00069726,0.0005,3,1686349551019,257578257,14
0.1,,,,,sell,26464.81,BTC-11JUN23-26750-C,25.86,0.00242679,0.0025,2,1686349536539,257578254,86
0.4,,,,,sell,26468.93,BTC-29DEC23-65000-C,62.87,0.00847483,0.008,3,1686349389083,257578237,341
0.2,,,,,sell,26479.84,BTC-23JUN23-27000-C,34.22,0.01909198,0.0185,2,1686349005700,257577948,797
1.4,,,,,sell,26482.46,BTC-23JUN23-28500-C,36.89,0.00636906,0.006,3,1686348843143,257577785,356
0.5,,,,,sell,26480.65,BTC-11JUN23-26250-P,24.19,0.00297232,0.0025,2,1686348763361,257577778,82
0.1,,,,,sell,26490.73,BTC-23JUN23-25000-P,38.68,0.00881661,0.0085,3,1686348200047,257577224,311
0.1,,,,,sell,26473.58,BTC-11JUN23-26000-C,33.99,0.01996302,0.0205,1,1686347872613,257576981,34
0.1,,,,,sell,26473.52,BTC-23JUN23-23000-P,49.25,0.00271056,0.0025,3,1686347596973,257576567,169
0.5,,,,,sell,26477.65,BTC-28JUL23-19000-P,57.22,0.00398936,0.004,0,1686347432166,257576263,160
5.9,,,,,buy,26479.67,BTC-28JUL23-50000-C,66.98,0.0005019,0.0005,3,1686347292028,257576168,76
0.1,,,,,sell,26484.31,BTC-29MAR24-22000-P,46.66,0.09071186,0.0745,0,1686347070223,257575998,38
0.6,,,,,sell,26484.31,BTC-28JUL23-27000-C,37.12,0.04645356,0.0465,3,1686347070019,257575996,658
0.1,,,,,buy,26484.82,BTC-29SEP23-32000-C,40.55,0.02851677,0.0285,3,1686347048862,257575988,608
1.8,,,,,sell,26483.61,BTC-12JUN23-26500-C,25.99,0.00853167,0.0085,3,1686347044095,257575980,12
0.1,,,,,sell,26467.02,BTC-30JUN23-23000-P,48.61,0.00545947,0.0055,3,1686346919447,257575835,2548
