amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,59130.01,BTC-3SEP24-59000-P,33.26,0.00309279,0.003,3,1725321428986,316322876,53
0.1,,,,0.1,sell,59142.31,BTC-27SEP24-62000-C,50.11,0.03330716,0.0335,2,1725321418596,316322837,1763
0.1,,,,0.1,sell,59088.93,BTC-4SEP24-58000-P,41.53,0.00367299,0.0033,2,1725321339459,316322812,27
0.2,,,,0.2,buy,59112.91,BTC-13SEP24-57000-P,50.76,0.01727357,0.018,1,1725321241207,316322720,469
0.2,,,,0.2,sell,59109.25,BTC-25OCT24-70000-C,53.59,0.02738957,0.027,3,1725321224791,316322717,853
0.1,,,,0.1,sell,59109.15,BTC-27DEC24-80000-C,62.97,0.05005189,0.05,2,1725321105092,316322675,3414
1.0,,,,1.0,sell,59128.16,BTC-27JUN25-250000-C,78.42,0.01357672,0.0135,0,1725321093258,316322619,73
1.0,,,,1.0,sell,59159.24,BTC-5SEP24-61500-C,43.53,0.00266114,0.0024,2,1725320863585,316322444,10
0.1,,,,0.1,sell,59144.07,BTC-27DEC24-100000-C,66.48,0.02002075,0.02,3,1725320731601,316322364,5470
0.3,,,,0.3,sell,59146.8,BTC-6SEP24-55000-P,54.09,0.00181121,0.0018,2,1725320549461,316322296,780
0.3,,,,0.3,buy,59128.68,BTC-6SEP24-57000-P,48.35,0.00531588,0.0055,0,1725320527117,316322278,916
0.4,,,,0.4,sell,59139.54,BTC-6SEP24-61000-C,43.0,0.0060996,0.0055,3,1725320427956,316322247,1326
0.2,,,,0.2,sell,59151.41,BTC-3SEP24-59500-P,36.13,0.00804278,0.008,1,1725320339078,316322208,20
0.2,,,,0.2,buy,59150.58,BTC-6SEP24-56000-P,49.5,0.00310959,0.0028,3,1725320336771,316322195,863
1.3,,,,1.3,sell,59151.89,BTC-3SEP24-59500-C,33.88,0.00218926,0.0019,2,1725320219296,316322169,224
0.1,,,,0.1,buy,59152.42,BTC-20SEP24-48000-P,62.18,0.00327085,0.0031,2,1725320196513,316322164,51
0.7,,,,0.7,sell,59179.48,BTC-3SEP24-61000-C,52.4,0.00021464,0.0002,2,1725320083028,316322118,103
