amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,62131.64,BTC-18OCT24-64000-C,41.48,,0.01511948,0.015,1,1728431817727,320270585,517
0.1,,,,,0.1,sell,62143.45,BTC-11OCT24-64000-C,41.87,,0.00385323,0.0036,2,1728431788725,320270568,905
0.7,,,,,0.7,sell,62155.14,BTC-9OCT24-63000-C,34.61,,0.0005002,0.0005,3,1728431755840,320270547,166
0.5,,,,,0.5,sell,62156.04,BTC-11OCT24-61000-P,44.06,,0.00641541,0.0065,1,1728431740601,320270545,1362
0.5,,,,,0.5,sell,62166.96,BTC-11OCT24-62500-C,41.96,,0.01110359,0.011,2,1728431727695,320270542,75
1.0,,,,,1.0,sell,62166.96,BTC-25OCT24-60000-C,43.76,,0.0578953,0.058,0,1728431727586,320270540,1444
0.1,,,,,0.1,buy,62170.83,BTC-11OCT24-59000-P,50.57,,0.00174732,0.0018,3,1728431724686,320270532,1153
0.7,,,,,0.7,buy,62181.56,BTC-11OCT24-63000-C,42.0,,0.00807169,0.008,3,1728431713491,320270526,1040
0.1,,,,,0.1,sell,62179.98,BTC-11OCT24-63500-C,41.75,,0.00574052,0.0055,3,1728431655490,320270516,81
0.1,,,,,0.1,sell,62189.68,BTC-11OCT24-65000-C,45.12,,0.00202995,0.002,3,1728431633409,320270506,831
1.1,,,,,1.1,sell,62189.26,BTC-9OCT24-59000-P,77.19,,0.00011297,0.0001,3,1728431626553,320270502,106
0.1,,,,,0.1,sell,62216.56,BTC-8NOV24-60000-P,52.81,,0.04125841,0.041,2,1728431449599,320270388,1458
0.1,,,,,0.1,sell,62223.97,BTC-10OCT24-60000-P,46.91,,0.00139997,0.0013,2,1728431434503,320270382,60
0.3,,,,,0.3,sell,62227.69,BTC-11OCT24-67000-C,52.38,,0.00068325,0.0007,2,1728431419058,320270371,1800
0.1,,,,,0.1,sell,62215.65,BTC-8NOV24-67000-C,53.02,,0.03441898,0.034,2,1728431404117,320270347,858
1.0,,,,,1.0,buy,62199.16,BTC-28MAR25-120000-C,62.78,,0.0189589,0.019,2,1728431276052,320270305,1444
3.0,,,,,3.0,sell,62195.48,BTC-28MAR25-150000-C,68.0,,0.00928983,0.0095,3,1728431245331,320270303,498
0.2,,,,,0.2,sell,62198.36,BTC-9OCT24-61500-P,42.86,,0.00108394,0.0014,1,1728431228798,320270298,250
0.1,,,,,0.1,buy,62189.97,BTC-27DEC24-95000-C,59.91,,0.01077379,0.011,3,1728431192508,320270254,2051
0.6,,,,,0.6,buy,62196.79,BTC-9OCT24-62000-C,30.45,,0.00570206,0.0055,1,1728431136697,320270218,61
0.1,,,,,0.1,buy,62192.06,BTC-10OCT24-63500-C,39.45,,0.00281291,0.0026,0,1728431134738,320270208,60
0.1,,,,,0.1,sell,62177.53,BTC-9OCT24-62000-P,32.86,,0.00264807,0.0028,2,1728431130709,320270207,238
1.2,,,,,1.2,buy,62160.49,BTC-8NOV24-72000-C,55.15,,0.01729793,0.0175,2,1728431093074,320270180,778
0.3,,,,,0.3,buy,62176.95,BTC-25OCT24-73000-C,49.24,,0.00328365,0.0032,0,1728431004355,320270160,1086
0.2,,,,,0.2,sell,62162.61,BTC-25OCT24-82000-C,60.04,,0.0007484,0.0008,3,1728430926751,320270140,518
0.2,,,,,0.2,sell,62165.64,BTC-11OCT24-61500-P,41.64,,0.00887388,0.0085,1,1728430923813,320270136,113
0.2,,,,,0.2,sell,62175.02,BTC-11OCT24-66000-C,48.49,,0.00123321,0.0011,0,1728430896894,320270123,1761
0.4,,,,,0.4,sell,62160.83,BTC-8NOV24-55000-P,54.94,,0.01750646,0.0175,1,1728430863154,320270086,1598
3.3,,,,,3.3,sell,62149.64,BTC-11OCT24-69000-C,60.82,,0.00038714,0.0003,3,1728430805792,320270065,694
0.1,,,,,0.1,buy,62139.4,BTC-10OCT24-63000-C,39.5,,0.00450718,0.0043,2,1728430768689,320270054,78
0.1,,,,,0.1,sell,62125.49,BTC-11OCT24-52000-P,93.46,,0.00017912,0.0002,3,1728430754745,320270022,364
0.1,,,,,0.1,sell,62119.08,BTC-18OCT24-59000-P,44.2,,0.00888662,0.009,1,1728430666349,320270014,766
0.6,,,,,0.6,buy,62105.56,BTC-11OCT24-62000-P,41.98,,0.01264846,0.0125,1,1728430614258,320269998,862
0.1,,,,,0.1,sell,62101.61,BTC-9OCT24-60000-P,58.64,,0.0002158,0.0002,3,1728430580248,320269997,302
1.9,,,,,1.9,sell,62115.77,BTC-25OCT24-63000-C,42.87,,0.0313238,0.031,3,1728430505018,320269965,1429
1.2,,,,,1.2,sell,62118.19,BTC-9OCT24-64000-C,46.26,,0.00015337,0.0001,2,1728430485491,320269951,193
0.1,,,,,0.1,sell,62121.92,BTC-10OCT24-64000-C,42.18,,0.00155323,0.0016,2,1728430452577,320269940,154
0.1,,,,,0.1,buy,62111.87,BTC-9OCT24-63500-C,43.75,,0.00028206,0.0003,1,1728430443430,320269923,235
0.1,,,,,0.1,sell,62126.61,BTC-29NOV24-44000-P,62.49,,0.00567368,0.0055,3,1728430420007,320269913,167
0.1,,,,,0.1,buy,62095.93,BTC-11OCT24-62000-C,42.14,,0.01462128,0.0145,3,1728430293553,320269814,449
1.0,,,,,1.0,buy,62077.34,BTC-27DEC24-60000-C,53.05,,0.12310429,0.123,2,1728430279363,320269810,1759
0.1,,,,,0.1,buy,62035.1,BTC-18OCT24-67000-C,44.43,,0.00523895,0.0055,1,1728430229012,320269730,591
5.0,,,,,5.0,sell,62016.91,BTC-28MAR25-80000-C,57.62,,0.07970815,0.079,2,1728430207132,320269718,2781
5.0,,,,,5.0,sell,62007.53,BTC-8NOV24-65000-C,52.68,,0.04342759,0.043,2,1728430183666,320269701,1048
0.1,,,,,0.1,sell,62011.21,BTC-9OCT24-61000-P,39.2,,0.00073128,0.0005,2,1728430113025,320269618,108
0.1,,,,,0.1,sell,62010.61,BTC-9OCT24-60500-P,47.8,,0.00047766,0.0003,3,1728430109125,320269616,53
0.1,,,,,0.1,sell,62016.86,BTC-10OCT24-65500-C,46.37,,0.00039026,0.0003,2,1728430068720,320269583,25
0.5,,,,,0.5,sell,62016.93,BTC-27DEC24-40000-P,64.02,,0.00651397,0.0065,1,1728430039947,320269579,1125
0.1,,,,,0.1,sell,62014.48,BTC-10OCT24-59000-P,51.11,,0.00085871,0.0007,3,1728429972228,320269567,44
0.1,,,,,0.1,sell,62017.36,BTC-27JUN25-70000-C,58.44,,0.1705567,0.17,2,1728429940129,320269561,1518
0.1,,,,,0.1,buy,62032.22,BTC-8NOV24-60000-C,52.59,,0.08082002,0.0805,3,1728429914135,320269523,963
0.5,,,,,0.5,sell,62033.77,BTC-11OCT24-72000-C,71.95,,0.00011741,0.0001,3,1728429826184,320269502,557
0.1,,,,,0.1,buy,62029.68,BTC-18OCT24-61000-P,42.14,,0.01839055,0.0185,0,1728429761171,320269468,454
0.1,,,,,0.1,buy,62024.81,BTC-25OCT24-61000-C,43.14,,0.04653817,0.0465,2,1728429745755,320269449,921
1.0,,,,,1.0,buy,62016.23,BTC-25OCT24-59000-C,43.39,,0.06740793,0.067,2,1728429724918,320269426,743
3.0,,,,,3.0,sell,62022.42,BTC-10OCT24-62000-C,40.05,,0.01036762,0.01,2,1728429652727,320269399,14
0.2,,,,,0.2,sell,62025.08,BTC-18OCT24-58000-P,44.19,,0.00643866,0.006,2,1728429600799,320269386,416
1.9,,,,,1.9,buy,62029.26,BTC-28MAR25-45000-P,56.49,,0.0304753,0.0305,0,1728429538118,320269365,411
1.5,,,,,1.5,buy,62033.87,BTC-25OCT24-62000-P,42.85,,0.03454777,0.0345,1,1728429496030,320269320,726
15.7,,,,,15.7,sell,62035.28,BTC-25OCT24-71000-C,48.19,,0.00514979,0.005,3,1728429494973,320269298,1129
1.0,,,,,1.0,sell,62042.76,BTC-28MAR25-300000-C,85.54,,0.00138744,0.0016,0,1728429404649,320269276,1127
3.1,,,,,3.1,buy,62039.83,BTC-11OCT24-65500-C,47.43,,0.00126582,0.0014,2,1728429393177,320269263,43
0.5,,,,,0.5,sell,62064.04,BTC-25OCT24-55000-P,48.86,,0.00555011,0.0055,2,1728429332631,320269212,1414
2.0,,,,,2.0,buy,62057.69,BTC-11OCT24-68000-C,56.41,,0.00035519,0.0004,3,1728429211141,320269165,924
1.0,,,,,1.0,sell,62072.97,BTC-18OCT24-60000-C,42.91,,0.04781893,0.048,3,1728429098374,320269111,278
5.0,,,,,5.0,sell,62078.25,BTC-11OCT24-56000-P,66.07,,0.00066303,0.0005,2,1728428729046,320268742,530
0.1,,,,,0.1,buy,62086.09,BTC-8NOV24-90000-C,63.57,,0.00198577,0.0019,2,1728428724676,320268735,1073
