amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,0.3,sell,60620.4,BTC-1MAY24-58000-P,87.28,,0.00031068,0.0005,1,1714521591122,299731730,386
0.1,,,,,0.1,buy,60610.73,BTC-3MAY24-60000-P,62.01,,0.01457433,0.015,0,1714521575972,299731717,3047
0.8,,,,,0.8,buy,60611.16,BTC-1MAY24-57000-P,109.57,,0.00018924,0.0004,0,1714521567096,299731715,195
0.1,,,,,0.1,sell,60611.3,BTC-10MAY24-68000-C,57.59,,0.00525212,0.005,2,1714521556869,299731708,632
0.1,,,,,0.1,buy,60599.28,BTC-31MAY24-79000-C,63.15,,0.00714363,0.007,2,1714521546335,299731706,995
1.0,,,,,1.0,buy,60624.95,BTC-2MAY24-61000-C,57.36,,0.01114007,0.011,3,1714521518020,299731631,32
0.9,,,,,0.9,buy,60644.14,BTC-3MAY24-59000-P,62.69,,0.00908187,0.009,1,1714521509609,299731628,2091
0.1,,,,,0.1,buy,60681.06,BTC-10MAY24-50000-P,82.39,,0.00358984,0.0037,3,1714521468215,299731576,222
1.5,,,,,1.5,sell,60695.94,BTC-10MAY24-60000-C,56.25,,0.04256278,0.042,1,1714521466810,299731558,287
0.1,,,,,0.1,sell,60695.94,BTC-17MAY24-64000-C,54.57,,0.02605547,0.0255,2,1714521466651,299731527,433
0.1,,,,,0.1,sell,60737.05,BTC-17MAY24-63000-C,54.95,,0.03174871,0.0315,2,1714521442613,299731509,267
0.1,,,,,0.1,sell,60736.99,BTC-28JUN24-58000-P,57.68,,0.06497522,0.0645,2,1714521436795,299731508,753
0.1,,,,,0.1,sell,60729.66,BTC-17MAY24-59000-P,56.53,,0.03388889,0.0335,0,1714521395396,299731493,206
0.1,,,,,0.1,sell,60729.6,BTC-10MAY24-61000-P,54.71,,0.03797657,0.037,2,1714521383959,299731491,568
0.1,,,,,0.1,sell,60733.46,BTC-10MAY24-72000-C,63.1,,0.00233843,0.0021,3,1714521370064,299731488,703
1.0,,,,,1.0,sell,60738.47,BTC-27SEP24-80000-C,63.17,,0.07461556,0.075,0,1714521362454,299731487,1011
0.6,,,,,0.6,sell,60738.47,BTC-3MAY24-61500-C,57.82,,0.01322532,0.013,0,1714521362394,299731486,72
0.1,,,,,0.1,sell,60744.29,BTC-1MAY24-56000-P,113.28,,0.00016672,0.0001,3,1714521330041,299731467,118
0.6,,,,,0.6,sell,60746.01,BTC-27SEP24-75000-C,62.55,,0.09158774,0.092,0,1714521314112,299731465,1057
0.1,,,,,0.1,sell,60718.25,BTC-10MAY24-74000-C,66.88,,0.00166532,0.0015,2,1714521298904,299731435,641
0.2,,,,,0.2,buy,60719.71,BTC-3MAY24-69000-C,84.28,,0.00072969,0.0008,1,1714521283370,299731431,1184
0.1,,,,,0.1,buy,60751.84,BTC-10MAY24-56000-P,64.46,,0.01190552,0.012,3,1714521267500,299731355,414
0.1,,,,,0.1,sell,60771.16,BTC-1MAY24-59000-P,63.02,,0.00072117,0.0005,3,1714521178007,299731287,264
0.1,,,,,0.1,sell,60773.58,BTC-10MAY24-54000-P,69.09,,0.00774142,0.0075,2,1714521176405,299731286,309
0.1,,,,,0.1,buy,60779.92,BTC-2MAY24-57000-P,78.79,,0.00196419,0.0019,2,1714521172435,299731151,62
0.1,,,,,0.1,buy,60768.67,BTC-3MAY24-67000-C,74.07,,0.0013027,0.0013,1,1714521155880,299731043,1216
0.1,,,,,0.1,buy,60800.45,BTC-28JUN24-90000-C,65.29,,0.0099679,0.01,2,1714521050798,299730912,1925
12.0,,,,,12.0,sell,60797.4,BTC-28JUN24-80000-C,60.37,,0.01959105,0.019,0,1714521049123,299730903,3177
0.1,,,,,0.1,sell,60794.4,BTC-17MAY24-70000-C,59.15,,0.00899997,0.009,1,1714521035785,299730901,377
1.0,,,,,1.0,sell,60808.2,BTC-26JUL24-64000-C,58.14,,0.09786129,0.0975,3,1714521033799,299730892,38
7.2,,,,,7.2,sell,60853.05,BTC-10MAY24-65000-C,55.79,,0.01250073,0.0125,1,1714520973978,299730866,482
0.4,,,,,0.4,sell,60826.28,BTC-2MAY24-58000-P,72.18,,0.00293319,0.003,2,1714520957678,299730832,122
0.3,,,,,0.3,buy,60812.96,BTC-2MAY24-62000-C,58.08,,0.00665467,0.0065,3,1714520955136,299730799,70
0.3,,,,,0.3,buy,60808.06,BTC-1MAY24-61500-C,48.7,,0.00204762,0.0019,1,1714520953244,299730784,170
