amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,67576.85,BTC-29MAR24-65000-P,71.56,0.02878789,0.0285,0,1710806362046,292204064,1698
1.0,,,,1.0,buy,67572.83,BTC-29MAR24-64000-C,72.24,0.08163542,0.0815,2,1710806346637,292204063,163
0.1,,,,0.1,sell,67586.96,BTC-19MAR24-67500-P,51.59,0.00593424,0.0055,1,1710806305971,292203954,178
0.1,,,,0.1,buy,67614.19,BTC-22MAR24-64000-P,76.99,0.00897632,0.009,0,1710806232975,292203736,1407
1.7,,,,1.7,sell,67710.57,BTC-22MAR24-69000-C,70.61,0.01988749,0.0195,2,1710806230503,292203658,1133
0.3,,,,0.3,sell,67710.57,BTC-22MAR24-73000-C,73.06,0.00560608,0.0055,2,1710806230502,292203657,936
0.3,,,,0.3,buy,67710.57,BTC-20MAR24-68000-P,69.13,0.01819379,0.0185,2,1710806230315,292203639,22
0.8,,,,0.8,buy,67710.57,BTC-22MAR24-76000-P,89.17,0.12231388,0.124,0,1710806230301,292203640,157
0.7,,,,0.7,sell,67710.57,BTC-21MAR24-66000-C,72.24,0.03869869,0.0385,3,1710806230281,292203630,6
0.1,,,,0.1,buy,67710.57,BTC-22MAR24-70000-P,73.24,0.04651557,0.047,3,1710806230276,292203629,1012
0.4,,,,0.4,buy,67710.57,BTC-5APR24-70000-P,70.33,0.07324156,0.0745,3,1710806230236,292203613,139
2.2,,,,2.2,buy,67710.57,BTC-29MAR24-67000-P,71.34,0.03972144,0.04,0,1710806230141,292203539,821
3.5,,,,3.5,buy,67710.57,BTC-22MAR24-67000-P,73.37,0.02180505,0.022,0,1710806230117,292203492,754
5.5,,,,5.5,buy,67710.57,BTC-20MAR24-67000-P,68.91,0.01133464,0.0115,2,1710806230116,292203490,37
4.3,,,,4.3,buy,67710.57,BTC-22MAR24-66000-P,74.55,0.01626118,0.0165,3,1710806230113,292203484,1131
1.0,,,,1.0,sell,67712.15,BTC-29MAR24-85000-C,79.41,0.00314955,0.003,2,1710806211371,292203457,2869
