amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,0.2,sell,60898.85,BTC-11AUG24-60500-P,33.01,0.00164441,0.0015,2,1723334283964,313784361,233
0.1,,,,0.1,sell,60885.61,BTC-11AUG24-62500-C,51.15,0.00038436,0.0003,3,1723334223040,313784277,61
0.1,,,,0.1,sell,60872.3,BTC-11AUG24-59500-P,42.73,0.00024113,0.0002,2,1723334146898,313784268,158
0.5,,,,0.5,sell,60904.78,BTC-23AUG24-62000-C,53.25,0.03278274,0.0325,2,1723333975685,313784249,539
1.0,,,,1.0,sell,60867.27,BTC-12AUG24-65000-C,56.88,0.00031162,0.0004,0,1723333843673,313784173,36
0.1,,,,0.1,sell,60862.41,BTC-13AUG24-66000-C,56.23,0.00084674,0.0007,2,1723333490377,313783910,10
0.1,,,,0.1,buy,60856.05,BTC-27SEP24-47000-P,61.83,0.00998741,0.0105,0,1723333430503,313783906,688
0.1,,,,0.1,buy,60876.03,BTC-23AUG24-59000-P,54.41,0.0246553,0.0245,1,1723333254305,313783891,389
0.2,,,,0.2,sell,60857.03,BTC-13AUG24-64500-C,53.07,0.00207024,0.0018,3,1723333181371,313783881,18
0.1,,,,0.1,buy,60852.03,BTC-23AUG24-64000-C,53.33,0.02061929,0.0205,3,1723333127680,313783876,448
0.1,,,,0.1,sell,60848.84,BTC-13AUG24-70000-C,67.63,6.181e-05,0.0001,1,1723332786389,313783823,1
1.0,,,,1.0,sell,60851.7,BTC-13AUG24-57000-P,61.61,0.00214117,0.002,0,1723332399893,313783690,13
1.0,,,,1.0,sell,60836.41,BTC-13AUG24-58500-P,54.88,0.00452065,0.0043,2,1723332341708,313783644,17
0.1,,,,0.1,buy,60818.26,BTC-13AUG24-61000-C,51.7,0.01542827,0.0155,2,1723332241286,313783617,17
0.1,,,,0.1,buy,60782.36,BTC-12AUG24-58500-P,49.5,0.00148668,0.0014,2,1723332132052,313783539,38
0.4,,,,0.4,buy,60800.64,BTC-11AUG24-62000-C,45.85,0.00050056,0.0006,3,1723331882412,313783345,206
0.2,,,,0.2,sell,60811.39,BTC-11AUG24-61500-C,37.22,0.0012012,0.0012,3,1723331876106,313783322,149
0.1,,,,0.1,buy,60831.37,BTC-23AUG24-61000-P,54.32,0.03907656,0.0395,0,1723331876105,313783321,325
0.1,,,,0.1,sell,60831.37,BTC-27SEP24-58000-C,55.16,0.10959476,0.1095,2,1723331875891,313783320,512
