amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,82620.76,BTC-27JUN25-105000-P,52.57,,0.28640185,0.2875,3,1743292770431,357283738,531
1.0,,,,,1.0,buy,82600.49,BTC-11APR25-85000-C,50.47,,0.02523928,0.025,1,1743292733772,357283678,279
0.1,,,,,0.1,buy,82610.59,BTC-27JUN25-100000-C,51.11,,0.03821664,0.0385,1,1743292721173,357283673,4546
0.4,,,,,0.4,buy,82630.78,BTC-4APR25-95000-C,58.5,,0.00074378,0.0007,3,1743292605822,357283607,1327
0.2,,,,,0.2,sell,82638.8,BTC-30MAY25-105000-C,51.47,,0.01581229,0.016,1,1743292515776,357283517,513
0.6,,,,,0.6,buy,82630.7,BTC-1APR25-85000-C,48.95,,0.00561882,0.0055,1,1743292505411,357283503,103
0.2,,,,,0.2,buy,82599.75,BTC-30MAY25-104000-C,51.15,,0.01700322,0.017,0,1743292439028,357283383,306
0.1,,,,,0.1,buy,82578.87,BTC-30MAR25-83000-C,30.74,,0.00183509,0.0017,3,1743292409375,357283307,134
0.3,,,,,0.3,buy,82578.87,BTC-31MAR25-83000-C,45.07,,0.00837339,0.0085,0,1743292409369,357283306,83
0.1,,,,,0.1,sell,82578.87,BTC-27JUN25-85000-P,50.63,,0.10962623,0.11,2,1743292409257,357283297,2461
0.7,,,,,0.7,buy,82573.21,BTC-31MAR25-82000-P,50.4,,0.0089201,0.009,3,1743292407868,357283285,293
0.1,,,,,0.1,buy,82562.63,BTC-27JUN25-95000-C,50.5,,0.05094101,0.051,3,1743292404062,357283244,2155
0.3,,,,,0.3,sell,82559.32,BTC-1APR25-76000-P,80.55,,0.00284474,0.0029,1,1743292395896,357283241,43
0.1,,,,,0.1,sell,82559.22,BTC-30MAR25-78000-P,91.07,,0.00016808,0.0002,3,1743292390803,357283239,144
0.1,,,,,0.1,sell,82512.99,BTC-27JUN25-100000-P,51.3,,0.23689587,0.2375,2,1743292275890,357283142,1146
0.2,,,,,0.2,sell,82503.38,BTC-1APR25-78000-P,69.97,,0.00478162,0.0045,2,1743292186160,357283116,62
