amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
5.0,,,,,sell,26336.83,BTC-30JUN23-24500-P,44.41,0.00721908,0.007,1,1687132778257,258399425,358
0.1,,,,,sell,26336.72,BTC-19JUN23-26500-C,40.93,0.00276303,0.0025,2,1687132751464,258399424,276
0.2,,,,,sell,26334.76,BTC-19JUN23-26000-P,41.75,0.00149336,0.001,2,1687132726058,258399418,283
0.5,,,,,sell,26331.82,BTC-21JUN23-29000-C,61.34,0.00066568,0.0005,2,1687132584817,258399381,5
0.2,,,,,sell,26324.55,BTC-19JUN23-26750-C,47.54,0.00116118,0.001,3,1687132512818,258399352,244
10.0,,,,,sell,26326.71,BTC-23JUN23-27500-C,45.15,0.00559438,0.0055,3,1687132506143,258399351,1355
0.9,,,,,sell,26331.7,BTC-23JUN23-26500-C,39.59,0.01561407,0.015,2,1687132451380,258399340,1736
0.8,,,,,sell,26326.54,BTC-19JUN23-27000-C,55.16,0.00059134,0.0005,3,1687132436344,258399337,219
0.2,,,,,sell,26317.62,BTC-19JUN23-26250-C,41.45,0.00658523,0.0065,3,1687132415181,258399295,190
0.7,,,,,sell,26329.29,BTC-23JUN23-27000-C,42.02,0.00917033,0.009,3,1687132373023,258399288,1833
0.2,,,,,sell,26333.28,BTC-28JUL23-31000-C,45.69,0.0123476,0.012,2,1687132314464,258399232,1073
0.1,,,,,sell,26333.69,BTC-28JUL23-30000-C,43.84,0.01643524,0.016,2,1687132313813,258399231,1589
0.2,,,,,sell,26325.41,BTC-30JUN23-27000-C,41.31,0.01915248,0.019,2,1687132295128,258399176,4259
1.3,,,,,buy,26337.83,BTC-19JUN23-26250-P,41.55,0.0036216,0.0035,0,1687132294391,258399166,277
1.0,,,,,buy,26341.49,BTC-21JUN23-25000-P,48.67,0.00129603,0.0015,1,1687132289945,258399123,13
0.1,,,,,buy,26348.37,BTC-23JUN23-26000-C,40.8,0.02625213,0.026,0,1687132212483,258399065,1414
1.0,,,,,sell,26348.37,BTC-28JUL23-27000-C,41.41,0.04460553,0.045,1,1687132202139,258399048,1017
1.0,,,,,buy,26363.35,BTC-23JUN23-25000-P,48.39,0.00360463,0.004,1,1687131870780,258398945,1132
1.0,,,,,sell,26362.34,BTC-23JUN23-26000-P,39.49,0.01129465,0.0105,3,1687131861827,258398944,928
0.8,,,,,buy,26367.16,BTC-20JUN23-26250-C,42.83,0.01262458,0.013,3,1687131761959,258398911,26
0.1,,,,,sell,26364.48,BTC-20JUN23-25500-P,41.16,0.0015609,0.001,3,1687131638916,258398853,34
0.1,,,,,sell,26368.9,BTC-23JUN23-28000-C,47.33,0.00376368,0.0035,3,1687131549223,258398807,1066
0.2,,,,,sell,26368.33,BTC-30JUN23-32000-C,59.37,0.00171906,0.0015,2,1687131464185,258398686,2852
0.1,,,,,sell,26357.27,BTC-25AUG23-25000-P,42.85,0.04601009,0.046,2,1687131429652,258398659,320
0.8,,,,,sell,26351.13,BTC-20JUN23-26500-P,39.93,0.01300747,0.0125,3,1687131366431,258398599,125
0.1,,,,,buy,26338.85,BTC-29DEC23-22000-P,48.04,0.05645885,0.0565,1,1687131305456,258398537,266
0.1,,,,,buy,26370.95,BTC-25AUG23-24000-P,43.91,0.03382541,0.0335,2,1687131239345,258398429,429
0.7,,,,,buy,26365.04,BTC-29DEC23-28000-C,45.73,0.11537459,0.114,2,1687130779235,258398007,264
0.1,,,,,sell,26367.61,BTC-20JUN23-26500-C,39.38,0.00810671,0.0075,2,1687130694767,258397977,65
2.5,,,,,sell,26373.28,BTC-30JUN23-24000-P,47.41,0.00517315,0.005,1,1687130641164,258397951,3490
1.0,,,,,sell,26376.71,BTC-20JUN23-27500-C,52.06,0.0016259,0.0015,2,1687130520788,258397881,28
1.5,,,,,sell,26383.83,BTC-28JUL23-20000-P,59.04,0.0053458,0.0055,1,1687130494587,258397847,473
0.3,,,,,buy,26389.99,BTC-28JUL23-18000-P,67.61,0.00277337,0.003,1,1687130470218,258397840,326
0.5,,,,,sell,26388.22,BTC-30JUN23-27500-C,42.68,0.01459192,0.0145,0,1687130464896,258397836,1077
0.1,,,,,buy,26404.87,BTC-30JUN23-22000-P,62.62,0.001753,0.002,1,1687130278937,258397740,2412
0.8,,,,,sell,26415.52,BTC-20JUN23-27250-C,49.49,0.00255355,0.0025,2,1687130232995,258397701,37
0.5,,,,,buy,26407.89,BTC-21JUN23-26250-C,39.83,0.01700659,0.0165,0,1687130113072,258397549,6
