amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,sell,35557.37,BTC-15NOV23-35500-C,45.61,0.00666666,0.0065,3,1700006392648,271260311,70
0.6,,,,,buy,35552.43,BTC-17NOV23-37500-C,64.25,0.00422159,0.0043,3,1700006381412,271260298,1252
5.0,,,,,buy,35552.74,BTC-29DEC23-40000-C,56.23,0.03915152,0.039,2,1700006355331,271260278,7284
0.8,,,,,buy,35534.51,BTC-15NOV23-35250-P,41.91,0.00236049,0.002,1,1700006204230,271260030,4
0.8,,,,,sell,35534.51,BTC-15NOV23-35750-C,49.65,0.00381196,0.0035,3,1700006204064,271260029,81
0.5,,,,,buy,35532.52,BTC-1DEC23-36000-P,50.58,0.04727975,0.0465,3,1700006177795,271259958,171
1.5,,,,,sell,35531.1,BTC-15NOV23-37500-C,78.01,0.00024083,0.0001,3,1700006173566,271259956,294
0.1,,,,,buy,35538.71,BTC-1DEC23-34000-P,49.74,0.02112815,0.021,1,1700006172760,271259949,165
0.7,,,,,buy,35538.71,BTC-24NOV23-35000-P,49.14,0.02257396,0.0225,0,1700006172170,271259933,1708
1.0,,,,,sell,35543.6,BTC-15NOV23-37250-C,76.76,0.00030682,0.0002,2,1700006161398,271259897,149
0.3,,,,,sell,35541.82,BTC-15NOV23-34500-P,47.6,0.00044559,0.0001,2,1700006124083,271259895,142
0.1,,,,,sell,35540.88,BTC-16NOV23-37000-C,61.98,0.00294173,0.0029,3,1700006120406,271259894,136
0.3,,,,,buy,35550.15,BTC-1DEC23-38000-C,54.48,0.02265536,0.0225,3,1700006015717,271259846,219
0.4,,,,,buy,35550.31,BTC-26JAN24-46000-C,63.02,0.03437005,0.035,1,1700006010832,271259843,229
0.6,,,,,sell,35552.35,BTC-17NOV23-37000-P,61.73,0.0452361,0.0455,3,1700005957005,271259826,601
0.5,,,,,sell,35550.29,BTC-16NOV23-34500-P,48.36,0.00245826,0.0022,2,1700005919518,271259728,56
1.9,,,,,buy,35542.14,BTC-15NOV23-35000-P,47.07,0.00100561,0.001,0,1700005898936,271259710,190
0.1,,,,,sell,35539.71,BTC-17NOV23-36000-C,51.69,0.01178879,0.0115,2,1700005891485,271259686,977
