amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,,buy,26866.33,BTC-16OCT23-26750-P,23.37,,0.0035764,0.0037,2,1697325492797,266699855,117
0.4,,,,buy,26862.09,BTC-24NOV23-24000-P,39.92,,0.0124983,0.013,0,1697325401166,266699852,1170
0.1,,,,buy,26861.47,BTC-16OCT23-26750-C,24.92,,0.00800681,0.0085,0,1697325357882,266699851,170
1.0,,,,buy,26867.77,BTC-16OCT23-27000-C,20.94,,0.00314532,0.0031,0,1697325097990,266699814,201
1.0,,,,buy,26867.22,BTC-24NOV23-25000-P,36.69,,0.01840875,0.019,0,1697325055003,266699810,1195
0.5,,,,sell,26866.06,BTC-27OCT23-27000-P,30.32,,0.02416895,0.024,1,1697324984481,266699798,2413
0.1,,,,sell,26864.25,BTC-27OCT23-25000-P,36.78,,0.00481979,0.0046,2,1697324908613,266699794,3155
0.1,,,,buy,26859.88,BTC-15OCT23-27000-C,18.25,,0.00066419,0.0006,0,1697324713123,266699774,534
1.0,,,,buy,26863.75,BTC-17OCT23-27000-C,23.81,,0.00543026,0.0055,0,1697324635613,266699770,31
4.4,,,,sell,26859.37,BTC-15OCT23-27500-C,41.3,,0.00025194,0.0002,3,1697324544678,266699764,269
0.2,,,,sell,26855.76,BTC-15OCT23-26750-P,13.29,,0.00054771,0.0004,3,1697324528184,266699756,386
0.2,,,,sell,26854.35,BTC-24NOV23-36000-C,45.99,,0.00219201,0.002,2,1697324505659,266699744,554
25.0,BLOCK-100853,2,BTC-CDIAG-29DEC23_3NOV23-45000_28000,buy,26854.32,BTC-29DEC23-45000-C,59.1,,0.00413051,0.0039,0,1697324499304,266699743,2334
25.0,BLOCK-100853,2,BTC-CDIAG-29DEC23_3NOV23-45000_28000,sell,26854.32,BTC-3NOV23-28000-C,31.98,,0.01381398,0.014,3,1697324499304,266699742,144
1.5,,,,sell,26856.37,BTC-15OCT23-26500-P,26.21,,0.00017862,0.0002,3,1697324185084,266699738,195
3.9,,,,sell,26855.18,BTC-3NOV23-27000-P,31.85,,0.03126617,0.031,2,1697324078790,266699723,69
0.1,,,,buy,26855.99,BTC-27OCT23-36000-C,66.35,,0.00031837,0.0004,1,1697324062645,266699720,902
0.4,,,,buy,26856.22,BTC-24NOV23-26000-P,33.81,,0.02831869,0.0285,3,1697324014104,266699719,1288
0.5,,,,buy,26847.53,BTC-27SEP24-19000-P,53.54,,0.05610838,0.056,3,1697323833871,266699648,70
0.1,,,,buy,26835.79,BTC-20OCT23-27000-C,29.02,,0.01125533,0.0115,2,1697322881411,266699567,744
0.2,,,,sell,26830.64,BTC-27OCT23-26000-P,32.08,,0.01042242,0.0105,1,1697322614064,266699563,3422
0.1,,,,sell,26832.3,BTC-27OCT23-27500-C,30.67,,0.01320138,0.013,3,1697322573931,266699561,1204
2.5,,,,sell,26822.38,BTC-17OCT23-27000-P,24.64,,0.01152942,0.0115,0,1697320859426,266699370,15
0.1,,,,sell,26821.67,BTC-27SEP24-28000-C,51.29,,0.19781779,0.198,3,1697320812176,266699368,20
0.1,,,,buy,26822.07,BTC-27SEP24-37000-C,53.91,,0.1128147,0.1125,0,1697320799964,266699367,26
0.3,,,,sell,26831.58,BTC-17OCT23-26750-P,24.81,,0.00655065,0.0065,1,1697319239937,266699240,14
0.2,,,,buy,26826.53,BTC-27OCT23-27000-C,30.43,,0.01993226,0.02,3,1697319158168,266699190,3482
0.2,,,,sell,26813.67,BTC-16OCT23-27000-P,21.64,,0.00935775,0.0095,0,1697318976340,266699068,43
0.4,,,,buy,26806.8,BTC-20OCT23-26000-P,31.71,,0.00452322,0.0045,1,1697318959186,266699056,845
0.1,,,,buy,26809.56,BTC-20OCT23-26500-P,29.53,,0.00895446,0.009,0,1697318958695,266699030,972
0.2,,,,sell,26809.56,BTC-3NOV23-27500-C,31.86,,0.01962822,0.0195,3,1697318957885,266699011,142
0.1,,,,sell,26820.87,BTC-29MAR24-31000-C,45.53,,0.07409973,0.074,2,1697318956926,266698971,331
1.3,,,,buy,26825.75,BTC-16OCT23-27250-P,22.57,,0.01650227,0.0165,0,1697318782631,266698903,4
0.6,,,,buy,26832.62,BTC-27OCT23-24500-P,39.55,,0.00350249,0.0034,1,1697318734882,266698847,566
0.1,,,,sell,26847.2,BTC-16OCT23-28500-C,41.26,,0.00019044,0.0001,3,1697318493068,266698721,102
0.1,,,,sell,26852.84,BTC-27SEP24-30000-C,51.49,,0.17324527,0.1725,0,1697318476416,266698703,36
0.1,,,,sell,26860.05,BTC-16OCT23-26000-P,29.85,,0.00047763,0.0003,2,1697318462901,266698663,64
1.0,,,,sell,26869.33,BTC-20OCT23-29000-C,37.6,,0.00113257,0.001,3,1697318324678,266698654,1066
0.9,,,,sell,26870.29,BTC-20OCT23-24500-P,42.33,,0.00083783,0.0007,2,1697318298259,266698651,247
0.1,,,,sell,26882.6,BTC-29MAR24-30000-C,44.93,,0.08423262,0.0845,2,1697317840496,266698551,775
1.4,,,,sell,26883.32,BTC-20OCT23-26500-C,30.54,,0.02334506,0.0235,2,1697317831944,266698549,172
0.3,,,,buy,26882.12,BTC-24NOV23-27000-C,32.81,,0.04340785,0.0435,1,1697317762110,266698534,1278
0.8,,,,buy,26881.62,BTC-17OCT23-27250-C,24.61,,0.00316542,0.0031,2,1697317761445,266698533,24
2.8,,,,sell,26879.23,BTC-3NOV23-27500-P,31.76,,0.04119686,0.041,2,1697317760228,266698530,9
0.1,,,,sell,26878.69,BTC-29MAR24-32000-C,45.78,,0.06503613,0.0655,2,1697317754323,266698464,413
6.0,,,,buy,26872.25,BTC-20OCT23-24000-P,51.2,,0.00063218,0.0008,0,1697317711802,266698428,224
0.2,,,,sell,26869.55,BTC-24NOV23-31000-C,37.52,,0.0092332,0.009,2,1697317665498,266698427,1165
0.1,,,,sell,26868.29,BTC-20OCT23-27000-P,28.5,,0.0161148,0.016,2,1697317474650,266698422,757
0.3,,,,sell,26868.15,BTC-20OCT23-29500-C,41.35,,0.00081729,0.0007,2,1697317472694,266698421,686
0.3,,,,buy,26870.67,BTC-16OCT23-27250-C,22.2,,0.00123372,0.0012,2,1697317309595,266698376,85
3.1,,,,buy,26865.48,BTC-20OCT23-28000-C,32.4,,0.0032198,0.0032,1,1697317261435,266698332,1529
0.1,,,,buy,26865.63,BTC-16OCT23-27750-C,30.79,,0.00030761,0.0004,1,1697317260076,266698331,55
0.1,,,,sell,26848.1,BTC-27OCT23-33000-C,51.58,,0.00060045,0.0006,3,1697316923530,266698247,1527
4.9,,,,sell,26849.68,BTC-3NOV23-26500-P,32.18,,0.02270499,0.0225,0,1697315584475,266698183,66
2.0,,,,sell,26848.35,BTC-16OCT23-26500-P,25.05,,0.00184255,0.0018,0,1697315575856,266698178,57
0.1,,,,sell,26837.02,BTC-3NOV23-26000-P,32.84,,0.01634739,0.016,1,1697315470196,266698103,39
6.2,,,,sell,26831.88,BTC-20OCT23-30000-C,45.24,,0.00062116,0.0005,3,1697315442915,266698093,1020
2.0,,,,sell,26832.26,BTC-20OCT23-31000-C,52.31,,0.00033684,0.0003,3,1697315406967,266698059,402
0.1,,,,buy,26838.48,BTC-3NOV23-24000-P,39.81,,0.00461345,0.0045,1,1697315282870,266698053,46
1.0,,,,buy,26839.03,BTC-15OCT23-26000-P,41.96,,1.295e-05,0.0001,3,1697315231906,266698046,119
0.1,,,,buy,26836.89,BTC-20OCT23-25000-P,39.89,,0.00138149,0.0015,1,1697315132312,266697963,575
0.5,,,,buy,26836.89,BTC-3NOV23-25500-P,34.43,,0.01166553,0.0115,0,1697315132276,266697962,58
0.5,,,,buy,26847.93,BTC-15OCT23-27000-P,17.94,,0.00581634,0.006,1,1697315130660,266697885,177
0.3,,,,buy,26859.66,BTC-16OCT23-25500-P,43.14,,0.00023084,0.0003,1,1697314970227,266697760,76
0.1,,,,buy,26862.26,BTC-15OCT23-29000-C,88.06,,5.3e-07,0.0001,3,1697314428756,266697648,78
0.1,,,,buy,26861.48,BTC-17OCT23-26000-P,30.46,,0.00111614,0.0011,1,1697313889292,266697571,13
1.8,,,,buy,26861.48,BTC-3NOV23-25000-P,35.67,,0.00786924,0.008,0,1697313889285,266697567,63
0.1,,,,sell,26862.0,BTC-24NOV23-34000-C,43.04,,0.00379099,0.0036,2,1697313866920,266697562,874
0.1,,,,sell,26869.36,BTC-27OCT23-32000-C,44.77,,0.00076999,0.0006,2,1697313178833,266697432,2165
0.5,,,,sell,26864.53,BTC-3NOV23-29000-C,33.09,,0.00717052,0.007,1,1697312710180,266697379,101
1.0,,,,sell,26863.51,BTC-3NOV23-28500-C,31.76,,0.00977796,0.0095,3,1697312685307,266697378,137
2.0,,,,sell,26863.38,BTC-17OCT23-27500-C,25.52,,0.00175279,0.0015,2,1697312681734,266697377,15
1.3,,,,buy,26860.94,BTC-20OCT23-27500-C,29.66,,0.00604204,0.006,1,1697312627822,266697374,794
0.2,,,,buy,26858.81,BTC-17OCT23-26250-P,27.54,,0.00189481,0.0018,0,1697312580942,266697365,14
1.4,,,,buy,26875.89,BTC-17OCT23-27250-P,24.05,,0.01675545,0.0165,0,1697311711000,266697185,2
0.1,,,,buy,26870.37,BTC-27SEP24-40000-C,54.53,,0.09533896,0.0945,2,1697310825760,266696952,42
4.1,,,,buy,26874.97,BTC-24NOV23-27000-P,32.52,,0.04367654,0.0435,0,1697309907379,266696902,1012
0.3,,,,sell,26879.0,BTC-29DEC23-31000-C,38.89,,0.02450925,0.0245,0,1697309823448,266696896,1565
0.6,,,,sell,26877.94,BTC-3NOV23-29500-C,33.83,,0.00519316,0.005,1,1697309120707,266696885,67
0.1,,,,sell,26881.03,BTC-27OCT23-34000-C,55.97,,0.00054668,0.0005,2,1697308882490,266696852,1948
1.0,,,,buy,26882.35,BTC-20OCT23-22500-P,66.75,,0.00028924,0.0004,1,1697308862792,266696850,72
1.0,,,,sell,26890.12,BTC-20OCT23-22000-P,71.29,,0.0002138,0.0003,2,1697308793623,266696836,82
0.1,,,,buy,26877.28,BTC-29DEC23-21000-P,47.51,,0.0109896,0.011,2,1697307998019,266696763,1166
0.2,,,,buy,26877.16,BTC-24NOV23-23000-P,41.82,,0.00820895,0.008,2,1697307983322,266696762,876
0.1,,,,buy,26878.46,BTC-27SEP24-40000-P,54.76,,0.52172433,0.52,2,1697307747184,266696686,5
0.9,,,,sell,26875.93,BTC-29DEC23-40000-C,52.86,,0.00697153,0.0065,3,1697307299137,266696656,4108
0.1,,,,buy,26886.42,BTC-27OCT23-25500-P,34.87,,0.0068619,0.007,0,1697306994978,266696457,977
0.2,,,,sell,26894.43,BTC-27OCT23-28000-C,29.72,,0.00847924,0.008,3,1697306683692,266696386,3911
0.1,,,,buy,26897.18,BTC-24NOV23-32000-C,39.99,,0.00674528,0.007,1,1697306286739,266696344,1034
0.1,,,,buy,26900.54,BTC-27OCT23-30000-C,37.74,,0.0019786,0.002,1,1697305726007,266696341,3760
7.5,,,,buy,26896.75,BTC-27OCT23-29000-C,33.16,,0.00364201,0.0036,2,1697305397604,266696330,3048
25.0,,,,sell,26897.12,BTC-27OCT23-23000-P,50.22,,0.0016911,0.0016,2,1697305233132,266696324,1854
0.4,,,,sell,26897.99,BTC-29DEC23-26000-P,36.17,,0.04590261,0.0455,2,1697305141340,266696318,1944
0.1,,,,sell,26899.92,BTC-24NOV23-33000-C,41.43,,0.00520997,0.005,3,1697305061051,266696315,678
0.1,,,,buy,26914.05,BTC-27SEP24-100000-C,73.5,,0.01921777,0.02,0,1697304288452,266696143,98
0.1,,,,sell,26913.95,BTC-27SEP24-50000-C,60.8,,0.06850128,0.068,2,1697304287332,266696141,65
1.0,,,,sell,26900.54,BTC-17OCT23-26500-P,25.5,,0.00320265,0.003,0,1697303741884,266696058,13
0.1,,,,sell,26895.88,BTC-27OCT23-26500-C,30.56,,0.03192732,0.0315,2,1697303717018,266696055,438
1.0,,,,sell,26930.31,BTC-29MAR24-22000-P,47.27,,0.04160308,0.041,3,1697303017579,266695693,468
0.1,,,,sell,26930.25,BTC-29MAR24-38000-C,51.13,,0.03698104,0.0375,0,1697302839040,266695685,451
0.1,,,,sell,26931.46,BTC-27SEP24-33000-C,52.6,,0.14266205,0.144,2,1697302800520,266695683,22
0.1,,,,sell,26931.44,BTC-27SEP24-32000-C,52.09,,0.15261914,0.1525,2,1697302753881,266695682,13
0.1,,,,sell,26923.7,BTC-16OCT23-28000-C,30.01,,0.00020665,0.0002,3,1697302622110,266695620,94
0.2,,,,sell,26924.1,BTC-28JUN24-45000-C,57.31,,0.05185958,0.05,2,1697302524772,266695576,681
0.2,,,,sell,26919.6,BTC-28JUN24-37000-C,53.29,,0.07947728,0.0805,0,1697302380060,266695566,161
0.1,,,,sell,26915.38,BTC-29MAR24-37000-C,50.16,,0.04012394,0.0405,2,1697302258560,266695546,381
0.1,,,,sell,26917.4,BTC-28JUN24-18000-C,55.42,,0.38488382,0.387,0,1697302128264,266695543,14
0.5,,,,sell,26915.86,BTC-29DEC23-32000-C,40.59,,0.02043642,0.0205,0,1697301829572,266695517,2353
0.1,,,,buy,26917.01,BTC-24NOV23-28000-P,31.85,,0.06404275,0.0635,3,1697301772908,266695513,429
0.1,,,,buy,26908.89,BTC-29DEC23-20000-P,51.39,,0.00876741,0.009,0,1697301528421,266695482,1722
0.1,,,,buy,26908.66,BTC-29DEC23-19000-P,54.56,,0.00650551,0.007,3,1697301524485,266695480,829
0.1,,,,buy,26908.66,BTC-29DEC23-18000-P,57.98,,0.00520719,0.0055,0,1697301520015,266695478,603
0.1,,,,buy,26908.66,BTC-29DEC23-17000-P,61.46,,0.00406408,0.0043,2,1697301514830,266695473,603
0.1,,,,buy,26908.66,BTC-29DEC23-16000-P,65.6,,0.00321065,0.0035,0,1697301511258,266695471,590
0.1,,,,buy,26908.16,BTC-29DEC23-15000-P,69.27,,0.00250011,0.0027,0,1697301507760,266695467,636
0.1,,,,buy,26908.11,BTC-29DEC23-14000-P,72.73,,0.0019676,0.002,0,1697301504651,266695463,210
2.0,,,,sell,26909.04,BTC-20OCT23-32000-C,60.27,,0.00021409,0.0003,1,1697301486925,266695450,430
0.1,,,,buy,26909.04,BTC-20OCT23-25500-P,36.35,,0.00232989,0.0024,0,1697301486576,266695449,696
0.1,,,,buy,26909.02,BTC-27OCT23-28000-P,29.58,,0.04752273,0.047,2,1697301451402,266695428,1105
0.1,,,,buy,26909.04,BTC-29DEC23-70000-C,84.74,,0.00111288,0.0014,0,1697301413223,266695411,398
0.1,,,,buy,26909.04,BTC-29DEC23-65000-C,79.86,,0.00135917,0.0015,0,1697301406757,266695408,604
0.1,,,,buy,26909.04,BTC-29DEC23-60000-C,76.0,,0.00162717,0.0019,0,1697301402507,266695404,1328
0.1,,,,buy,26912.17,BTC-27OCT23-35000-C,61.47,,0.00039773,0.0005,1,1697301369633,266695349,904
0.1,,,,buy,26912.04,BTC-27SEP24-120000-C,75.61,,0.01368787,0.0135,2,1697301361272,266695346,64
4.3,,,,buy,26913.31,BTC-29MAR24-10000-P,73.11,,0.00188737,0.0022,1,1697301270478,266695329,297
2.3,,,,sell,26914.43,BTC-29DEC23-10000-P,94.76,,0.00068054,0.0009,1,1697301246765,266695293,376
3.0,,,,buy,26917.67,BTC-3NOV23-35000-C,50.39,,0.000525,0.0006,1,1697301174481,266695276,2
0.1,,,,buy,26916.12,BTC-29DEC23-35000-C,46.06,,0.01246211,0.013,2,1697301031132,266695263,2548
0.1,,,,buy,26915.34,BTC-29DEC23-34000-C,44.34,,0.01445568,0.015,0,1697301014428,266695259,1391
0.3,,,,sell,26916.07,BTC-16OCT23-26250-P,27.35,,0.00072025,0.0007,3,1697300920889,266695225,54
4.6,,,,buy,26916.28,BTC-16OCT23-27500-C,24.71,,0.00072477,0.0008,0,1697300760671,266695198,42
0.1,,,,sell,26918.09,BTC-27OCT23-26500-P,30.57,,0.01526464,0.015,2,1697300732716,266695197,1111
0.1,,,,buy,26920.52,BTC-20OCT23-28500-C,34.22,,0.00168481,0.0019,0,1697300571168,266695101,1174
0.1,,,,buy,26917.55,BTC-29DEC23-22000-P,45.48,,0.01458011,0.015,0,1697300514737,266695073,1245
0.1,,,,buy,26917.52,BTC-29DEC23-23000-P,42.71,,0.01910157,0.0195,1,1697300509096,266695066,1326
0.1,,,,buy,26916.98,BTC-29DEC23-24000-P,40.12,,0.025136,0.0255,0,1697300502543,266695063,1539
0.1,,,,buy,26919.06,BTC-27OCT23-22000-P,56.83,,0.00086645,0.001,1,1697300486495,266695030,1147
0.1,,,,buy,26921.67,BTC-27OCT23-24000-P,43.95,,0.002679,0.0027,1,1697300475133,266695022,2474
0.1,,,,buy,26937.55,BTC-24NOV23-20000-P,53.61,,0.00284976,0.0029,0,1697300304150,266694875,497
0.1,,,,sell,26927.38,BTC-29MAR24-29000-C,44.63,,0.09601032,0.097,2,1697300003462,266694773,387
0.1,,,,sell,26930.58,BTC-28JUN24-35000-C,52.08,,0.09170973,0.092,0,1697299322762,266694385,341
0.1,,,,sell,26945.19,BTC-28JUN24-34000-C,51.54,,0.09790409,0.099,0,1697299225329,266694290,114
1.7,,,,sell,26941.33,BTC-24NOV23-28000-C,32.26,,0.02840462,0.0285,1,1697299112424,266694246,2033
0.5,,,,sell,26927.0,BTC-20OCT23-27500-P,28.03,,0.02664875,0.0265,2,1697298771752,266694116,417
0.1,,,,sell,26909.08,BTC-17OCT23-28000-C,28.79,,0.00072703,0.0006,0,1697296629448,266693568,9
0.1,,,,sell,26885.07,BTC-28JUN24-33000-C,51.03,,0.10501336,0.106,1,1697295372922,266693317,162
0.1,,,,sell,26888.66,BTC-29MAR24-36000-C,49.26,,0.04366338,0.044,2,1697295213934,266693311,508
0.1,,,,sell,26888.65,BTC-29MAR24-34000-C,47.61,,0.05285861,0.0535,2,1697295192308,266693310,279
0.1,,,,sell,26888.55,BTC-29MAR24-33000-C,46.84,,0.05914648,0.0595,3,1697295175143,266693309,336
0.1,,,,sell,26888.13,BTC-28JUN24-32000-C,50.55,,0.11353925,0.1145,0,1697294961631,266693264,296
0.1,,,,sell,26883.62,BTC-29MAR24-35000-C,48.5,,0.04831401,0.0485,0,1697294652127,266693242,677
0.1,,,,sell,26882.95,BTC-27SEP24-31000-C,52.68,,0.16269842,0.1655,0,1697294592499,266693235,20
0.5,,,,buy,26877.62,BTC-20OCT23-28000-P,15.0,,0.04376363,0.041,2,1697294435793,266693223,309
0.5,,,,buy,26900.13,BTC-20OCT23-30000-P,0.0,,0.11472081,0.1135,0,1697293433057,266693016,15
12.5,BLOCK-100845,2,BTC-PS-15OCT23-26750_26250,buy,26897.51,BTC-15OCT23-26250-P,36.83,,0.00014352,0.0005,0,1697293194449,266692994,172
0.1,,,,sell,26893.89,BTC-29MAR24-90000-C,74.07,,0.00320218,0.0026,2,1697291313477,266692794,122
8.5,,,,sell,26907.88,BTC-16OCT23-29000-C,45.52,,0.00018291,0.0001,3,1697291258439,266692739,21
0.5,,,,sell,26889.59,BTC-20OCT23-20000-P,87.46,,0.00018012,0.0001,3,1697290426263,266692649,65
1.0,,,,buy,26897.59,BTC-3NOV23-30000-C,34.96,,0.00377989,0.0038,0,1697289528864,266692459,46
0.4,,,,buy,26891.91,BTC-28JUN24-60000-C,65.57,,0.02851022,0.029,1,1697288351910,266692247,687
0.1,,,,sell,26858.33,BTC-29DEC23-37000-C,48.2,,0.00951373,0.009,2,1697286915799,266691912,795
0.1,,,,sell,26857.67,BTC-29MAR24-45000-C,56.53,,0.02258222,0.022,2,1697286815972,266691910,1234
0.1,,,,sell,26857.74,BTC-28JUN24-50000-C,60.86,,0.04201697,0.0415,2,1697286752768,266691906,783
0.1,,,,sell,26859.54,BTC-17OCT23-28500-C,35.97,,0.00048573,0.0004,0,1697285916137,266691775,3
0.3,,,,sell,26872.65,BTC-17OCT23-27750-C,28.76,,0.00137723,0.0013,0,1697284873575,266691697,7
0.5,,,,sell,26871.91,BTC-29DEC23-36000-C,46.87,,0.01080485,0.0105,3,1697284731619,266691675,1630
0.8,,,,sell,26879.25,BTC-29MAR24-27000-P,43.32,,0.11080968,0.1085,2,1697281187940,266691072,332
0.1,,,,buy,26881.61,BTC-15OCT23-27250-P,0.0,,0.01410603,0.0135,0,1697281142348,266691069,15
0.5,,,,sell,26877.63,BTC-29MAR24-24000-P,44.44,,0.06230644,0.0605,2,1697280506140,266690923,413
3.0,,,,buy,26888.76,BTC-15OCT23-29500-C,77.37,,1.284e-05,0.0001,2,1697280237100,266690816,7
4.1,,,,buy,26883.98,BTC-29MAR24-20000-P,49.93,,0.02615528,0.027,3,1697279439174,266690649,465
1.1,,,,buy,26884.43,BTC-3NOV23-24500-P,36.83,,0.00538767,0.0055,0,1697279403298,266690644,37
1.0,,,,buy,26886.55,BTC-28JUN24-38000-C,53.4,,0.07424375,0.074,3,1697279175358,266690627,158
0.1,,,,sell,26888.06,BTC-27OCT23-27500-P,29.12,,0.03413558,0.034,2,1697278930725,266690620,579
0.1,,,,sell,26881.28,BTC-27SEP24-65000-C,67.01,,0.04386491,0.0455,0,1697277854770,266690496,7
1.0,,,,buy,26877.02,BTC-24NOV23-40000-C,52.97,,0.00084085,0.001,2,1697276537155,266690378,317
0.1,,,,buy,26876.88,BTC-27SEP24-29000-P,50.16,,0.21383801,0.214,0,1697276523063,266690377,37
0.1,,,,sell,26873.09,BTC-27SEP24-28000-P,49.81,,0.19352739,0.191,2,1697276361119,266690364,29
0.1,,,,buy,26876.15,BTC-27SEP24-21000-P,51.83,,0.07716517,0.076,2,1697276180876,266690338,11
0.1,,,,sell,26876.98,BTC-15OCT23-28500-C,50.55,,5.634e-05,0.0001,3,1697276091806,266690335,69
4.0,,,,sell,26879.17,BTC-20OCT23-30500-C,46.68,,0.00064228,0.0004,3,1697274683113,266690097,396
0.1,,,,sell,26873.88,BTC-28JUN24-27000-C,48.79,,0.17543939,0.174,3,1697274062600,266689834,339
0.1,,,,buy,26871.57,BTC-15OCT23-26750-C,15.38,,0.0059736,0.006,0,1697274003331,266689829,202
0.9,,,,sell,26852.75,BTC-16OCT23-24000-P,62.56,,0.00018073,0.0001,3,1697273556405,266689651,46
0.5,,,,sell,26856.04,BTC-3NOV23-23500-P,41.4,,0.0034433,0.0033,2,1697272802287,266689492,36
0.1,,,,buy,26856.86,BTC-28JUN24-28000-P,48.19,,0.16778217,0.1665,3,1697272769802,266689489,315
0.2,,,,buy,26868.17,BTC-27SEP24-36000-C,52.21,,0.115784,0.1145,3,1697272532274,266689452,42
0.1,,,,sell,26861.59,BTC-17OCT23-29000-C,35.61,,0.00021651,0.0001,1,1697272195059,266689366,1
12.0,,,,buy,26859.06,BTC-28JUN24-25000-P,50.5,,0.11187056,0.1155,1,1697271386863,266689098,331
1.0,,,,buy,26858.54,BTC-27SEP24-26000-P,52.24,,0.15449422,0.16,2,1697271293274,266689008,26
0.2,,,,sell,26874.94,BTC-16OCT23-25000-P,42.15,,0.00018617,0.0001,2,1697270966176,266688734,13
4.3,,,,sell,26865.82,BTC-24NOV23-16000-P,67.25,,0.00078116,0.0006,2,1697270133553,266687815,135
0.1,,,,sell,26865.12,BTC-28JUN24-55000-C,63.69,,0.03494288,0.035,0,1697269976735,266687768,458
2.0,,,,buy,26871.81,BTC-3NOV23-31000-C,36.79,,0.00192856,0.002,3,1697268907410,266687442,40
0.1,,,,sell,26872.34,BTC-14OCT23-26750-P,42.79,,4.898e-05,0.0001,3,1697268709476,266687424,477
0.1,,,,sell,26870.97,BTC-15OCT23-25500-P,44.38,,0.00010323,0.0001,3,1697268538217,266687394,37
0.1,,,,sell,26867.9,BTC-27OCT23-14000-P,120.8,,6.975e-05,0.0001,3,1697267936191,266687271,49
0.1,,,,sell,26864.15,BTC-3NOV23-22500-P,46.74,,0.00220426,0.0021,1,1697267918436,266687230,13
0.1,,,,sell,26855.36,BTC-14OCT23-27000-C,36.65,,7.743e-05,0.0001,3,1697267475279,266687068,703
0.1,,,,buy,26861.47,BTC-27SEP24-34000-C,52.2,,0.13195208,0.132,3,1697266893216,266686669,13
0.1,,,,buy,26866.28,BTC-14OCT23-26500-P,69.27,,1.638e-05,0.0001,3,1697266677241,266686655,390
0.9,,,,sell,26866.47,BTC-14OCT23-27500-C,106.39,,2.81e-06,0.0001,3,1697266608274,266686642,355
0.1,,,,sell,26871.49,BTC-27SEP24-15000-P,59.0,M,0.02797132,0.029,0,1697265310084,266686346,37
0.1,,,,buy,26871.53,BTC-28JUN24-40000-C,54.58,M,0.06583169,0.0655,2,1697265287199,266686343,608
0.5,,,,sell,26865.48,BTC-3NOV23-23000-P,44.73,,0.00285934,0.0028,3,1697265221193,266686306,20
0.1,,,,buy,26858.45,BTC-27SEP24-35000-C,52.62,,0.12511689,0.1245,3,1697264980816,266686216,36
0.2,,,,buy,26870.23,BTC-14OCT23-27000-P,27.57,,0.00496989,0.005,1,1697264574849,266686094,153
0.1,,,,sell,26883.47,BTC-29MAR24-80000-C,72.29,,0.0042311,0.0041,2,1697264135212,266685913,172
9.0,,,,sell,26894.57,BTC-14OCT23-27250-C,47.03,,0.00014097,0.0001,2,1697262958986,266685711,448
4.0,,,,sell,26920.69,BTC-29DEC23-50000-C,63.86,,0.00284325,0.0026,2,1697252796733,266683311,2024
0.1,,,,buy,26909.36,BTC-27OCT23-25000-C,34.12,,0.07755144,0.0765,0,1697252260439,266683224,272
1.0,,,,buy,26917.76,BTC-29DEC23-39000-C,51.45,,0.00750552,0.0075,3,1697251896066,266683161,872
