amount,block_trade_id,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,buy,27760.01,BTC-30JUN23-23000-P,53.98,0.00724384,0.0075,1,1685487041193,256375453,2010
2.0,,,,sell,27760.79,BTC-30JUN23-33000-C,46.28,0.00684074,0.007,3,1685486966103,256375306,1717
0.1,,,,sell,27758.1,BTC-30JUN23-28000-P,39.52,0.04837994,0.0485,3,1685486952310,256375280,1357
0.1,,,,sell,27744.58,BTC-2JUN23-29500-C,47.58,0.00097987,0.001,3,1685486908645,256375193,932
0.1,,,,sell,27744.16,BTC-2JUN23-27500-C,41.85,0.01961967,0.019,1,1685486887999,256375174,1533
1.0,,,,sell,27741.58,BTC-29DEC23-20000-P,50.6,0.03347279,0.033,2,1685486580914,256375094,472
14.0,,,,sell,27738.83,BTC-29SEP23-27000-P,43.03,0.08210153,0.081,2,1685486395288,256375026,211
19.0,,,,buy,27737.73,BTC-29DEC23-38000-C,46.56,0.04570899,0.0455,3,1685486346844,256375010,75
20.0,,,,buy,27736.15,BTC-29DEC23-37000-C,46.25,0.05056366,0.0505,2,1685486330455,256374979,65
0.2,,,,sell,27737.47,BTC-9JUN23-27500-C,39.83,0.03108889,0.031,3,1685486328298,256374978,404
2.0,,BTC-STRD-28JUL23-27000,256374925,sell,27738.07,BTC-28JUL23-27000-C,40.69,0.0804626,0.0807,3,1685486272662,256374927,174
3.8,,,,buy,27732.83,BTC-29DEC23-36000-C,45.74,0.0571417,0.0555,3,1685486100547,256374868,73
0.3,,,,sell,27722.95,BTC-28JUL23-18000-P,65.02,0.00422481,0.004,1,1685485671112,256374781,96
0.8,,,,sell,27724.57,BTC-30JUN23-27000-P,40.08,0.03246145,0.0325,2,1685485418282,256374392,1852
2.0,,,,sell,27700.3,BTC-9JUN23-30000-C,42.63,0.00467813,0.0045,2,1685485056663,256374184,616
4.6,,,,buy,27699.79,BTC-2JUN23-30000-C,58.61,0.00072071,0.001,3,1685485036535,256374182,1141
0.2,,,,sell,27700.11,BTC-31MAY23-28250-C,41.53,0.00071508,0.0005,3,1685485032893,256374176,157
1.0,,,,sell,27700.06,BTC-2JUN23-29000-C,45.29,0.00214866,0.002,3,1685485025566,256374173,1181
0.5,,,,buy,27693.8,BTC-30JUN23-28000-C,39.87,0.04139844,0.042,2,1685484918324,256374119,2815
4.4,,,,buy,27683.53,BTC-2JUN23-27000-P,46.68,0.00575807,0.0055,3,1685484752611,256374035,782
5.0,,,,sell,27690.66,BTC-2JUN23-25000-P,65.4,0.00073032,0.0005,3,1685484739293,256374006,653
0.2,,,,buy,27709.28,BTC-16JUN23-28000-C,40.26,0.02945456,0.03,3,1685484498864,256373734,283
9.5,,,,buy,27702.81,BTC-16JUN23-29500-C,41.31,0.01280317,0.013,3,1685484498525,256373731,119
0.3,,,,buy,27679.15,BTC-30JUN23-27000-C,40.37,0.06025201,0.0605,2,1685484372392,256373453,1893
0.1,,,,buy,27671.96,BTC-16JUN23-23000-P,57.42,0.0028236,0.003,1,1685484335231,256373370,141
0.1,,,,buy,27671.59,BTC-9JUN23-32000-C,51.61,0.00126446,0.0015,3,1685484319010,256373359,728
0.1,,,,sell,27668.49,BTC-16JUN23-25000-P,47.44,0.00750194,0.0075,1,1685484208287,256373179,192
0.2,,,,sell,27685.17,BTC-28JUL23-30000-C,40.5,0.03527833,0.035,2,1685484202222,256373151,680
3.0,,,,sell,27685.92,BTC-30JUN23-31000-C,42.56,0.01315872,0.013,3,1685484168639,256372957,2260
2.0,,,,sell,27702.57,BTC-1JUN23-28750-C,42.16,0.00118985,0.001,3,1685484125449,256372836,34
0.1,,,,sell,27705.47,BTC-9JUN23-28000-P,39.18,0.03053536,0.03,2,1685484112958,256372803,157
20.0,,,,sell,27703.47,BTC-25AUG23-33000-C,43.05,0.02754978,0.027,2,1685484069552,256372697,18
0.1,,,,sell,27707.05,BTC-25AUG23-31000-C,41.9,0.0413041,0.041,2,1685484058259,256372670,33
0.3,,,,sell,27709.55,BTC-29DEC23-55000-C,56.28,0.01513577,0.015,1,1685484050198,256372597,271
0.1,,,,sell,27715.12,BTC-28JUL23-38000-C,50.86,0.00650062,0.0065,3,1685484041104,256372564,172
0.1,,,,sell,27725.08,BTC-2JUN23-26500-P,49.56,0.00309769,0.0025,2,1685484008468,256372552,850
1.8,,,,buy,27732.6,BTC-29DEC23-34000-C,45.18,0.06966408,0.069,2,1685483971420,256372495,71
0.1,,,,sell,27713.49,BTC-30JUN23-20000-P,67.05,0.00320793,0.003,3,1685483753635,256372400,1958
1.9,,,,buy,27707.87,BTC-29DEC23-40000-C,48.36,0.04009715,0.0395,2,1685483566152,256372136,920
0.2,,,,sell,27690.68,BTC-16JUN23-27500-P,40.25,0.02969911,0.0295,1,1685483431150,256371976,160
0.4,,,,buy,27723.76,BTC-31MAY23-28000-P,44.34,0.01149029,0.012,0,1685483393734,256371761,87
0.1,,,,buy,27744.84,BTC-9JUN23-27000-P,41.85,0.01473247,0.0145,3,1685483348847,256371497,266
0.1,,,,buy,27831.37,BTC-1JUN23-28000-P,40.36,0.01290152,0.013,2,1685482300013,256370496,72
0.2,,,,sell,27842.05,BTC-9JUN23-29000-C,40.01,0.01141192,0.011,0,1685481945707,256370334,629
0.1,,,,sell,27842.85,BTC-29DEC23-10000-P,74.93,0.00519419,0.0045,2,1685481912978,256370291,238
0.8,,,,buy,27822.8,BTC-1JUN23-26000-P,59.81,0.00051693,0.0005,3,1685481760190,256370054,46
1.3,,,,buy,27817.16,BTC-25AUG23-34000-C,44.58,0.02380002,0.024,1,1685481595541,256369895,89
0.1,,,,sell,27800.1,BTC-30JUN23-38000-C,56.04,0.00223196,0.002,3,1685480864311,256369553,938
1.0,,,,sell,27784.0,BTC-31MAY23-26750-P,65.93,0.00015003,0.0005,2,1685480456307,256369213,177
0.1,,,,buy,27812.53,BTC-1JUN23-30000-C,63.64,0.00041221,0.0005,3,1685480108650,256368583,54
0.8,,,,buy,27818.26,BTC-31MAY23-28500-C,45.56,0.00071911,0.0005,3,1685479953313,256368569,188
0.2,,,,sell,27808.88,BTC-30JUN23-32000-C,43.79,0.00984605,0.0095,3,1685479825183,256368523,2240
0.1,,,,sell,27826.0,BTC-29DEC23-21000-P,48.86,0.03994256,0.0385,2,1685478921501,256367881,259
0.1,,,,buy,27810.0,BTC-2JUN23-26500-C,54.11,0.05089253,0.051,0,1685478750890,256367792,586
1.0,,,,sell,27802.86,BTC-25AUG23-29000-C,41.02,0.06464323,0.064,2,1685478634465,256367607,24
2.6,,,,buy,27809.54,BTC-1JUN23-28500-P,38.92,0.02700259,0.0265,3,1685478542928,256367580,5
0.5,,,,buy,27810.12,BTC-16JUN23-30000-C,41.76,0.01055073,0.0105,2,1685478523279,256367576,242
7.0,,,,sell,27810.12,BTC-31MAY23-28500-P,50.13,0.02530898,0.0255,0,1685478523134,256367575,15
0.5,,,,sell,27804.24,BTC-16JUN23-27000-C,41.59,0.05220693,0.0525,0,1685478473290,256367558,57
0.2,,,,sell,27821.71,BTC-28JUL23-25000-P,43.21,0.02587602,0.0255,2,1685478249284,256367426,355
0.8,,,,buy,27790.79,BTC-30JUN23-25000-P,45.65,0.01405786,0.0145,0,1685477926314,256367101,2161
2.0,,,,sell,27805.96,BTC-29SEP23-40000-C,50.09,0.01814436,0.018,3,1685477823633,256366952,1714
0.6,,,,buy,27836.02,BTC-16JUN23-24000-P,53.35,0.00436555,0.0045,3,1685477714968,256366513,208
0.3,,,,sell,27846.04,BTC-28JUL23-31000-C,40.99,0.0285265,0.028,2,1685477082486,256365958,604
0.1,,,,sell,27846.6,BTC-2JUN23-26000-P,57.83,0.00172707,0.0015,2,1685477070210,256365957,881
0.2,,,,buy,27825.66,BTC-16JUN23-26000-P,44.28,0.01181489,0.012,2,1685476439092,256365231,196
0.1,,,,buy,27870.08,BTC-16JUN23-21000-P,71.09,0.00120788,0.0015,1,1685476005098,256364798,44
1.0,,,,buy,27860.08,BTC-9JUN23-29500-C,41.59,0.00789339,0.008,0,1685475867320,256364636,617
5.0,,,,sell,27853.71,BTC-28JUL23-20000-P,58.11,0.00667611,0.0065,1,1685475866847,256364614,113
0.1,,,,buy,27853.71,BTC-25AUG23-32000-C,42.68,0.03514023,0.035,0,1685475866741,256364612,86
0.3,,,,sell,27848.01,BTC-29DEC23-26000-P,45.94,0.09665852,0.097,0,1685475865950,256364576,128
7.0,,,,buy,27838.87,BTC-9JUN23-26000-P,47.05,0.00745912,0.007,3,1685475463544,256364161,447
0.2,,,,buy,27838.9,BTC-16JUN23-34000-C,53.02,0.00178285,0.002,3,1685475452278,256364153,128
0.1,,,,buy,27833.36,BTC-9JUN23-25500-P,50.93,0.00548224,0.0055,3,1685475389329,256364077,318
9.7,,,,buy,27809.33,BTC-9JUN23-26500-P,44.47,0.01010092,0.01,2,1685474955157,256363139,450
5.3,,,,buy,27785.18,BTC-29DEC23-35000-C,45.84,0.06427811,0.0635,3,1685474524327,256362212,609
3.3,,,,sell,27795.45,BTC-28JUL23-33000-C,43.92,0.01748968,0.0175,3,1685473054261,256360169,238
43.0,,,,buy,27794.24,BTC-30JUN23-36000-C,51.67,0.00324657,0.003,3,1685472982033,256360116,906
0.1,,,,sell,27789.69,BTC-1JUN23-26500-P,50.15,0.00099991,0.001,3,1685472292953,256358961,69
25.0,76784,BTC-PCAL-28JUL23_2JUN23-26000,,sell,27787.55,BTC-28JUL23-26000-P,41.9,0.03587955,0.0359,2,1685472291990,256358941,360
0.1,,,,sell,27757.39,BTC-25AUG23-36000-C,46.2,0.01712858,0.0165,2,1685472023521,256358141,24
0.8,,,,sell,27757.77,BTC-29SEP23-25000-P,44.92,0.05355987,0.0535,2,1685472010288,256357981,472
0.1,,,,sell,27757.77,BTC-25AUG23-23000-P,45.91,0.02183333,0.0215,2,1685472004769,256357976,21
0.1,,,,sell,27759.08,BTC-25AUG23-22000-P,47.97,0.01682187,0.0165,2,1685471995036,256357969,10
0.1,,,,buy,27735.5,BTC-16JUN23-25500-P,45.55,0.0094146,0.0095,3,1685471866853,256357837,196
0.1,,,,buy,27709.07,BTC-31MAY23-27500-C,44.57,0.0109734,0.0115,3,1685471458647,256357503,100
0.1,,,,sell,27710.94,BTC-16JUN23-26500-P,41.81,0.01669797,0.0165,3,1685471253231,256357374,134
2.5,,,,sell,27716.31,BTC-30JUN23-14000-P,97.62,0.00071675,0.0005,3,1685470879376,256356958,839
8.0,,,,buy,27713.15,BTC-16JUN23-31000-C,44.3,0.00589276,0.006,3,1685470869777,256356955,274
0.1,,,,buy,27699.32,BTC-31MAY23-27250-C,105.23,0.01800274,0.026,0,1685470522789,256356799,10
0.5,,,,sell,27711.09,BTC-1JUN23-29500-C,52.34,0.00068314,0.0005,3,1685470338920,256356676,42
0.1,,,,sell,27737.47,BTC-29DEC23-50000-C,53.91,0.01999308,0.02,2,1685469428593,256355727,697
1.2,,,,buy,27729.58,BTC-29SEP23-36000-C,47.08,0.02914925,0.029,3,1685469279646,256355635,113
1.0,,,,sell,27718.11,BTC-29SEP23-45000-C,54.33,0.01116876,0.011,2,1685468707153,256354528,660
0.9,,,,buy,27712.37,BTC-29DEC23-32000-P,45.01,0.22547768,0.2245,2,1685468442020,256354343,11
2.6,,,,sell,27710.11,BTC-29DEC23-25000-P,46.85,0.08467685,0.0855,0,1685468427374,256354338,308
0.1,,,,buy,27666.95,BTC-16JUN23-24500-P,49.71,0.00606321,0.006,3,1685467811216,256353722,136
0.2,,,,buy,27663.21,BTC-2JUN23-25500-P,64.49,0.00128067,0.0015,1,1685467607638,256353453,538
3.8,,,,sell,27664.67,BTC-29SEP23-28000-P,43.76,0.10299763,0.103,0,1685467586877,256353430,164
2.7,,,,sell,27667.22,BTC-30JUN23-35000-C,50.77,0.00391978,0.004,3,1685467576750,256353384,3779
4.6,,,,buy,27683.42,BTC-29SEP23-26000-P,44.08,0.06788502,0.0675,1,1685467545906,256353284,282
0.2,,,,sell,27688.79,BTC-25AUG23-50000-C,60.61,0.00373584,0.0035,2,1685467445223,256353205,10
7.1,,,,sell,27688.63,BTC-29SEP23-21000-P,50.52,0.02184435,0.022,1,1685467441960,256353203,392
0.1,,,,sell,27688.0,BTC-25AUG23-46000-C,57.05,0.00523242,0.005,2,1685467427336,256353197,6
0.1,,,,sell,27688.17,BTC-25AUG23-45000-C,56.09,0.00557856,0.0055,2,1685467417815,256353196,37
0.2,,,,sell,27688.82,BTC-25AUG23-44000-C,54.96,0.00622977,0.006,2,1685467407699,256353194,18
0.1,,,,sell,27697.76,BTC-16JUN23-23500-P,53.97,0.00374704,0.0035,3,1685467312641,256353158,139
0.3,,,,buy,27692.37,BTC-9JUN23-31000-C,46.41,0.00260613,0.0025,2,1685467267948,256353095,620
0.6,,,,sell,27691.86,BTC-9JUN23-24500-P,54.57,0.00325643,0.003,2,1685467253844,256353094,410
15.0,,,,buy,27700.49,BTC-28JUL23-28000-C,40.34,0.06178639,0.0615,2,1685466911049,256352674,252
7.0,,,,buy,27704.06,BTC-25AUG23-25000-P,43.61,0.03894702,0.039,0,1685466023067,256351697,19
0.2,,,,buy,27721.75,BTC-31MAY23-28750-C,53.83,0.0006979,0.0005,3,1685465950917,256351640,106
0.5,,,,sell,27737.39,BTC-29SEP23-35000-C,46.73,0.03439219,0.034,2,1685465462189,256351171,1335
0.9,,,,buy,27732.88,BTC-29SEP23-28000-C,43.91,0.1006817,0.1,3,1685465431653,256351067,323
0.1,,,,sell,27721.6,BTC-25AUG23-29000-P,41.96,0.10506759,0.1045,2,1685465389644,256350993,4
9.1,,,,buy,27721.23,BTC-25AUG23-26000-P,42.88,0.05113324,0.051,0,1685465389511,256350990,19
14.1,76782,BTC-PS-25AUG23-28000_24000,,sell,27697.36,BTC-25AUG23-24000-P,44.91,0.03006071,0.0298,2,1685465229974,256350918,37
0.1,,,,sell,27681.34,BTC-16JUN23-28500-C,40.44,0.02302117,0.023,2,1685464895739,256350512,161
0.1,,,,sell,27714.51,BTC-28JUL23-28000-P,40.89,0.06827449,0.0685,3,1685464720737,256350129,103
0.1,,,,buy,27709.87,BTC-29SEP23-29000-P,44.18,0.12444352,0.124,0,1685464688397,256350065,75
1.0,,,,sell,27726.95,BTC-16JUN23-22500-P,57.92,0.00218462,0.002,2,1685464584602,256349703,193
0.5,,,,buy,27714.59,BTC-16JUN23-20000-P,74.95,0.00070788,0.001,1,1685464526176,256349561,48
1.7,,,,sell,27714.92,BTC-16JUN23-18000-P,87.17,0.00070642,0.0005,3,1685464514460,256349559,15
0.2,,,,buy,27702.15,BTC-30JUN23-24000-P,48.31,0.01012419,0.01,3,1685464315254,256349226,2080
5.0,,,,sell,27699.1,BTC-29DEC23-5000-P,97.24,0.00122796,0.001,3,1685464270094,256349189,186
12.5,76781,BTC-PS-30JUN23-21000_20000,,sell,27689.53,BTC-30JUN23-21000-P,62.18,0.00423747,0.0041,2,1685464219107,256349039,1473
0.1,,,,buy,27698.58,BTC-29SEP23-50000-C,58.27,0.00742438,0.0075,3,1685464179755,256348995,841
0.2,,,,buy,27666.95,BTC-16JUN23-32000-C,47.83,0.00375565,0.004,3,1685464117213,256348886,131
1.2,,,,sell,27674.84,BTC-29SEP23-24000-P,46.4,0.04439204,0.0445,2,1685464064811,256348798,389
2.5,,,,sell,27672.84,BTC-28JUL23-23000-P,48.08,0.01484459,0.015,3,1685464045546,256348780,198
0.1,,,,buy,27691.96,BTC-29SEP23-29000-C,44.19,0.08529748,0.085,2,1685464011887,256348682,295
1.0,,,,buy,27680.1,BTC-29MAR24-30000-C,47.27,0.14829596,0.148,2,1685463848655,256348438,99
2.0,,,,sell,27667.12,BTC-29SEP23-60000-C,64.75,0.00414881,0.004,3,1685463787852,256348305,781
2.0,,,,sell,27629.42,BTC-30JUN23-19000-P,72.42,0.00275766,0.0025,1,1685463685232,256348067,1299
0.2,,,,sell,27640.79,BTC-28JUL23-24000-P,45.62,0.02037324,0.0205,2,1685463652708,256348054,261
1.0,,,,buy,27641.27,BTC-30JUN23-22000-P,58.44,0.00587366,0.006,1,1685463199248,256346802,1720
3.1,,,,buy,27703.95,BTC-29DEC23-70000-C,62.62,0.00824048,0.008,2,1685463027689,256346500,174
3.0,,,,sell,27702.92,BTC-29DEC23-75000-C,64.01,0.00700282,0.0065,2,1685463016196,256346495,92
2.2,,,,buy,27690.92,BTC-25AUG23-28000-C,42.18,0.07996037,0.0795,2,1685462825962,256346176,18
10.0,,,,sell,27691.57,BTC-29DEC23-60000-C,59.19,0.01267911,0.0125,2,1685461951911,256344895,554
2.5,,,,sell,27690.76,BTC-29SEP23-30000-C,44.43,0.07287523,0.0725,2,1685461939286,256344884,1250
1.0,,,,sell,27693.36,BTC-29MAR24-20000-P,51.58,0.05168667,0.0515,0,1685461899790,256344828,36
0.3,,,,buy,27719.03,BTC-31MAY23-26500-P,62.45,0.00040682,0.0005,3,1685461627991,256344447,85
0.2,,,,sell,27719.79,BTC-16JUN23-29000-C,41.05,0.01806162,0.018,3,1685461422223,256344233,232
2.7,,,,sell,27726.8,BTC-29SEP23-17000-P,59.83,0.00895605,0.009,2,1685461211286,256344092,477
0.1,,,,sell,27720.25,BTC-29SEP23-23000-P,47.88,0.03521505,0.0355,3,1685461157435,256344048,382
1.0,,,,buy,27683.7,BTC-9JUN23-22000-P,72.69,0.00071447,0.001,3,1685460924986,256343610,194
9.7,,,,buy,27689.35,BTC-9JUN23-23500-P,62.35,0.00171293,0.002,1,1685460900424,256343596,337
0.1,,,,sell,27707.15,BTC-9JUN23-23000-P,65.32,0.00123331,0.0015,1,1685460849482,256343526,182
0.2,,,,sell,27662.92,BTC-9JUN23-34000-C,57.0,0.00071222,0.0005,3,1685460702404,256343265,85
4.2,,,,buy,27660.89,BTC-30JUN23-34000-C,49.42,0.00542962,0.0055,3,1685460430910,256342930,1263
15.0,,,,buy,27657.56,BTC-28JUL23-32000-C,43.46,0.0224832,0.022,3,1685460382717,256342884,516
1.0,,,,sell,27657.25,BTC-29MAR24-60000-C,56.35,0.02344269,0.0235,2,1685460381318,256342881,78
0.2,,,,buy,27649.36,BTC-16JUN23-40000-C,71.55,0.00062355,0.0005,3,1685460234404,256342709,10
3.0,,,,buy,27661.4,BTC-28JUL23-22000-P,50.35,0.01124979,0.011,3,1685460148396,256342491,108
0.1,,,,buy,27714.66,BTC-30JUN23-45000-C,72.59,0.00090372,0.001,3,1685459892629,256341873,1551
4.4,,,,sell,27709.25,BTC-30JUN23-40000-C,63.68,0.0022624,0.002,3,1685459844667,256341735,3066
1.1,,,,sell,27707.6,BTC-16JUN23-35000-C,56.93,0.00174293,0.0015,3,1685459837659,256341720,91
0.8,,,,sell,27687.46,BTC-30JUN23-26000-C,42.92,0.08561456,0.086,2,1685459512803,256341249,1257
0.1,,,,sell,27677.11,BTC-9JUN23-35000-C,63.53,0.00055727,0.0005,3,1685459313478,256341041,57
3.8,,,,buy,27686.82,BTC-28JUL23-34000-C,46.76,0.0150845,0.015,2,1685459269693,256340991,225
130.0,76772,,,buy,27683.02,BTC-29SEP23-32000-C,46.22,0.05378838,0.055,2,1685459225663,256340909,487
3.0,,,,buy,27632.76,BTC-2JUN23-24500-P,70.82,0.00046515,0.0005,3,1685458809977,256339966,440
0.1,,,,buy,27626.09,BTC-25AUG23-18000-P,58.86,0.00640506,0.0065,1,1685458801640,256339863,18
0.5,,,,sell,27718.19,BTC-28JUL23-30000-P,41.59,0.1165841,0.115,0,1685458285805,256338893,19
0.5,,,,buy,27714.53,BTC-28JUL23-26000-C,44.15,0.10485471,0.106,2,1685458221869,256338762,66
21.8,,,,buy,27700.44,BTC-16JUN23-33000-C,51.53,0.00309913,0.003,3,1685457851650,256337791,86
0.1,,,,buy,27768.8,BTC-2JUN23-31000-C,63.37,0.00068069,0.0005,3,1685457352420,256336637,554
2.5,,,,sell,27815.19,BTC-31MAY23-29000-C,55.65,0.00073178,0.0005,3,1685457150748,256336117,177
0.7,,,,buy,27797.95,BTC-29SEP23-34000-C,47.07,0.04163914,0.0415,2,1685456743516,256335559,280
0.1,,,,buy,27861.43,BTC-25AUG23-30000-C,44.0,0.05717813,0.0575,0,1685456317800,256334800,20
3.6,,,,sell,27828.9,BTC-25AUG23-21000-P,51.38,0.01371695,0.0135,2,1685456002496,256334382,14
1.5,,,,buy,27840.93,BTC-29SEP23-22000-P,49.36,0.02754536,0.0275,2,1685454816497,256331465,293
0.9,,,,buy,27920.36,BTC-28JUL23-29000-C,41.84,0.05337352,0.0525,1,1685453817645,256329748,357
7.4,,,,buy,27967.74,BTC-16JUN23-28500-P,42.63,0.0459692,0.046,2,1685453669015,256329527,11
0.1,,,,buy,27983.7,BTC-2JUN23-28500-P,46.25,0.02652142,0.0265,0,1685453333906,256328878,124
3.5,,,,sell,27981.21,BTC-31MAY23-29500-C,65.41,0.00076198,0.0005,3,1685453235407,256328778,163
0.1,,,,buy,27969.6,BTC-29DEC23-30000-C,45.98,0.1172802,0.117,2,1685453194799,256328707,743
0.9,,,,buy,27965.48,BTC-2JUN23-27000-C,50.78,0.04028341,0.0405,0,1685452803395,256328398,2952
12.5,76749,BTC-CS-16JUN23-37000_40000,,sell,27954.64,BTC-16JUN23-37000-C,61.95,0.00073244,0.001,0,1685452599781,256327987,6
0.2,,,,buy,27861.07,BTC-31MAY23-31000-C,113.87,5.7e-06,0.0005,1,1685450036645,256324190,3
4.0,,,,sell,27993.59,BTC-28JUL23-36000-C,50.01,0.01202667,0.012,1,1685449256387,256322245,164
4.0,,,,sell,28017.11,BTC-28JUL23-35000-C,48.63,0.01460076,0.0145,3,1685448160363,256321455,209
0.1,,,,sell,27995.33,BTC-9JUN23-33000-C,51.82,0.00124099,0.001,3,1685447577086,256320451,143
2.2,,,,buy,28002.34,BTC-28JUL23-21000-P,55.58,0.00794383,0.0085,3,1685447327696,256320225,93
0.1,,,,buy,27985.51,BTC-1JUN23-28250-P,44.59,0.01735385,0.0175,0,1685445289793,256318453,4
0.7,,,,buy,27878.0,BTC-25AUG23-27000-P,43.98,0.06579701,0.066,2,1685444526565,256316645,14
5.0,,,,buy,27919.0,BTC-29SEP23-20000-P,52.95,0.01683375,0.017,3,1685444408291,256316263,607
0.1,,,,buy,27995.06,BTC-31MAY23-28250-P,48.35,0.01450762,0.0145,0,1685443664858,256315354,27
1.1,,,,buy,28041.45,BTC-9JUN23-28500-P,43.62,0.03631338,0.0365,2,1685443054004,256314543,50
10.0,,,,buy,27988.61,BTC-9JUN23-26500-C,45.86,0.06476666,0.065,0,1685442840519,256313849,752
20.8,,,,sell,27873.71,BTC-28JUL23-60000-C,76.87,0.00090521,0.001,1,1685441224598,256311041,19
1.0,,,,buy,27871.79,BTC-29SEP23-55000-C,61.35,0.00542372,0.0055,3,1685440491983,256310782,467
0.1,,,,buy,27882.68,BTC-16JUN23-29000-P,42.96,0.0591037,0.059,0,1685439738629,256310100,5
0.1,,,,sell,27881.9,BTC-2JUN23-29000-P,49.16,0.04297506,0.0435,3,1685439701699,256310035,17
0.1,,,,buy,27866.32,BTC-2JUN23-24000-P,81.93,0.00023903,0.0005,3,1685439599976,256309924,432
