amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,62512.05,BTC-28JUN24-65000-C,65.19,,0.15287453,0.153,0,1709164784893,286612651,2641
0.1,,,,,0.1,buy,62513.12,BTC-26APR24-48000-P,66.11,,0.01501395,0.015,3,1709164771363,286612625,215
0.1,,,,,0.1,buy,62513.6,BTC-26APR24-65000-C,65.89,,0.09806532,0.099,0,1709164764655,286612621,900
0.1,,,,,0.1,sell,62511.57,BTC-15MAR24-59000-P,67.38,,0.02762778,0.0275,3,1709164758148,286612613,117
0.5,,,,,0.5,sell,62511.85,BTC-29FEB24-63500-C,86.85,,0.00430722,0.0045,2,1709164751578,286612602,86
0.1,,,,,0.1,sell,62517.1,BTC-1MAR24-61000-C,86.07,,0.03481881,0.035,0,1709164746478,286612597,134
0.2,,,,,0.2,buy,62509.33,BTC-29MAR24-65000-C,67.19,,0.06408249,0.065,0,1709164717455,286612545,4412
0.1,,,,,0.1,sell,62509.14,BTC-29MAR24-54000-P,65.83,,0.01830714,0.0185,0,1709164714213,286612542,520
0.5,,,,,0.5,sell,62521.33,BTC-29MAR24-85000-C,76.06,,0.00996693,0.01,0,1709164695333,286612505,1067
3.5,,,,,3.5,sell,62521.33,BTC-29MAR24-100000-C,83.61,,0.00352059,0.0031,2,1709164695200,286612498,1063
0.1,,,,,0.1,sell,62526.33,BTC-29MAR24-54000-C,65.55,,0.16698622,0.167,0,1709164675928,286612399,1275
0.1,,,,,0.1,sell,62528.66,BTC-1MAR24-60000-C,87.7,,0.04684206,0.047,0,1709164669385,286612386,1901
10.1,,,,,10.1,buy,62550.21,BTC-15MAR24-70000-C,73.03,,0.02188911,0.0225,1,1709164638184,286612327,249
0.5,,,,,0.5,sell,62560.1,BTC-29FEB24-63000-C,79.36,,0.0068273,0.0065,0,1709164635152,286612313,278
4.2,,,,,4.2,sell,62541.33,BTC-1MAR24-64000-C,84.26,,0.01174705,0.011,2,1709164609927,286612200,1020
1.0,,,,,1.0,sell,62539.47,BTC-29FEB24-62500-C,80.0,,0.01003888,0.01,1,1709164591829,286612192,97
0.8,,,,,0.8,sell,62540.57,BTC-29FEB24-65000-C,94.05,,0.00138268,0.0012,2,1709164568471,286612151,222
1.0,,,,,1.0,sell,62561.12,BTC-29FEB24-66000-C,107.22,,0.0007487,0.0007,2,1709164554108,286612126,117
