amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.7,,,,,0.7,sell,62948.09,BTC-20SEP24-63500-P,42.28,0.01039559,0.0105,1,1726790393355,318231685,35
0.2,,,,,0.2,buy,62942.79,BTC-27SEP24-100000-C,119.01,4.465e-05,0.0002,1,1726790356444,318231669,4350
1.0,,,,,1.0,buy,62937.29,BTC-27SEP24-61000-C,47.42,0.04572101,0.0455,2,1726790346272,318231663,270
0.2,,,,,0.2,sell,62934.1,BTC-21SEP24-63000-C,45.0,0.01099692,0.0105,2,1726790329098,318231584,99
0.1,,,,,0.1,sell,62927.15,BTC-11OCT24-67000-C,48.66,0.02446404,0.024,3,1726790290848,318231545,261
0.1,,,,,0.1,buy,62927.76,BTC-27SEP24-56000-P,57.83,0.00248018,0.0026,3,1726790276569,318231540,5394
0.1,,,,,0.1,buy,62927.61,BTC-11OCT24-61000-P,48.8,0.03120852,0.031,1,1726790248880,318231533,287
1.0,,,,,1.0,sell,62932.83,BTC-11OCT24-60000-C,49.29,0.07571841,0.076,2,1726790226852,318231525,89
1.0,,,,,1.0,buy,62960.2,BTC-25OCT24-65000-P,50.97,0.07719004,0.0775,0,1726790219376,318231499,214
4.8,,,,,4.8,sell,62960.2,BTC-8NOV24-65000-C,58.65,0.0758326,0.076,1,1726790219351,318231497,739
2.0,,,,,2.0,buy,62976.55,BTC-25OCT24-76000-C,53.14,0.01221987,0.0125,2,1726790193985,318231471,317
0.1,,,,,0.1,buy,62978.53,BTC-27SEP24-58000-P,52.54,0.00454243,0.0047,3,1726790149367,318231454,2343
0.1,,,,,0.1,sell,62960.35,BTC-22SEP24-60500-P,48.79,0.00299769,0.003,0,1726790132724,318231423,15
0.3,,,,,0.3,buy,62970.78,BTC-21SEP24-61000-P,50.62,0.00214089,0.0023,0,1726790124735,318231419,81
5.0,,,,,5.0,buy,62971.16,BTC-21SEP24-61500-C,45.45,0.02689418,0.0265,2,1726790118246,318231412,101
0.1,,,,,0.1,sell,62973.73,BTC-25OCT24-88000-C,58.34,0.00316005,0.003,0,1726790098458,318231408,212
0.1,,,,,0.1,sell,62967.42,BTC-22SEP24-62000-P,44.22,0.00763796,0.0075,0,1726790037462,318231393,41
1.0,,,,,1.0,sell,62971.85,BTC-22SEP24-64000-C,41.91,0.00752915,0.007,2,1726790023756,318231389,37
2.5,,,,,2.5,buy,62978.26,BTC-28MAR25-250000-C,82.44,0.00506773,0.0047,3,1726789902949,318231321,624
2.5,,,,,2.5,sell,62978.02,BTC-28MAR25-300000-C,87.51,0.00358953,0.0034,2,1726789898386,318231318,985
4.0,,,,,4.0,sell,62973.45,BTC-27JUN25-120000-C,66.51,0.06236648,0.063,0,1726789884013,318231313,318
5.0,,,,,5.0,sell,62976.84,BTC-27JUN25-130000-C,67.29,0.05132285,0.052,2,1726789875905,318231312,134
3.6,,,,,3.6,sell,62974.65,BTC-27JUN25-45000-P,62.82,0.06072175,0.061,2,1726789862791,318231309,157
5.0,,,,,5.0,buy,62969.27,BTC-27DEC24-85000-C,62.09,0.03844413,0.039,3,1726789788675,318231280,2150
4.2,,,,,4.2,sell,62993.75,BTC-25OCT24-68000-C,51.27,0.03555055,0.036,3,1726789772887,318231223,525
4.3,,,,,4.3,sell,63004.74,BTC-11OCT24-66000-C,49.3,0.02961048,0.03,1,1726789765429,318231189,177
0.1,,,,,0.1,buy,63023.05,BTC-4OCT24-54000-P,58.09,0.00409554,0.0042,1,1726789724642,318231122,376
0.1,,,,,0.1,buy,63028.25,BTC-22SEP24-64500-C,43.56,0.0056355,0.0055,3,1726789692086,318231090,17
2.9,,,,,2.9,sell,63018.78,BTC-21SEP24-62000-P,47.59,0.00461489,0.005,3,1726789680200,318231076,102
5.0,,,,,5.0,sell,62994.16,BTC-20SEP24-63000-P,40.2,0.00484509,0.0048,2,1726789657288,318231061,208
1.0,,,,,1.0,buy,62989.39,BTC-4OCT24-60000-C,49.06,0.06823654,0.068,2,1726789624376,318230985,209
0.5,,,,,0.5,buy,62990.49,BTC-22SEP24-63000-C,43.14,0.01395453,0.014,0,1726789521939,318230861,27
0.1,,,,,0.1,buy,62997.3,BTC-11OCT24-69000-C,49.39,0.01717339,0.017,1,1726789510922,318230846,19
0.1,,,,,0.1,buy,63004.95,BTC-11OCT24-59000-P,49.51,0.02007001,0.02,3,1726789464812,318230836,76
1.0,,,,,1.0,sell,63011.62,BTC-21SEP24-67000-C,57.74,0.00072375,0.0006,3,1726789412827,318230826,41
1.1,,,,,1.1,sell,63003.27,BTC-22SEP24-68000-C,52.16,0.00071318,0.0006,1,1726789373628,318230786,21
