amount,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,0.1,buy,67776.74,BTC-7JUN24-72000-C,42.84,,0.00271241,0.0026,2,1717365318566,303865897,1278
0.9,0.9,sell,67795.95,BTC-5JUN24-61000-P,58.85,,0.00014753,0.0002,1,1717365248776,303865821,5
0.4,0.4,buy,67765.2,BTC-7JUN24-69500-C,40.79,,0.00892747,0.009,3,1717365119095,303865546,21
0.3,0.3,buy,67797.52,BTC-28JUN24-85000-C,54.7,,0.00477711,0.0049,1,1717364993712,303865399,4073
0.9,0.9,sell,67807.08,BTC-28MAR25-140000-C,71.05,,0.07512283,0.076,1,1717364887076,303865274,63
0.1,0.1,sell,67831.65,BTC-27SEP24-95000-C,61.8,,0.04571612,0.0455,2,1717364709676,303865145,630
1.3,1.3,buy,67830.84,BTC-7JUN24-66000-P,41.76,,0.00732644,0.007,2,1717363505382,303863025,897
2.3,2.3,sell,67830.84,BTC-7JUN24-67500-P,41.16,,0.01481572,0.0145,2,1717363505090,303863018,6
0.1,0.1,buy,67828.32,BTC-7JUN24-70500-C,42.21,,0.00612424,0.006,0,1717363501277,303863016,16
0.1,0.1,buy,67839.6,BTC-5JUN24-65500-P,40.46,,0.00229986,0.0022,2,1717362960222,303862494,10
0.1,0.1,buy,67832.91,BTC-28JUN24-64000-P,49.85,,0.02375589,0.024,3,1717362788556,303862403,1258
0.1,0.1,sell,67833.41,BTC-5JUN24-67500-P,36.8,,0.00948351,0.009,2,1717362752481,303862394,18
0.1,0.1,buy,67832.77,BTC-26JUL24-57000-P,54.9,,0.01804679,0.018,1,1717362696120,303862388,338
1.0,1.0,buy,67859.41,BTC-3JUN24-72000-C,73.09,,6.5e-07,0.0001,3,1717362542643,303862277,37
0.1,0.1,buy,67839.18,BTC-28JUN24-80000-C,52.26,,0.01006758,0.01,3,1717362474253,303862219,6072
0.5,0.5,buy,67838.75,BTC-7JUN24-86000-C,78.3,,1.058e-05,0.0001,2,1717362463651,303862188,112
1.0,1.0,buy,67828.98,BTC-3JUN24-71500-C,65.98,,3.1e-06,0.0001,3,1717362438792,303862104,52
0.1,0.1,buy,67827.39,BTC-28JUN24-62000-P,50.1,,0.01581555,0.016,0,1717362362230,303862066,639
0.1,0.1,buy,67808.18,BTC-28JUN24-57000-P,53.01,,0.00538642,0.0055,3,1717362304064,303861988,1215
0.1,0.1,sell,67721.34,BTC-21JUN24-58000-P,50.74,,0.00349983,0.0036,0,1717361291203,303861467,38
0.6,0.6,buy,67718.31,BTC-26JUL24-86000-C,56.22,,0.01950423,0.0195,1,1717361170936,303861447,222
1.0,1.0,buy,67724.6,BTC-21JUN24-62000-P,47.29,,0.01001795,0.01,2,1717360997440,303861403,100
1.0,1.0,sell,67712.05,BTC-7JUN24-62000-P,48.93,,0.00107122,0.001,2,1717360944617,303861393,419
1.0,1.0,sell,67729.04,BTC-28JUN24-42000-P,78.58,,0.00054257,0.0005,2,1717360736973,303861319,952
0.1,0.1,buy,67724.87,BTC-28MAR25-60000-P,65.23,,0.12379753,0.121,0,1717360694184,303861303,142
0.1,0.1,sell,67710.13,BTC-21JUN24-60000-P,48.73,,0.005995,0.006,3,1717360503901,303861239,97
0.2,0.2,sell,67709.14,BTC-4JUN24-65500-P,41.49,,0.00132198,0.0012,2,1717360473697,303861234,44
0.7,0.7,buy,67690.53,BTC-21JUN24-63000-P,46.85,,0.01306244,0.013,2,1717360379831,303861203,108
0.2,0.2,buy,67647.66,BTC-4JUN24-69500-C,38.3,,0.00186583,0.0018,0,1717359921696,303860915,37
3.5,3.5,sell,67626.38,BTC-14JUN24-88000-C,59.84,,0.0004192,0.0003,3,1717359863026,303860857,83
1.5,1.5,sell,67611.21,BTC-5JUN24-75000-C,58.13,,0.00038068,0.0003,1,1717359817351,303860840,7
1.0,1.0,sell,67583.15,BTC-4JUN24-61000-P,66.7,,8.897e-05,0.0001,2,1717359763601,303860793,6
1.0,1.0,sell,67583.37,BTC-4JUN24-62000-P,62.76,,0.00023778,0.0002,1,1717359733396,303860791,28
0.3,0.3,buy,67576.29,BTC-21JUN24-68000-P,46.36,,0.04057124,0.0405,0,1717359722700,303860785,61
1.0,1.0,sell,67649.56,BTC-14JUN24-84000-C,56.39,,0.000771,0.0007,1,1717358715108,303859655,55
1.9,1.9,buy,67732.33,BTC-28JUN24-55000-P,53.91,,0.00331943,0.0034,3,1717358529635,303859270,1960
7.0,7.0,buy,67747.47,BTC-7JUN24-61000-P,53.81,,0.00062699,0.0008,1,1717358321535,303859100,407
1.0,1.0,buy,67733.38,BTC-28JUN24-50000-P,60.85,,0.0012221,0.0013,2,1717357962199,303858930,1632
0.1,0.1,sell,67730.44,BTC-28JUN24-75000-C,49.71,,0.01987823,0.02,1,1717357851797,303858891,6348
0.1,0.1,sell,67641.79,BTC-7JUN24-60000-P,55.42,,0.00050566,0.0005,3,1717357033000,303858130,496
0.1,0.1,sell,67597.2,BTC-27DEC24-15000-P,87.88,,0.00083476,0.0008,3,1717356800793,303857451,163
0.1,0.1,sell,67549.91,BTC-3JUN24-67500-C,32.92,,0.00584914,0.0055,0,1717356649424,303857037,112
0.1,0.1,buy,67541.39,BTC-14JUN24-63000-P,45.64,,0.00760613,0.0075,0,1717356531288,303856920,361
0.1,0.1,buy,67548.39,BTC-21JUN24-71000-C,47.38,,0.02540698,0.0255,2,1717356503658,303856847,61
0.1,0.1,sell,67480.13,BTC-27DEC24-43000-P,65.55,,0.02714188,0.027,0,1717356271880,303856061,138
1.0,1.0,buy,67476.82,BTC-3JUN24-62000-P,94.13,,8e-08,0.0001,2,1717356130733,303855615,10
0.2,0.2,sell,67456.23,BTC-7JUN24-63000-P,46.78,,0.00187031,0.002,0,1717355983782,303854694,641
0.1,0.1,sell,67353.59,BTC-14JUN24-75000-C,47.91,,0.0049957,0.005,3,1717355951772,303854310,378
0.2,0.2,sell,67312.24,BTC-7JUN24-75000-C,50.47,,0.00070494,0.0007,2,1717355919962,303853925,743
0.1,0.1,buy,67308.92,BTC-30AUG24-63000-P,56.85,,0.06446259,0.0645,0,1717355901552,303853670,19
0.2,0.2,buy,67328.85,BTC-3JUN24-65000-P,43.94,M,0.00022886,0.0001,3,1717355899694,303853582,62
0.2,0.2,sell,67357.89,BTC-5JUN24-67500-C,36.02,,0.01265825,0.012,3,1717355897129,303853447,3
0.1,0.1,buy,67357.89,BTC-4JUN24-70000-P,52.49,,0.03842923,0.04,0,1717355896950,303853428,3
0.1,0.1,buy,67357.89,BTC-4JUN24-69500-P,48.01,,0.03151656,0.033,0,1717355896889,303853424,2
0.1,0.1,sell,67406.65,BTC-7JUN24-67500-C,39.49,,0.01961621,0.0185,2,1717355896271,303853239,4
3.9,3.9,sell,67406.65,BTC-7JUN24-66000-C,38.22,,0.03292759,0.0315,2,1717355896206,303853232,326
1.0,1.0,buy,67406.65,BTC-14JUN24-66000-P,45.05,,0.01987181,0.02,0,1717355896007,303853223,445
0.1,0.1,buy,67426.24,BTC-5JUN24-69000-P,40.05,,0.02671252,0.027,0,1717355875790,303852776,2
0.1,0.1,sell,67428.34,BTC-28MAR25-100000-C,68.14,,0.1446042,0.145,2,1717355870417,303852688,438
0.1,0.1,sell,67435.68,BTC-7JUN24-67000-C,42.98,,0.02379049,0.024,2,1717355867767,303852639,348
0.1,0.1,sell,67471.56,BTC-26JUL24-92000-C,57.73,,0.01136047,0.0115,3,1717355865775,303852601,183
0.5,0.5,sell,67561.67,BTC-4JUN24-67500-C,33.61,,0.01036909,0.01,2,1717355851554,303852377,19
0.1,0.1,sell,67608.78,BTC-26JUL24-80000-C,54.65,,0.03209975,0.032,1,1717355851255,303852358,492
0.2,0.2,sell,67659.04,BTC-4JUN24-64000-P,51.41,,0.00050472,0.0006,1,1717355529719,303851393,19
0.1,0.1,sell,67716.0,BTC-3JUN24-66000-P,42.96,,0.00048446,0.0004,1,1717355175339,303850999,82
0.3,0.3,sell,67660.25,BTC-5JUN24-68500-C,38.1,,0.00794606,0.008,1,1717354720664,303849886,23
0.3,0.3,buy,67644.79,BTC-3JUN24-64500-P,62.1,,4.702e-05,0.0002,2,1717354538588,303849776,17
0.3,0.3,sell,67682.39,BTC-28MAR25-80000-C,66.98,,0.21440378,0.2155,0,1717354169411,303849711,1044
0.2,0.2,buy,67701.66,BTC-28MAR25-70000-C,66.18,,0.26543248,0.264,2,1717354039688,303849609,242
3.0,3.0,buy,67694.26,BTC-30AUG24-35000-P,69.6,,0.00162963,0.0019,0,1717354026526,303849592,111
0.1,0.1,sell,67670.44,BTC-26JUL24-90000-C,56.89,,0.01361103,0.0135,2,1717353813985,303849454,437
1.0,1.0,buy,67664.58,BTC-5JUN24-64000-P,45.69,,0.00089912,0.0011,0,1717353783907,303849443,35
0.1,0.1,buy,67651.51,BTC-28JUN24-115000-C,73.81,,0.00032138,0.0003,3,1717353677219,303849370,864
0.1,0.1,sell,67608.64,BTC-14JUN24-64000-P,45.49,,0.01027243,0.0105,1,1717353313402,303849129,360
0.3,0.3,sell,67572.06,BTC-27DEC24-80000-C,65.37,,0.15974209,0.16,0,1717353258316,303849021,1137
4.0,4.0,sell,67491.27,BTC-27SEP24-120000-C,66.6,,0.01790208,0.0175,2,1717353132781,303848888,754
0.2,0.2,buy,67549.65,BTC-27SEP24-70000-C,59.48,,0.13860287,0.138,2,1717353038644,303848842,1450
0.7,0.7,sell,67550.66,BTC-28JUN24-60000-C,50.58,,0.13167879,0.132,2,1717352851658,303848616,4201
0.5,0.5,buy,67508.72,BTC-28JUN24-55000-C,53.28,,0.19704945,0.197,2,1717352832232,303848551,2015
0.1,0.1,buy,67487.56,BTC-5JUN24-65000-P,40.66,,0.00214466,0.0021,1,1717352733068,303848266,9
0.1,0.1,buy,67514.15,BTC-5JUN24-70000-P,40.23,,0.03803122,0.038,0,1717352593996,303848063,4
0.1,0.1,sell,67538.07,BTC-14JUN24-63000-C,46.13,,0.0792439,0.0795,2,1717352497301,303847941,3
0.1,0.1,buy,67621.89,BTC-5JUN24-69000-C,37.88,,0.00558791,0.0055,3,1717351968396,303847249,27
3.9,3.9,buy,67684.66,BTC-28JUN24-45000-P,72.46,,0.00067932,0.0008,3,1717351804378,303846942,1205
0.5,0.5,buy,67621.76,BTC-7JUN24-84000-C,71.37,,3.372e-05,0.0001,3,1717351626189,303846695,224
1.0,1.0,buy,67621.76,BTC-21JUN24-65000-C,46.06,,0.06763293,0.0675,3,1717351625528,303846679,143
0.3,0.3,sell,67576.79,BTC-27DEC24-50000-C,64.61,,0.36522095,0.365,2,1717351494882,303846332,513
0.1,0.1,buy,67672.34,BTC-27SEP24-51000-P,59.83,,0.02529858,0.025,2,1717351316283,303845970,100
0.6,0.6,buy,67703.72,BTC-14JUN24-70000-C,44.26,,0.01930411,0.0195,3,1717351304087,303845901,295
4.0,4.0,sell,67758.99,BTC-27SEP24-110000-C,64.88,,0.02594215,0.0255,1,1717351274363,303845731,484
0.1,0.1,buy,67783.96,BTC-26JUL24-67000-P,52.97,,0.06451347,0.0645,2,1717351249647,303845501,146
8.0,8.0,buy,67798.1,BTC-5JUN24-74000-C,53.46,,0.00036659,0.0005,0,1717351224950,303845401,26
0.2,0.2,sell,67835.18,BTC-30AUG24-70000-C,57.4,,0.11385445,0.114,3,1717351213367,303845356,31
1.0,1.0,sell,67879.07,BTC-4JUN24-67000-C,36.39,,0.0177315,0.018,1,1717350636310,303844952,10
3.0,3.0,buy,67971.18,BTC-4JUN24-64500-P,51.03,,0.00060326,0.0008,0,1717350208666,303844697,23
1.4,1.4,buy,67932.64,BTC-21JUN24-98000-C,64.69,,0.00038809,0.0004,1,1717349129771,303843488,7
0.1,0.1,sell,67847.79,BTC-27DEC24-37000-C,67.19,,0.5097539,0.51,0,1717348842780,303843249,5
1.0,1.0,sell,68054.89,BTC-21JUN24-90000-C,58.49,,0.00120586,0.0011,1,1717347927753,303842693,43
1.0,1.0,buy,68057.23,BTC-30AUG24-84000-C,58.49,,0.05200133,0.052,0,1717347847436,303842689,37
1.4,1.4,buy,68056.71,BTC-28JUN24-95000-C,60.31,,0.00152607,0.0015,1,1717347835305,303842685,2199
0.5,0.5,sell,68057.95,BTC-26JUL24-57000-C,55.45,,0.19738748,0.198,2,1717347598007,303842642,21
0.6,0.6,buy,68063.39,BTC-26JUL24-85000-C,56.21,,0.02209987,0.0225,0,1717346234798,303842310,283
1.0,1.0,sell,68069.1,BTC-28MAR25-30000-P,70.32,,0.01361208,0.0125,3,1717346136647,303842282,241
0.2,0.2,sell,67962.5,BTC-26JUL24-60000-C,54.12,,0.1627303,0.163,1,1717345354735,303841955,79
0.5,0.5,sell,68021.46,BTC-28JUN24-74000-C,49.65,,0.02431316,0.0245,1,1717344915779,303841684,536
0.2,0.2,sell,68032.33,BTC-21JUN24-73000-C,46.67,,0.01895326,0.0185,2,1717344621357,303841552,127
1.0,1.0,buy,68065.94,BTC-27DEC24-35000-P,66.8,,0.01107027,0.0105,2,1717343764085,303840913,198
0.1,0.1,sell,68065.88,BTC-14JUN24-69000-P,42.74,,0.03560205,0.035,2,1717342952836,303840542,227
0.1,0.1,sell,68064.51,BTC-7JUN24-69000-P,42.0,,0.02403709,0.025,0,1717342941587,303840541,754
0.3,0.3,buy,68072.91,BTC-21JUN24-96000-C,61.0,,0.00032989,0.0004,0,1717342667438,303840450,25
18.0,18.0,sell,68069.71,BTC-26JUL24-40000-P,70.26,,0.00163674,0.0015,3,1717342516796,303840443,141
