amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.8,,,,sell,29641.49,BTC-4AUG23-31000-C,41.21,,0.00154581,0.0015,1,1690934156954,261936151,928
2.4,,,,sell,29645.51,BTC-18AUG23-32000-C,33.02,,0.00638506,0.0055,2,1690934153501,261936133,85
0.1,,,,sell,29648.2,BTC-18AUG23-30500-C,30.74,,0.01590131,0.0155,0,1690934151319,261936120,153
1.0,,,,buy,29652.11,BTC-27OCT23-27000-P,39.24,,0.0319327,0.032,2,1690934149354,261936107,15
0.1,,,,buy,29664.06,BTC-29SEP23-31000-C,37.43,,0.04458261,0.045,3,1690934141635,261936076,1550
1.0,,,,sell,29666.49,BTC-27OCT23-33000-C,39.35,,0.04111133,0.041,0,1690934137856,261936028,118
1.0,,,,buy,29666.49,BTC-11AUG23-31000-P,33.81,,0.04914359,0.0495,2,1690934137854,261936027,3
8.7,,,,sell,29666.49,BTC-25AUG23-33000-C,36.35,,0.00680055,0.0065,0,1690934137715,261936014,1652
1.0,,,,sell,29659.94,BTC-11AUG23-30000-C,30.41,,0.01575062,0.0155,1,1690934130206,261935857,694
1.0,,,,sell,29690.17,BTC-27OCT23-36000-C,41.94,,0.02351201,0.0235,0,1690934123786,261935753,92
0.2,,,,sell,29688.92,BTC-2AUG23-31000-C,64.63,,0.00020706,0.0001,3,1690934121370,261935694,48
1.8,,,,buy,29686.95,BTC-29SEP23-45000-C,53.83,,0.00300637,0.003,0,1690934121083,261935690,1451
0.1,,,,buy,29670.47,BTC-4AUG23-29000-C,37.03,,0.02674734,0.0275,0,1690934120279,261935673,398
1.0,,,,buy,29668.95,BTC-27OCT23-35000-C,41.07,,0.02792341,0.028,0,1690934118774,261935539,84
1.0,,,,sell,29668.52,BTC-3AUG23-30000-C,35.37,,0.00403616,0.0044,0,1690934117215,261935531,32
2.1,,,,sell,29668.19,BTC-18AUG23-30000-P,29.67,,0.03035656,0.0295,2,1690934115552,261935513,19
0.2,,,,buy,29660.62,BTC-29DEC23-40000-C,47.72,,0.03525132,0.035,1,1690934115259,261935475,2232
0.5,,,,sell,29657.41,BTC-29SEP23-26000-P,39.2,,0.01458084,0.0145,2,1690934112375,261935423,1058
1.0,,,,sell,29649.58,BTC-27OCT23-25000-P,41.21,,0.01754117,0.0175,2,1690934110515,261935395,28
0.1,,,,sell,29645.89,BTC-25AUG23-30000-P,31.51,,0.03617688,0.036,2,1690934101557,261935304,1508
0.1,,,,sell,29649.0,BTC-29DEC23-30000-P,43.23,,0.10334377,0.103,3,1690934094864,261935240,457
5.0,,,,buy,29649.0,BTC-4AUG23-32000-C,50.38,,0.00048689,0.0005,1,1690934094626,261935222,472
0.2,,,,buy,29638.62,BTC-25AUG23-35000-C,41.25,,0.00308533,0.0029,1,1690934093245,261935205,1459
0.5,,,,buy,29604.97,BTC-3AUG23-32500-C,63.04,,0.0001401,0.0001,1,1690934086649,261935072,10
0.1,,,,sell,29585.0,BTC-2AUG23-29250-P,34.21,,0.00065454,0.0007,3,1690934072645,261934957,114
0.1,,,,sell,29564.9,BTC-4AUG23-30000-C,32.12,,0.00534669,0.005,2,1690934055164,261934846,2125
1.0,,,,sell,29581.92,BTC-11AUG23-27500-P,36.42,,0.0026668,0.0026,0,1690934035750,261934812,163
0.5,,,,sell,29599.91,BTC-29SEP23-35000-C,41.58,,0.01643247,0.0165,1,1690933996105,261934675,2863
2.5,,,,sell,29589.54,BTC-11AUG23-30500-C,31.1,,0.00946821,0.009,3,1690933976652,261934578,270
1.0,,,,sell,29578.79,BTC-4AUG23-27000-P,55.95,,0.00040355,0.0003,2,1690933966606,261934559,227
5.0,,,,buy,29585.01,BTC-11AUG23-31500-C,36.26,,0.00431461,0.0046,0,1690933939292,261934148,218
2.1,,,,sell,29581.91,BTC-18AUG23-29500-P,29.84,,0.0227358,0.0225,2,1690933927473,261934014,77
0.1,,,,buy,29586.13,BTC-3AUG23-29500-P,32.64,,0.00512466,0.006,2,1690933912177,261933795,23
1.0,,,,sell,29586.13,BTC-27OCT23-31000-C,38.33,,0.06074439,0.0605,0,1690933912125,261933791,14
1.0,,,,buy,29586.13,BTC-27OCT23-31000-P,38.56,,0.09280651,0.093,2,1690933912109,261933789,7
1.0,,,,buy,29586.13,BTC-25AUG23-31000-P,33.07,,0.05971604,0.06,2,1690933912093,261933781,469
1.0,,,,buy,29586.13,BTC-27OCT23-32000-P,39.0,,0.11469668,0.115,2,1690933912093,261933782,11
0.1,,,,buy,29586.13,BTC-3AUG23-29750-P,33.59,,0.00977502,0.0105,2,1690933912068,261933776,6
1.0,,,,buy,29586.13,BTC-11AUG23-29000-P,31.16,,0.01028723,0.0105,3,1690933912000,261933760,258
1.0,,,,sell,29586.13,BTC-18AUG23-30000-C,30.57,,0.0211262,0.021,0,1690933911950,261933746,94
1.0,,,,sell,29586.13,BTC-27OCT23-34000-C,40.14,,0.03307103,0.033,0,1690933911903,261933726,99
1.0,,,,sell,29586.13,BTC-27OCT23-28000-C,38.52,,0.11123425,0.111,0,1690933911796,261933691,3
0.1,,,,buy,29598.87,BTC-18AUG23-29000-P,30.57,,0.01546044,0.0155,2,1690933910374,261933592,106
1.0,,,,buy,29598.87,BTC-18AUG23-28500-P,31.16,,0.0105778,0.0105,2,1690933909792,261933588,89
0.5,,,,buy,29597.48,BTC-27OCT23-30000-C,38.13,,0.07470668,0.0745,0,1690933906219,261933556,56
0.1,,,,sell,29591.82,BTC-29SEP23-29000-C,36.77,,0.07398011,0.074,0,1690933901196,261933531,818
0.2,,,,buy,29588.85,BTC-27OCT23-33000-P,39.41,,0.13905027,0.139,1,1690933895109,261933493,2
0.1,,,,buy,29589.54,BTC-11AUG23-29500-C,30.72,,0.02232882,0.0225,0,1690933893789,261933477,620
0.4,,,,buy,29601.09,BTC-3AUG23-29500-C,29.53,,0.00930977,0.0095,1,1690933892876,261933454,92
9.9,,,,sell,29597.76,BTC-18AUG23-31500-C,33.16,,0.00823858,0.008,1,1690933886479,261933382,73
1.0,,,,sell,29593.42,BTC-27OCT23-29000-P,38.31,,0.05704928,0.057,2,1690933883274,261933347,33
1.0,,,,buy,29594.66,BTC-25AUG23-29000-P,31.65,,0.02109041,0.021,2,1690933877620,261933254,1397
1.0,,,,buy,29594.66,BTC-27OCT23-30000-P,38.21,,0.07356212,0.0735,2,1690933877569,261933251,26
0.9,,,,buy,29593.41,BTC-25AUG23-28000-P,33.28,,0.01125728,0.0115,2,1690933875924,261933160,1501
1.0,,,,buy,29604.32,BTC-27OCT23-28000-P,38.74,,0.04331589,0.0435,2,1690933875051,261933111,40
1.0,,,,buy,29604.32,BTC-11AUG23-29500-P,30.27,,0.01659193,0.0165,2,1690933874747,261933108,167
0.1,,,,sell,29604.32,BTC-18AUG23-31000-C,31.99,,0.01125019,0.011,1,1690933874516,261933091,120
1.0,,,,sell,29604.32,BTC-25AUG23-31000-C,32.79,,0.0164688,0.0165,0,1690933874493,261933084,2846
0.5,,,,sell,29602.57,BTC-11AUG23-28500-P,31.58,,0.00612604,0.006,2,1690933873629,261932989,203
0.9,,,,sell,29604.57,BTC-4AUG23-28000-P,45.14,,0.0007108,0.0009,3,1690933872968,261932924,716
0.5,,,,buy,29604.57,BTC-2AUG23-30250-C,50.26,,0.00041977,0.0005,0,1690933872961,261932923,51
0.2,,,,buy,29574.88,BTC-2AUG23-29250-C,54.6,,0.01159143,0.0135,0,1690933872329,261932815,243
2.0,,,,buy,29574.88,BTC-29SEP23-37000-C,43.91,,0.01071438,0.0105,0,1690933871713,261932645,844
2.1,,,,sell,29568.31,BTC-25AUG23-35000-P,39.58,,0.18334978,0.1815,0,1690933871327,261932569,31
1.0,,,,buy,29568.31,BTC-25AUG23-32000-C,34.87,,0.00967851,0.01,0,1690933871303,261932568,2984
0.2,,,,buy,29540.58,BTC-29DEC23-45000-C,50.79,,0.02098705,0.021,1,1690933869738,261932351,1401
0.1,,,,sell,29503.31,BTC-4AUG23-30000-P,28.85,,0.02006135,0.019,2,1690933869393,261932275,391
1.0,,,,buy,29503.31,BTC-29SEP23-33000-C,39.16,,0.02529421,0.0255,0,1690933869388,261932274,1608
0.7,,,,buy,29503.31,BTC-3AUG23-29000-C,34.3,,0.01942972,0.02,1,1690933868911,261932129,43
0.1,,,,buy,29499.1,BTC-29SEP23-34000-C,40.32,,0.01991413,0.02,0,1690933865486,261931959,1391
0.8,,,,buy,29495.82,BTC-2AUG23-29000-C,43.74,,0.0169997,0.0175,1,1690933857499,261931889,172
0.2,,,,sell,29489.37,BTC-29DEC23-20000-P,51.13,,0.01288901,0.013,2,1690933854883,261931861,926
0.9,,,,sell,29469.88,BTC-11AUG23-32000-C,38.55,,0.00275771,0.0029,1,1690933840753,261931748,221
1.0,,,,buy,29469.21,BTC-11AUG23-30500-P,33.55,,0.04120699,0.042,2,1690933626478,261931548,21
1.0,,,,sell,29469.21,BTC-11AUG23-28500-C,30.65,,0.04205708,0.0415,0,1690933626274,261931541,31
0.3,,,,buy,29484.29,BTC-11AUG23-29000-C,30.8,,0.02988958,0.03,1,1690933517832,261931069,230
2.4,,,,buy,29477.54,BTC-4AUG23-29500-P,30.53,,0.00937117,0.0095,2,1690933390467,261930783,499
5.7,,,,buy,29475.51,BTC-4AUG23-25500-P,72.11,,8.313e-05,0.0001,3,1690933385031,261930768,74
0.8,,,,sell,29475.51,BTC-3AUG23-28750-P,34.21,,0.00095184,0.0011,3,1690933384880,261930767,60
0.1,,,,sell,29436.81,BTC-25AUG23-26000-P,38.28,,0.00414125,0.004,3,1690933228171,261930520,1144
2.4,,,,buy,29434.79,BTC-18AUG23-29500-C,30.79,,0.02554919,0.026,0,1690932953823,261930196,280
1.0,,,,sell,29433.6,BTC-18AUG23-29000-C,30.08,,0.03523304,0.035,0,1690932931465,261929993,124
1.0,,,,sell,29456.96,BTC-4AUG23-29000-P,32.07,,0.00377287,0.004,2,1690932867000,261929847,1003
0.1,,,,buy,29439.05,BTC-11AUG23-34000-C,48.56,,0.00098365,0.0011,0,1690932809664,261929661,142
0.4,,,,buy,29448.96,BTC-11AUG23-30000-P,31.81,,0.02945195,0.03,2,1690932734669,261929573,120
0.1,,,,buy,29448.96,BTC-3AUG23-29250-P,31.05,,0.00370472,0.0042,2,1690932734651,261929571,70
0.1,,,,sell,29421.64,BTC-18AUG23-28500-C,30.88,,0.04612693,0.046,0,1690932665254,261928959,23
0.2,,,,buy,29417.33,BTC-29SEP23-32000-P,37.67,,0.1089911,0.1085,2,1690932582616,261928601,202
0.4,,,,sell,29448.65,BTC-4AUG23-26000-P,63.02,,0.00020779,0.0001,2,1690932551218,261928277,69
1.0,,,,sell,29403.75,BTC-3AUG23-31000-C,47.11,,0.00031789,0.0004,1,1690932440820,261928008,11
0.5,,,,sell,29363.09,BTC-2AUG23-28750-P,34.44,,2.395e-05,0.0001,3,1690932191880,261927172,177
0.3,,,,buy,29356.43,BTC-29MAR24-45000-C,52.78,,0.05060618,0.0505,1,1690931729239,261926833,284
3.4,,,,sell,29354.76,BTC-4AUG23-28500-P,35.37,,0.00194308,0.002,3,1690931590282,261926619,813
0.6,,,,sell,29365.82,BTC-3AUG23-29250-C,25.49,,0.00919283,0.009,0,1690931357193,261926255,114
0.1,,,,sell,29369.73,BTC-4AUG23-25000-P,79.21,,0.00011862,0.0001,2,1690931346407,261926067,58
0.1,,,,sell,29306.11,BTC-2AUG23-32000-P,0.0,,0.091709,0.0905,1,1690931333041,261925243,1
0.1,,,,sell,29306.11,BTC-2AUG23-31500-P,0.0,,0.0759344,0.0735,1,1690931333023,261925242,1
0.1,,,,sell,29306.11,BTC-2AUG23-30500-P,0.0,,0.0418125,0.0395,1,1690931332970,261925234,1
0.4,,,,buy,29306.11,BTC-25AUG23-29000-C,32.5,,0.03855283,0.0395,0,1690931332906,261925227,1139
0.1,,,,sell,29306.11,BTC-2AUG23-29000-P,22.47,,0.00044311,0.0003,3,1690931332651,261925178,183
0.1,,,,sell,29306.11,BTC-25AUG23-27000-P,34.67,,0.00758927,0.0075,2,1690931332549,261925169,1575
1.0,,,,buy,29272.35,BTC-11AUG23-32500-C,40.77,,0.00166548,0.0017,2,1690931332277,261925141,166
3.9,,,,sell,29272.35,BTC-29SEP23-45000-P,0.0,,0.52453768,0.5225,3,1690931332151,261925109,14
1.6,,,,sell,29272.35,BTC-29DEC23-28000-P,43.05,,0.07685794,0.076,2,1690931331965,261925065,241
0.1,,,,sell,29272.35,BTC-4AUG23-30500-P,0.0,,0.04262093,0.041,0,1690931331776,261925001,145
0.5,,,,buy,29272.35,BTC-29MAR24-40000-C,50.67,,0.06966274,0.07,0,1690931331639,261924957,252
0.1,,,,buy,29244.09,BTC-25AUG23-25000-P,42.94,,0.00287636,0.0031,2,1690930924618,261924688,1533
1.0,,,,sell,29226.8,BTC-18AUG23-33000-C,37.43,,0.00273118,0.0025,1,1690930525077,261924586,38
1.0,,,,sell,29226.3,BTC-18AUG23-32500-C,35.83,,0.00344218,0.0032,0,1690930506526,261924585,32
0.1,,,,buy,29216.53,BTC-28JUN24-30000-C,49.32,,0.19580358,0.1955,0,1690930262426,261924547,92
7.6,,,,buy,29195.23,BTC-29SEP23-50000-C,61.45,,0.00174425,0.0018,0,1690927862057,261923974,1579
0.7,,,,sell,29189.56,BTC-11AUG23-26500-P,40.33,,0.00182279,0.0017,2,1690927542045,261923943,135
0.2,,,,sell,29183.01,BTC-3AUG23-30500-C,39.45,,0.00051115,0.0004,2,1690926385590,261923593,18
1.4,,,,sell,29185.77,BTC-29MAR24-50000-C,55.24,,0.03752278,0.0375,0,1690926265133,261923589,405
0.2,,,,sell,29183.17,BTC-29MAR24-34000-C,48.36,,0.1114331,0.111,1,1690926191769,261923584,48
0.5,,,,sell,29209.43,BTC-29MAR24-18000-P,52.68,,0.01726075,0.0175,3,1690925875407,261923406,125
1.0,,,,buy,29224.15,BTC-29MAR24-30000-P,47.34,,0.14585715,0.146,3,1690925779318,261923206,111
0.1,,,,sell,29247.02,BTC-2AUG23-28500-P,37.08,,0.00016938,0.0001,3,1690925170945,261922611,115
11.0,,,,buy,29247.01,BTC-25AUG23-38000-C,51.28,,0.00120327,0.0013,1,1690925156679,261922605,1154
0.1,,,,sell,29253.36,BTC-2AUG23-28000-P,57.88,,0.00015507,0.0001,3,1690925017864,261922544,120
10.0,,,,buy,29251.64,BTC-29SEP23-80000-C,85.78,,0.00024709,0.0003,2,1690924983856,261922535,735
3.3,,,,buy,29249.43,BTC-29MAR24-85000-C,66.49,,0.00899556,0.0095,3,1690924902116,261922496,45
0.1,,,,buy,29252.42,BTC-29SEP23-22000-P,48.56,,0.00474403,0.0047,3,1690924870905,261922448,988
4.4,,,,buy,29252.42,BTC-29MAR24-80000-C,65.16,,0.01051109,0.011,3,1690924869916,261922445,72
4.1,,,,buy,29253.93,BTC-29DEC23-5000-P,107.91,,0.00034586,0.0004,3,1690924834486,261922440,267
0.1,,,,buy,29254.2,BTC-29MAR24-37000-C,48.24,,0.08491838,0.084,0,1690924821440,261922414,52
0.5,,,,buy,29211.53,BTC-25AUG23-34000-C,40.99,,0.00373262,0.0039,1,1690923593115,261922081,1902
2.0,,,,buy,29234.37,BTC-29MAR24-90000-C,66.67,,0.00728557,0.0075,2,1690923305747,261921890,35
4.6,,,,buy,29227.7,BTC-27OCT23-65000-C,65.09,,0.00084857,0.001,3,1690923247101,261921852,10
0.1,,,,sell,29218.22,BTC-29SEP23-31000-P,37.39,,0.08954723,0.0895,0,1690923212109,261921831,508
0.5,,,,sell,29201.02,BTC-18AUG23-40000-C,58.89,,0.00030489,0.0003,3,1690923151619,261921784,5
0.1,,,,buy,29172.02,BTC-29SEP23-25000-P,40.43,,0.01189004,0.012,1,1690922538694,261921543,1398
0.6,,,,sell,29180.34,BTC-29DEC23-33000-C,44.33,,0.07422561,0.074,3,1690922480913,261921469,483
5.0,,,,buy,29197.16,BTC-29SEP23-36000-C,43.41,,0.01174727,0.012,0,1690922310261,261921379,891
4.0,,,,buy,29208.71,BTC-29DEC23-31000-C,43.52,,0.09649073,0.096,3,1690922246743,261921341,369
1.0,,,,sell,29204.74,BTC-4AUG23-24000-P,92.19,,0.00010502,0.0001,2,1690922063326,261921246,16
0.5,,,,sell,29181.98,BTC-27OCT23-12000-P,79.47,,0.00077942,0.0008,2,1690921834754,261921153,9
0.5,,,,buy,29191.53,BTC-29DEC23-26000-P,44.39,,0.05188712,0.0525,2,1690921320462,261920867,391
0.1,,,,buy,29191.62,BTC-11AUG23-28000-P,33.14,,0.0058526,0.006,3,1690921305561,261920865,232
0.1,,,,sell,29192.43,BTC-28JUN24-23000-P,50.0,,0.06955382,0.0675,2,1690921136629,261920726,32
0.2,,,,sell,29197.45,BTC-28JUN24-22000-P,50.42,,0.05933605,0.0575,2,1690921121158,261920713,31
0.1,,,,buy,29204.14,BTC-11AUG23-27000-P,38.51,,0.00258774,0.0027,0,1690921008946,261920669,149
0.1,,,,buy,29210.52,BTC-11AUG23-28000-C,32.9,,0.04954052,0.0495,0,1690920916490,261920594,9
80.0,BLOCK-87830,1,,buy,29196.0,BTC-27OCT23-38000-C,44.55,,0.01470475,0.0153,1,1690920841285,261920490,77
0.1,,,,buy,29226.66,BTC-29DEC23-29000-P,43.25,,0.09271922,0.093,0,1690920680034,261920370,264
0.1,,,,sell,29232.35,BTC-18AUG23-24500-P,46.98,,0.00145191,0.0013,2,1690920639306,261920349,11
0.1,,,,buy,29232.03,BTC-18AUG23-25000-P,45.79,,0.00174385,0.0019,0,1690920632738,261920348,17
0.1,,,,sell,29234.54,BTC-18AUG23-27500-P,32.78,,0.00690707,0.0065,3,1690920590162,261920336,70
2.3,,,,sell,29247.1,BTC-18AUG23-25500-P,41.7,,0.00214959,0.002,2,1690920478787,261920109,19
2.0,,,,sell,29248.34,BTC-25AUG23-24000-P,46.97,,0.00214422,0.002,2,1690920457681,261920106,1009
1.3,,,,buy,29264.15,BTC-29DEC23-30000-C,43.25,,0.10937681,0.11,0,1690920082507,261919672,1368
0.1,,,,buy,29250.24,BTC-29DEC23-34000-C,44.38,,0.06470116,0.065,0,1690920078246,261919665,342
4.2,,,,sell,29250.38,BTC-27OCT23-14000-P,71.55,,0.00135327,0.0013,1,1690920074982,261919648,1
0.1,,,,sell,29253.17,BTC-27OCT23-40000-C,45.43,,0.01032244,0.0105,1,1690920057405,261919624,40
4.9,,,,buy,29212.37,BTC-3AUG23-30250-C,37.65,,0.00075901,0.0009,2,1690918974684,261919045,15
4.0,,,,sell,29230.27,BTC-28JUN24-35000-P,49.35,,0.28065595,0.2755,0,1690918904043,261918930,12
9.2,,,,buy,29218.51,BTC-11AUG23-33000-C,43.54,,0.00122846,0.0014,0,1690917270527,261917866,174
1.4,,,,buy,29220.86,BTC-29DEC23-32000-C,43.45,,0.08342545,0.0835,1,1690917240572,261917837,505
0.1,,,,buy,29238.61,BTC-11AUG23-36000-C,59.12,,0.00049808,0.0006,0,1690917173047,261917765,43
0.1,,,,buy,29237.24,BTC-11AUG23-35000-C,53.44,,0.00059218,0.0007,0,1690917151991,261917756,109
0.1,,,,sell,29253.67,BTC-27OCT23-48000-C,51.84,,0.00367804,0.0035,0,1690916786826,261917388,15
0.1,,,,sell,29252.96,BTC-27OCT23-22000-P,45.93,,0.00814237,0.008,2,1690916766517,261917378,7
5.0,,,,sell,29274.98,BTC-27OCT23-29000-C,38.03,,0.08498303,0.0855,0,1690916563330,261917043,19
0.3,,,,buy,29307.46,BTC-25AUG23-26000-C,37.37,,0.12082594,0.1205,0,1690916544156,261916961,413
0.7,,,,sell,29288.99,BTC-4AUG23-27500-P,47.16,,0.00074762,0.0008,3,1690916513367,261916803,345
0.5,,,,sell,29278.84,BTC-3AUG23-26500-P,63.95,,6.448e-05,0.0001,2,1690916414396,261916360,4
1.0,,,,buy,29241.28,BTC-28JUN24-100000-C,67.82,,0.01486524,0.015,0,1690916370629,261915875,109
0.1,,,,sell,29247.69,BTC-3AUG23-27500-P,49.33,,0.0002467,0.0003,3,1690916362829,261915865,18
0.1,,,,buy,29236.52,BTC-3AUG23-28750-C,30.5,,0.01924807,0.0195,1,1690916346471,261915766,35
0.3,,,,buy,29232.91,BTC-2AUG23-28750-C,39.5,,0.01678521,0.0175,1,1690916344607,261915707,57
0.1,,,,buy,29192.9,BTC-29DEC23-65000-C,61.03,,0.00509294,0.005,0,1690916277531,261915363,474
0.1,,,,sell,29191.29,BTC-18AUG23-35000-C,43.16,,0.00117805,0.001,3,1690916274090,261915347,31
5.0,,,,sell,29187.68,BTC-29DEC23-27000-C,43.27,,0.16022287,0.1605,2,1690916221632,261915302,208
0.1,,,,sell,29200.89,BTC-4AUG23-34000-C,70.08,,0.0001538,0.0001,3,1690916114813,261914837,186
10.0,,,,buy,29129.02,BTC-29SEP23-40000-C,48.53,,0.00514229,0.0055,1,1690915581533,261913631,3142
0.5,,,,sell,29113.82,BTC-18AUG23-22000-P,63.86,,0.00079222,0.0008,2,1690914717458,261912710,4
0.1,,,,sell,29088.16,BTC-3AUG23-26000-P,70.35,,0.00015426,0.0001,1,1690914515078,261912360,3
1.0,,,,buy,29110.32,BTC-27OCT23-46000-C,50.0,,0.00401924,0.0041,0,1690914206719,261911821,9
2.1,,,,sell,29036.61,BTC-4AUG23-31000-P,0.0,,0.0674219,0.066,2,1690914056526,261910812,106
0.1,,,,sell,29036.61,BTC-3AUG23-29000-P,25.63,,0.00658228,0.006,2,1690914056515,261910811,81
0.4,,,,sell,29036.61,BTC-3AUG23-28000-P,38.31,,0.00072645,0.0008,3,1690914055996,261910722,52
0.1,,,,sell,28970.04,BTC-29MAR24-29000-P,46.41,,0.13007096,0.13,3,1690913626338,261910192,89
2.9,,,,sell,28970.71,BTC-29MAR24-31000-C,46.72,,0.13790603,0.1375,2,1690913625408,261910188,56
1.6,,,,buy,28965.0,BTC-29MAR24-23000-P,48.01,,0.04983509,0.0495,0,1690913263084,261909936,84
0.2,,,,sell,28934.6,BTC-29MAR24-41000-C,50.9,,0.06269776,0.062,3,1690912414668,261909581,104
2.4,,,,sell,28940.89,BTC-25AUG23-22000-P,54.43,,0.00113603,0.001,2,1690912355169,261909568,434
37.0,,,,sell,28929.75,BTC-29SEP23-60000-C,70.59,,0.00074807,0.0007,2,1690911962979,261909516,1085
1.0,,,,sell,28925.15,BTC-29MAR24-33000-C,48.01,,0.11742477,0.117,2,1690911210473,261909236,55
0.7,,,,sell,28927.96,BTC-29MAR24-27000-P,47.14,,0.0999893,0.0995,1,1690911182143,261909204,63
5.0,,,,buy,28927.99,BTC-29MAR24-29000-C,46.98,,0.16650634,0.166,3,1690911181894,261909203,58
0.1,,,,buy,28931.27,BTC-27OCT23-20000-P,51.18,,0.00515575,0.0055,0,1690911073462,261909149,8
0.1,,,,sell,28951.12,BTC-29MAR24-36000-C,49.05,,0.09184222,0.0915,2,1690910778013,261909048,61
0.3,,,,buy,28959.9,BTC-28JUN24-15000-P,57.59,,0.01786376,0.0175,3,1690909762504,261908378,76
0.1,,,,sell,28952.3,BTC-25AUG23-48000-C,74.42,,0.00039809,0.0003,3,1690909578213,261908245,146
0.3,,,,buy,28896.02,BTC-29DEC23-38000-C,46.46,,0.03649701,0.0375,1,1690908707532,261907109,340
0.1,,,,buy,28893.86,BTC-29MAR24-32000-C,47.84,,0.12648972,0.1275,0,1690908532921,261907031,132
0.1,,,,sell,28925.98,BTC-29SEP23-20000-P,55.67,,0.00332379,0.0034,1,1690907236474,261905620,1415
2.0,,,,buy,28999.77,BTC-27OCT23-44000-C,48.14,,0.00490701,0.005,2,1690906188904,261904527,12
0.6,,,,buy,28985.74,BTC-29MAR24-30000-C,47.13,,0.15171747,0.1525,0,1690906182149,261904495,202
0.1,,,,sell,28978.22,BTC-11AUG23-25000-P,51.97,,0.00115162,0.0012,0,1690906116242,261904194,39
