amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,sell,27966.42,BTC-20OCT23-25000-P,38.81,,0.00371665,0.0036,2,1696204097763,265754337,62
0.1,,,,sell,27960.36,BTC-6OCT23-30000-C,41.72,,0.0014746,0.0013,2,1696204061893,265754323,530
0.2,,,,buy,27960.99,BTC-27OCT23-24000-P,43.78,,0.00422264,0.0043,1,1696204038090,265754310,1894
0.1,,,,sell,27964.47,BTC-20OCT23-29000-C,32.49,,0.01584179,0.0155,0,1696204026045,265754309,196
1.0,,,,buy,27958.43,BTC-20OCT23-21000-P,60.5,,0.0005265,0.0007,3,1696204017251,265754294,10
0.3,,,,sell,27956.22,BTC-27OCT23-28500-C,32.36,,0.02675098,0.027,0,1696204008885,265754292,251
3.7,,,,buy,27952.34,BTC-20OCT23-28000-C,31.97,,0.02887686,0.029,0,1696203992016,265754283,260
1.0,,,,sell,27948.66,BTC-29DEC23-35000-C,44.64,,0.02138573,0.0215,1,1696203978688,265754274,2311
0.5,,,,sell,27949.48,BTC-2OCT23-27000-C,0.0,,0.03416119,0.034,0,1696203955839,265754205,183
0.1,,,,sell,27949.48,BTC-27OCT23-25000-C,39.35,,0.11544578,0.1155,1,1696203955420,265754175,212
1.3,,,,sell,27952.11,BTC-6OCT23-23000-P,78.71,,0.00033006,0.0003,3,1696203938751,265754117,145
3.0,,,,buy,27952.83,BTC-6OCT23-31000-C,49.1,,0.00050694,0.0006,0,1696203927373,265754109,268
0.2,,,,sell,27960.94,BTC-24NOV23-33000-C,40.61,,0.01391974,0.0135,1,1696203902777,265754091,272
0.3,,,,sell,27954.38,BTC-3OCT23-27500-P,35.04,,0.00274238,0.0026,3,1696203882419,265754084,18
0.4,,,,sell,27941.5,BTC-27OCT23-29000-C,33.14,,0.02087906,0.021,1,1696203834473,265754047,1983
1.7,,,,buy,27944.27,BTC-13OCT23-25500-P,40.58,,0.00300976,0.0031,1,1696203824616,265754032,318
0.7,,,,sell,27964.13,BTC-24NOV23-29000-C,35.47,,0.0415758,0.0415,1,1696203812459,265753984,765
0.1,,,,buy,27955.53,BTC-20OCT23-28500-C,32.26,,0.02156016,0.0215,0,1696203739355,265753954,313
0.1,,,,sell,27932.7,BTC-24NOV23-22000-P,47.62,,0.00654644,0.0065,3,1696203531235,265753689,505
0.1,,,,sell,27928.55,BTC-6OCT23-27500-C,35.93,,0.02478767,0.025,0,1696203495663,265753678,1082
0.1,,,,sell,27935.88,BTC-24NOV23-30000-C,36.5,,0.03049994,0.0305,3,1696203483463,265753648,737
0.8,,,,sell,27932.48,BTC-29DEC23-30000-C,39.0,,0.05238712,0.052,1,1696203477511,265753647,2818
0.1,,,,buy,27936.94,BTC-29DEC23-29000-C,38.37,,0.06439739,0.064,3,1696203469370,265753627,1227
1.0,,,,sell,27910.53,BTC-27OCT23-27000-C,32.69,,0.05520067,0.055,2,1696203369785,265753457,2521
1.0,,,,sell,27913.0,BTC-13OCT23-26500-C,36.0,,0.05876208,0.059,0,1696203341446,265753435,386
0.1,,,,buy,27917.1,BTC-29DEC23-36000-C,45.58,,0.0180444,0.018,2,1696203312351,265753396,1172
0.2,,,,sell,27915.46,BTC-27OCT23-26500-P,33.79,,0.01410322,0.014,0,1696203312169,265753392,387
4.7,,,,sell,27900.54,BTC-27OCT23-28000-P,31.94,,0.0334266,0.0335,2,1696203285748,265753349,658
0.8,,,,sell,27880.63,BTC-3OCT23-29500-C,53.91,,0.00068818,0.0006,2,1696203269649,265753298,17
0.1,,,,sell,27869.53,BTC-4OCT23-31000-C,53.45,,0.00016434,0.0001,1,1696203209610,265753271,2
1.0,,,,sell,27872.4,BTC-13OCT23-31000-C,39.37,,0.00227519,0.0021,2,1696203168291,265753244,200
0.1,,,,sell,27872.55,BTC-29DEC23-19000-P,53.02,,0.00656798,0.006,2,1696203164430,265753239,706
0.1,,,,buy,27865.67,BTC-3OCT23-27000-P,40.25,,0.00109725,0.0011,1,1696203118732,265753198,159
0.1,,,,buy,27867.33,BTC-29DEC23-15000-P,69.02,,0.00284056,0.003,2,1696203106953,265753195,627
0.1,,,,sell,27867.91,BTC-20OCT23-25500-P,36.08,,0.00548827,0.005,1,1696203098043,265753191,165
0.1,,,,buy,27864.29,BTC-24NOV23-28000-C,34.86,,0.0547263,0.0545,2,1696203093625,265753186,916
2.5,,,,buy,27885.46,BTC-24NOV23-26000-C,36.57,,0.09925925,0.099,0,1696202999984,265752983,287
4.3,,,,sell,27880.78,BTC-24NOV23-27000-P,35.55,,0.03600913,0.036,0,1696202997863,265752970,380
0.2,,,,sell,27866.29,BTC-13OCT23-29500-C,35.2,,0.00642904,0.0065,0,1696202987539,265752888,229
2.0,,,,buy,27865.61,BTC-20OCT23-31000-C,37.45,,0.00453313,0.0046,0,1696202984961,265752853,101
1.0,,,,buy,27877.61,BTC-27OCT23-34000-C,45.48,,0.0026937,0.0029,1,1696202970436,265752805,1729
1.0,,,,sell,27879.96,BTC-20OCT23-32000-C,39.77,,0.00271867,0.0027,0,1696202954483,265752800,43
1.5,,,,sell,27882.94,BTC-3OCT23-27750-C,35.92,,0.01133533,0.0115,2,1696202937694,265752771,80
0.4,,,,buy,27886.25,BTC-2OCT23-28000-P,33.91,,0.00678369,0.0065,1,1696202930753,265752737,14
0.5,,,,sell,27888.73,BTC-20OCT23-29500-C,33.78,,0.01076193,0.011,1,1696202927941,265752735,110
0.5,,,,sell,27892.28,BTC-20OCT23-27000-P,33.14,,0.01481246,0.015,1,1696202918150,265752703,150
0.1,,,,sell,27919.9,BTC-13OCT23-32000-C,42.85,,0.00121528,0.0012,0,1696202880515,265752600,64
16.8,,,,sell,27927.66,BTC-13OCT23-30000-C,37.05,,0.00463346,0.0049,1,1696202850468,265752560,279
0.3,,,,sell,27931.51,BTC-3OCT23-27250-P,36.21,,0.00165822,0.0014,3,1696202843313,265752541,40
0.1,,,,buy,27943.37,BTC-29DEC23-27000-P,38.91,,0.05356335,0.054,1,1696202803324,265752492,1165
0.4,,,,buy,27944.44,BTC-20OCT23-28000-P,32.28,,0.0278486,0.0285,1,1696202757857,265752454,19
0.1,,,,buy,27963.97,BTC-24NOV23-24000-P,42.19,,0.01190431,0.0125,0,1696202702790,265752405,608
0.5,,,,sell,27956.19,BTC-29DEC23-23000-C,44.2,,0.20459863,0.205,0,1696202662517,265752353,141
0.1,,,,buy,27946.89,BTC-24NOV23-27000-C,35.38,,0.07610355,0.076,0,1696202639919,265752298,787
0.1,,,,sell,27945.22,BTC-24NOV23-31000-C,37.44,,0.02272474,0.0225,0,1696202622289,265752234,595
0.2,,,,sell,27923.21,BTC-29MAR24-40000-C,51.58,,0.04194943,0.0405,3,1696202393513,265751911,754
1.0,,,,buy,27925.95,BTC-13OCT23-26000-P,37.69,,0.00435324,0.0044,0,1696202248828,265751644,343
0.1,,,,buy,27920.8,BTC-13OCT23-27000-C,33.53,,0.04475981,0.0445,0,1696202229435,265751623,509
0.2,,,,sell,27900.17,BTC-27OCT23-27500-C,31.78,,0.04293426,0.043,0,1696202113440,265751379,452
0.4,,,,sell,27860.82,BTC-2OCT23-28500-C,43.4,,0.00035021,0.0003,2,1696202070127,265751258,52
2.8,,,,buy,27863.58,BTC-27OCT23-25500-P,36.2,,0.00806404,0.008,2,1696202057116,265751252,415
2.4,,,,sell,27882.38,BTC-20OCT23-30000-C,34.61,,0.00778902,0.008,1,1696202040241,265751189,161
0.8,,,,buy,27896.55,BTC-29DEC23-32000-P,40.63,,0.16784129,0.1675,2,1696202019679,265751160,193
1.3,,,,sell,27891.82,BTC-20OCT23-28500-P,31.72,,0.03903045,0.039,0,1696202005162,265751136,3
3.1,,,,sell,27894.12,BTC-29DEC23-39000-C,48.68,,0.01130342,0.0115,0,1696202001878,265751135,701
0.1,,,,sell,27879.54,BTC-20OCT23-22500-P,50.71,,0.00109416,0.0011,3,1696201998272,265751116,24
0.7,,,,buy,27870.42,BTC-13OCT23-26500-P,35.71,,0.0070148,0.007,3,1696201991164,265751081,468
0.2,,,,buy,27870.9,BTC-27OCT23-25000-P,38.63,,0.00649034,0.0065,1,1696201987528,265751078,2417
0.8,,,,sell,27877.13,BTC-3OCT23-27250-C,42.12,,0.02491586,0.0255,3,1696201957889,265751013,162
1.6,,,,sell,27892.94,BTC-13OCT23-27500-C,33.16,,0.03169574,0.032,3,1696201937116,265750957,575
0.3,,,,sell,27918.51,BTC-13OCT23-27500-P,32.85,,0.01540443,0.0155,1,1696201908150,265750804,51
5.0,,,,buy,27930.19,BTC-4OCT23-27750-P,36.2,,0.0082616,0.0085,0,1696201886529,265750744,19
0.2,,,,buy,27919.23,BTC-4OCT23-28500-C,38.81,,0.00491821,0.005,1,1696201867876,265750712,17
0.8,,,,buy,27920.36,BTC-2OCT23-27000-P,56.26,,0.00018271,0.0002,0,1696201826480,265750660,368
0.8,,,,sell,27918.62,BTC-2OCT23-27250-C,50.39,,0.02430048,0.0245,3,1696201797275,265750561,377
1.0,,,,buy,27997.74,BTC-13OCT23-23500-P,52.3,,0.00072136,0.0009,3,1696201685516,265750281,76
0.9,,,,buy,27988.72,BTC-27OCT23-20000-P,61.6,,0.00092341,0.0009,2,1696201652210,265750247,479
3.4,,,,sell,27984.51,BTC-13OCT23-27000-P,33.92,,0.0096753,0.0095,2,1696201611742,265750125,256
1.0,,,,buy,27954.24,BTC-27OCT23-22000-P,52.8,,0.00187396,0.002,3,1696201535616,265749973,943
5.6,,,,buy,27947.86,BTC-4OCT23-26750-P,39.87,,0.0011166,0.0012,2,1696201525087,265749961,33
0.6,,,,sell,27947.36,BTC-4OCT23-28000-P,35.24,,0.01218479,0.012,0,1696201480175,265749753,5
0.5,,,,buy,27949.14,BTC-27OCT23-23000-P,48.16,,0.00278498,0.0029,1,1696201473819,265749679,1315
3.1,,,,buy,27968.46,BTC-4OCT23-26500-P,42.59,,0.00069992,0.0008,3,1696201452000,265749627,26
0.1,,,,sell,27997.4,BTC-3OCT23-26500-P,47.18,,0.00032671,0.0003,2,1696201408701,265749413,33
0.1,,,,sell,27990.77,BTC-2OCT23-27250-P,41.34,,0.00014129,0.0001,2,1696201373671,265749313,63
0.1,,,,buy,27997.53,BTC-28JUN24-31000-C,49.48,,0.144336,0.143,0,1696201368759,265749289,208
0.9,,,,buy,27996.45,BTC-29MAR24-80000-C,70.35,,0.00474726,0.0055,3,1696201365873,265749287,156
1.5,,,,sell,27987.57,BTC-2OCT23-26750-P,64.58,,3.159e-05,0.0001,2,1696201353231,265749258,151
2.0,,,,buy,28008.8,BTC-4OCT23-27750-C,37.7,,0.01668652,0.0175,1,1696201308723,265748980,28
0.1,,,,sell,28001.68,BTC-6OCT23-25500-P,50.07,,0.00086119,0.0009,1,1696201298453,265748897,835
3.5,,,,buy,27959.62,BTC-4OCT23-27000-P,37.76,,0.00171843,0.0018,2,1696201249102,265748602,94
0.1,,,,sell,28009.05,BTC-27OCT23-27500-P,32.02,,0.02343565,0.0235,2,1696201219668,265748303,36
15.0,,,,buy,27990.14,BTC-2OCT23-27500-C,39.23,,0.01791881,0.018,1,1696201205648,265748141,209
0.3,,,,sell,27952.32,BTC-20OCT23-27500-P,31.97,,0.02009304,0.02,2,1696201128059,265747559,21
0.1,,,,buy,27932.78,BTC-13OCT23-23000-P,56.02,,0.00063073,0.0008,3,1696201006951,265747224,91
0.5,,,,buy,27941.62,BTC-3OCT23-29000-C,44.06,,0.00123005,0.0011,3,1696200965659,265747082,45
0.1,,,,buy,27936.66,BTC-20OCT23-24500-P,41.75,,0.00285929,0.003,2,1696200951397,265747013,51
4.0,,,,buy,27929.77,BTC-24NOV23-30000-P,36.47,,0.09613652,0.0965,3,1696200636049,265745901,29
0.5,,,,buy,27912.4,BTC-2OCT23-27750-C,30.22,,0.00811937,0.0075,0,1696200594590,265745802,190
0.1,,,,sell,27906.7,BTC-6OCT23-27000-P,35.82,,0.00422914,0.0041,0,1696200585507,265745793,513
0.5,,,,buy,27908.49,BTC-27OCT23-21000-P,57.15,,0.00125247,0.0014,2,1696200584077,265745786,731
1.0,,,,sell,27904.59,BTC-29DEC23-18000-P,56.78,,0.00525809,0.005,2,1696200509481,265745656,531
4.2,,,,sell,27920.11,BTC-3OCT23-26250-P,51.76,,0.00019744,0.0003,2,1696200464033,265745569,31
0.1,,,,buy,27933.44,BTC-13OCT23-33000-C,46.24,,0.00058275,0.0007,1,1696200427224,265745516,49
0.1,,,,buy,27904.58,BTC-24NOV23-29000-P,36.0,,0.07204673,0.073,2,1696200386038,265745311,20
4.0,,,,buy,27887.25,BTC-6OCT23-24500-P,60.88,,0.00056736,0.0006,1,1696200350420,265745257,364
5.0,,,,buy,27918.3,BTC-27OCT23-42000-C,61.54,,0.00035059,0.0004,1,1696200286194,265745037,171
0.1,,,,sell,27905.71,BTC-29MAR24-23000-P,47.62,,0.04755465,0.046,2,1696200256899,265744864,304
1.0,,,,buy,27857.57,BTC-13OCT23-24000-P,48.02,,0.00111726,0.0012,2,1696200180865,265744636,77
0.5,,,,buy,27857.72,BTC-13OCT23-24500-P,46.1,,0.00164097,0.0018,2,1696200160720,265744579,213
9.8,,,,sell,27855.0,BTC-13OCT23-25000-P,43.39,,0.00233607,0.0025,1,1696200151894,265744567,270
1.0,,,,sell,27845.25,BTC-27SEP24-10000-P,67.03,,0.00979117,0.0085,2,1696200121982,265744431,14
0.1,,,,sell,27836.59,BTC-24NOV23-38000-C,48.16,,0.00423037,0.0044,0,1696200108614,265744244,245
0.1,,,,buy,27876.63,BTC-29MAR24-70000-C,66.58,,0.0066528,0.0075,0,1696200056664,265743782,234
0.6,,,,sell,27923.73,BTC-20OCT23-26500-P,34.91,,0.01097562,0.011,0,1696199943770,265742896,132
5.0,,,,sell,27933.69,BTC-4OCT23-26000-P,44.81,,0.00041627,0.0003,3,1696199934998,265742821,15
0.9,,,,buy,27980.12,BTC-29DEC23-24000-P,42.07,,0.02327071,0.023,1,1696199860240,265742380,1228
0.1,,,,sell,27985.1,BTC-29MAR24-38000-C,50.18,,0.05134981,0.048,0,1696199857735,265742371,331
0.5,,,,sell,27977.36,BTC-4OCT23-30000-C,48.09,,0.00056317,0.0006,3,1696199853793,265742298,11
3.6,,,,sell,28000.71,BTC-6OCT23-25000-P,52.77,,0.00063076,0.0005,2,1696199787704,265742021,433
2.0,,,,buy,28001.38,BTC-28JUN24-37000-C,51.36,M,0.09476579,0.0905,2,1696199773637,265742001,98
2.0,,,,buy,27979.46,BTC-24NOV23-34000-C,42.59,,0.01051942,0.011,1,1696199741179,265741866,406
8.6,,,,sell,27978.4,BTC-24NOV23-28000-P,35.18,,0.05020504,0.0505,2,1696199736379,265741852,102
0.1,,,,sell,27976.75,BTC-29DEC23-34000-C,42.55,,0.02468147,0.024,0,1696199717288,265741767,1175
0.1,,,,buy,27969.55,BTC-13OCT23-28500-P,32.91,,0.03344056,0.0335,2,1696199669228,265741419,10
2.0,,,,buy,27997.13,BTC-29MAR24-33000-C,47.33,M,0.08078818,0.0785,0,1696199564132,265740202,261
2.0,,,,sell,27993.51,BTC-29MAR24-26000-P,46.68,M,0.08268498,0.083,2,1696199557690,265740148,264
2.0,,,,buy,27988.37,BTC-29MAR24-25000-P,47.2,T,0.06862965,0.0695,0,1696199543689,265739984,446
3.1,,,,buy,27978.6,BTC-29DEC23-25000-P,40.54,,0.03080867,0.0305,2,1696199540850,265739963,1829
5.0,,,,sell,27946.42,BTC-29MAR24-60000-C,62.84,,0.01150359,0.012,0,1696199502901,265739624,643
2.5,,,,buy,27948.01,BTC-29DEC23-50000-C,57.66,,0.00333603,0.0031,2,1696199490183,265739603,1905
0.1,,,,buy,27943.45,BTC-27OCT23-18000-P,75.1,,0.00058177,0.0007,2,1696199486273,265739583,261
0.1,,,,sell,27885.22,BTC-29DEC23-26000-P,39.39,,0.04204876,0.0415,3,1696199404051,265739195,1500
2.8,,,,sell,27861.58,BTC-4OCT23-29000-C,41.58,,0.00209062,0.002,0,1696199369155,265738938,11
0.1,,,,buy,27862.82,BTC-3OCT23-27500-C,51.94,,0.01780437,0.0205,0,1696199360588,265738908,211
0.1,,,,sell,27877.47,BTC-3OCT23-26000-P,53.49,,0.00023627,0.0002,2,1696199348024,265738761,29
1.9,,,,sell,27875.27,BTC-29DEC23-20000-C,43.65,,0.29916465,0.295,2,1696199293935,265738410,217
0.1,,,,buy,27872.32,BTC-20OCT23-27000-C,71.16,,0.04877173,0.0805,0,1696199281710,265738199,170
1.2,,,,buy,27900.5,BTC-20OCT23-33000-C,40.91,,0.00132798,0.0014,3,1696199250849,265737922,15
1.4,,,,sell,27903.14,BTC-27OCT23-24500-P,41.38,,0.00531686,0.0055,3,1696199247661,265737912,203
17.0,,,,sell,27916.17,BTC-29DEC23-31000-C,39.72,,0.04275396,0.042,0,1696199121572,265737365,1207
1.2,,,,sell,27848.49,BTC-4OCT23-27500-P,36.88,,0.00670817,0.0065,1,1696199063680,265736916,12
1.0,,,,sell,27854.33,BTC-4OCT23-29500-C,47.35,,0.00105148,0.0012,0,1696199056517,265736881,4
5.7,,,,buy,27862.16,BTC-24NOV23-20000-P,53.98,,0.00357862,0.0037,2,1696199046899,265736814,264
1.5,,,,sell,27851.22,BTC-27OCT23-28500-P,30.98,,0.04464496,0.044,2,1696199020172,265736650,6
2.9,,,,buy,27798.52,BTC-4OCT23-26250-P,44.25,,0.00086176,0.0008,2,1696198982673,265736266,14
6.3,BLOCK-98705,3,BTC-PBUT-24NOV23-23000_27000_30000,buy,27775.18,BTC-24NOV23-23000-P,43.48,,0.00905224,0.0088,2,1696198938289,265735910,566
0.1,,,,buy,27835.19,BTC-28JUN24-40000-C,54.3,,0.07783415,0.078,0,1696198808942,265733970,467
1.6,,,,buy,27865.46,BTC-20OCT23-23000-P,48.25,,0.00125541,0.0014,2,1696198775004,265733263,11
1.0,,,,buy,27850.68,BTC-20OCT23-23500-P,46.49,,0.00160848,0.0019,3,1696198764879,265733069,22
11.0,,,,buy,27899.58,BTC-29DEC23-30000-P,41.1,,0.11476533,0.1175,2,1696198742269,265732428,693
6.0,,,,sell,27874.86,BTC-29DEC23-26000-C,37.92,,0.12114776,0.118,0,1696198727307,265731730,908
0.1,,,,sell,27915.22,BTC-6OCT23-26500-C,0.0,,0.05473665,0.0535,0,1696198724588,265731579,637
160.0,BLOCK-98696,2,BTC-CS-27OCT23-22000_24000,sell,27834.6,BTC-27OCT23-24000-C,39.17,,0.14564891,0.1449,0,1696198691173,265729463,57
160.0,BLOCK-98696,2,BTC-CS-27OCT23-22000_24000,buy,27834.6,BTC-27OCT23-22000-C,49.04,,0.21506701,0.2149,0,1696198691173,265729462,10
0.1,,,,buy,27847.07,BTC-6OCT23-23500-P,72.52,,0.00017723,0.0004,0,1696198688928,265729167,117
20.3,,,,sell,28024.01,BTC-29DEC23-33000-C,41.77,,0.03225857,0.03,0,1696198683330,265728467,1599
1.4,,,,buy,28029.84,BTC-29DEC23-22000-P,46.15,,0.01212836,0.013,2,1696198682012,265728240,1056
1.1,,,,buy,28029.84,BTC-29DEC23-23000-P,44.02,,0.01588516,0.017,2,1696198681952,265728228,1000
1.3,,,,sell,28020.77,BTC-2OCT23-29000-C,63.16,,5.814e-05,0.0005,1,1696198680671,265728071,13
4.7,,,,buy,28037.33,BTC-28JUN24-60000-C,62.69,,0.03299992,0.0315,0,1696198679032,265727811,484
0.1,,,,buy,28037.33,BTC-4OCT23-24500-P,66.59,,2.398e-05,0.0001,1,1696198678857,265727765,5
0.7,,,,buy,28001.13,BTC-29MAR24-45000-C,54.96,,0.03008413,0.0285,0,1696198677303,265727522,1140
0.1,,,,buy,27975.63,BTC-28JUN24-45000-C,56.29,,0.06161538,0.059,0,1696198676052,265727301,504
0.1,,,,sell,27947.12,BTC-24NOV23-32000-C,38.98,,0.0174615,0.017,0,1696198674744,265727092,486
0.3,,,,buy,27789.27,BTC-2OCT23-26500-C,147.49,,0.04562764,0.05,0,1696198669685,265726121,9
0.2,,,,sell,27763.51,BTC-28JUN24-23000-P,50.19,,0.07439528,0.073,2,1696198668913,265726013,143
0.1,,,,buy,27763.51,BTC-29MAR24-41000-C,52.64,,0.03888338,0.037,2,1696198668711,265725989,355
10.0,,,,sell,27732.43,BTC-28JUN24-20000-P,53.37,,0.04527724,0.046,2,1696198667737,265725805,337
1.0,,,,sell,27674.04,BTC-24NOV23-21000-P,49.7,,0.00472966,0.005,2,1696198664956,265725389,300
2.0,,,,sell,27621.47,BTC-29DEC23-21000-P,47.66,,0.01101242,0.011,2,1696198662718,265724928,930
4.0,,,,sell,27602.93,BTC-2OCT23-26500-P,55.55,,1.958e-05,0.0001,3,1696198662002,265724726,93
0.3,,,,buy,27556.02,BTC-3OCT23-27000-C,55.62,,0.02120371,0.025,0,1696198660261,265724332,65
0.1,,,,sell,27556.02,BTC-28JUN24-24000-P,50.01,,0.08999558,0.089,2,1696198659679,265724148,179
0.3,,,,buy,27507.48,BTC-4OCT23-27000-C,45.42,,0.02190256,0.025,0,1696198659365,265724101,10
1.0,,,,buy,27507.48,BTC-27SEP24-29000-C,50.21,,0.19667516,0.1955,0,1696198658959,265724021,2
0.3,,,,buy,27507.48,BTC-27OCT23-26500-C,32.38,,0.0554512,0.057,1,1696198658902,265723991,239
0.4,,,,buy,27469.29,BTC-3OCT23-26750-C,45.78,,0.02768519,0.029,0,1696198657866,265723674,2
0.8,,,,sell,27398.47,BTC-20OCT23-27500-C,31.99,,0.02747357,0.028,0,1696198567755,265722083,128
0.1,,,,buy,27408.45,BTC-29MAR24-50000-C,58.26,,0.0194241,0.019,0,1696198559995,265721213,1278
