amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,60744.38,BTC-5OCT24-63500-C,53.3,0.00131329,0.0013,2,1727999959083,319803835,226
0.7,,,,,0.7,sell,60765.57,BTC-11OCT24-59000-P,50.49,0.01550317,0.0155,3,1727999911545,319803826,794
3.0,,,,,3.0,sell,60768.64,BTC-5OCT24-54000-P,86.55,0.00028223,0.0002,3,1727999880637,319803800,31
0.9,,,,,0.9,sell,60768.61,BTC-5OCT24-63000-C,51.54,0.00212567,0.002,3,1727999873419,319803799,136
0.1,,,,,0.1,buy,60767.66,BTC-4OCT24-59000-P,57.38,0.00028954,0.0003,3,1727999855742,319803794,1257
0.1,,,,,0.1,sell,60746.32,BTC-27DEC24-60000-P,56.78,0.09290384,0.093,3,1727999832902,319803791,1699
0.4,,,,,0.4,sell,60744.02,BTC-4OCT24-60000-P,44.89,0.00141618,0.0013,0,1727999780669,319803782,1749
0.9,,,,,0.9,sell,60737.13,BTC-4OCT24-66000-C,113.7,9.7e-07,0.0001,3,1727999773238,319803773,1010
3.0,,,,,3.0,buy,60738.21,BTC-4OCT24-55000-P,146.79,7.562e-05,0.0002,0,1727999760350,319803771,549
3.0,,,,,3.0,buy,60770.2,BTC-4OCT24-61000-P,33.1,0.00674843,0.006,3,1727999651321,319803688,1048
1.0,,,,,1.0,sell,60744.6,BTC-27DEC24-55000-P,56.65,0.05673749,0.0565,3,1727999627070,319803675,1506
0.1,,,,,0.1,buy,60742.98,BTC-5OCT24-60500-P,54.0,0.01060316,0.011,0,1727999621812,319803673,113
1.0,,,,,1.0,buy,60732.03,BTC-27DEC24-50000-P,58.23,0.03183785,0.0325,0,1727999616196,319803671,1503
1.0,,,,,1.0,buy,60712.71,BTC-27DEC24-45000-P,60.72,0.01709949,0.0175,2,1727999566582,319803649,1150
0.1,,,,,0.1,buy,60716.39,BTC-4OCT24-65000-P,94.38,0.07041172,0.0705,0,1727999564745,319803648,573
0.1,,,,,0.1,sell,60718.82,BTC-25OCT24-73000-C,54.21,0.00542376,0.0055,0,1727999564600,319803647,1009
1.0,,,,,1.0,buy,60716.68,BTC-11OCT24-57000-P,53.27,0.00765708,0.008,3,1727999556831,319803618,383
0.1,,,,,0.1,buy,60721.13,BTC-29NOV24-69000-C,57.85,0.04669912,0.0465,3,1727999556348,319803617,309
1.0,,,,,1.0,buy,60730.19,BTC-18OCT24-69000-C,52.12,0.0056256,0.006,1,1727999538302,319803603,703
0.1,,,,,0.1,buy,60756.81,BTC-18OCT24-59000-P,48.94,0.024651,0.0245,1,1727999480345,319803566,507
0.5,,,,,0.5,sell,60779.29,BTC-5OCT24-65000-C,55.48,0.00039943,0.0003,3,1727999429842,319803560,46
0.1,,,,,0.1,sell,60798.98,BTC-18OCT24-65000-C,48.61,0.01530815,0.015,3,1727999307826,319803536,247
0.1,,,,,0.1,sell,60763.04,BTC-8NOV24-60000-P,56.67,0.0609615,0.0605,1,1727998932718,319803229,1235
0.1,,,,,0.1,sell,60813.84,BTC-8NOV24-67000-C,57.31,0.03718159,0.0365,2,1727998887062,319803209,676
0.1,,,,,0.1,sell,60781.89,BTC-29NOV24-67000-P,56.42,0.14582302,0.144,2,1727998874660,319803176,29
0.3,,,,,0.3,buy,60758.18,BTC-4OCT24-61000-C,41.66,0.00319864,0.0035,0,1727998807123,319803139,1156
1.3,,,,,1.3,buy,60758.48,BTC-4OCT24-60500-P,43.72,0.00314231,0.0034,2,1727998800032,319803135,179
0.1,,,,,0.1,buy,60785.87,BTC-6OCT24-62000-C,43.69,0.00662899,0.0065,3,1727998727857,319803095,16
0.2,,,,,0.2,buy,60733.78,BTC-5OCT24-65500-C,60.84,0.00025833,0.0003,1,1727998665526,319803039,19
0.1,,,,,0.1,buy,60764.39,BTC-27DEC24-70000-C,57.99,0.06346519,0.0635,3,1727998589290,319803010,3912
0.1,,,,,0.1,sell,60767.86,BTC-11OCT24-60000-C,49.99,0.03548949,0.0355,1,1727998506392,319802992,411
1.8,,,,,1.8,buy,60797.5,BTC-6OCT24-61000-P,43.87,0.01554555,0.0155,2,1727998350922,319802859,13
0.1,,,,,0.1,buy,60752.65,BTC-18OCT24-64000-C,48.49,0.01913659,0.019,2,1727998148141,319802758,250
0.1,,,,,0.1,sell,60743.67,BTC-18OCT24-54000-P,53.68,0.0066428,0.0065,2,1727997791963,319802649,103
0.1,,,,,0.1,buy,60735.09,BTC-18OCT24-68000-C,50.06,0.00715504,0.007,2,1727997738830,319802631,346
1.0,,,,,1.0,sell,60711.14,BTC-29NOV24-80000-C,60.46,0.01788047,0.018,1,1727997652851,319802592,1231
3.1,,,,,3.1,sell,60711.94,BTC-25OCT24-88000-C,64.79,0.0005832,0.0006,1,1727997651296,319802586,257
0.8,,,,,0.8,buy,60791.25,BTC-25OCT24-59000-P,49.14,0.03207268,0.032,1,1727997619417,319802561,955
3.0,,,,,3.0,buy,60739.59,BTC-18OCT24-56000-P,50.79,0.01117329,0.011,0,1727997452484,319802471,129
0.2,,,,,0.2,sell,60784.45,BTC-4OCT24-62000-C,44.49,0.0004745,0.0005,2,1727997431093,319802456,1406
0.7,,,,,0.7,sell,60798.67,BTC-6OCT24-62500-C,44.91,0.00463276,0.0048,1,1727997365531,319802410,23
0.1,,,,,0.1,sell,60826.24,BTC-8NOV24-50000-P,60.15,0.012595,0.012,2,1727997287897,319802375,1164
0.1,,,,,0.1,buy,60838.3,BTC-8NOV24-75000-C,59.92,0.01458097,0.0145,0,1727997275591,319802367,1029
0.1,,,,,0.1,buy,60842.18,BTC-5OCT24-57000-P,70.92,0.00100937,0.0012,3,1727997261751,319802362,44
1.0,,,,,1.0,buy,60853.53,BTC-5OCT24-56000-P,79.2,0.00061827,0.0008,1,1727997249680,319802355,40
0.2,,,,,0.2,buy,60851.02,BTC-6OCT24-56000-P,63.98,0.00090067,0.0011,2,1727997225065,319802323,10
2.0,,,,,2.0,buy,60830.02,BTC-25OCT24-49000-P,60.41,0.00379352,0.0038,2,1727997207066,319802306,898
0.1,,,,,0.1,sell,60837.31,BTC-4OCT24-63000-C,51.68,0.00016217,0.0001,2,1727997035638,319802230,1277
0.2,,,,,0.2,buy,60874.79,BTC-5OCT24-61000-C,50.62,0.01169231,0.0115,3,1727996863596,319802129,81
0.1,,,,,0.1,buy,60923.82,BTC-4OCT24-53000-P,174.48,2.129e-05,0.0001,3,1727996812063,319802087,249
