amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,98209.68,BTC-10JAN25-80000-P,74.88,0.00031577,0.0003,3,1736035172862,338616356,522
0.1,,,,,0.1,sell,98221.89,BTC-10JAN25-75000-P,90.72,0.000185,0.0002,1,1736035164369,338616351,325
0.5,,,,,0.5,sell,98221.98,BTC-5JAN25-98000-C,17.95,0.00397427,0.0036,2,1736035142037,338616339,510
0.1,,,,,0.1,sell,98234.37,BTC-31JAN25-94000-C,56.96,0.08934201,0.0895,2,1736035101746,338616318,629
0.1,,,,,0.1,sell,98252.82,BTC-31JAN25-93000-C,57.0,0.09584887,0.096,2,1736035051275,338616299,224
0.4,,,,,0.4,buy,98254.19,BTC-6JAN25-98000-C,32.04,0.00951994,0.0095,2,1736035026377,338616263,197
0.1,,,,,0.1,sell,98280.75,BTC-24JAN25-95000-P,54.27,0.0312054,0.031,0,1736034708120,338616141,37
0.1,,,,,0.1,sell,98279.67,BTC-24JAN25-92000-P,54.2,0.02082605,0.0205,2,1736034678740,338616128,19
0.1,,,,,0.1,buy,98280.11,BTC-17JAN25-104000-C,52.97,0.01871966,0.019,0,1736034651300,338616111,100
0.1,,,,,0.1,buy,98246.96,BTC-31JAN25-110000-C,58.99,0.02608178,0.026,1,1736034636598,338616070,2643
1.0,,,,,1.0,sell,98206.47,BTC-6JAN25-96000-P,31.52,0.00121957,0.001,2,1736034408048,338615865,49
0.1,,,,,0.1,sell,98210.67,BTC-28MAR25-130000-C,65.43,0.04234836,0.0415,2,1736034356355,338615857,2408
0.2,,,,,0.2,sell,98207.05,BTC-28MAR25-20000-P,131.63,0.00053526,0.0004,3,1736034310436,338615856,868
0.1,,,,,0.1,sell,98211.33,BTC-7JAN25-92000-P,46.04,0.0006312,0.0005,2,1736034273837,338615855,3
0.1,,,,,0.1,sell,98208.22,BTC-7JAN25-100000-P,46.77,0.02477748,0.025,2,1736034138069,338615799,3
0.1,,,,,0.1,buy,98196.1,BTC-28FEB25-122000-C,63.83,0.03245614,0.0325,1,1736034081616,338615773,132
4.8,,,,,4.8,sell,98195.81,BTC-5JAN25-97000-C,34.63,0.01252117,0.013,3,1736034045653,338615766,218
0.5,,,,,0.5,sell,98237.11,BTC-28MAR25-300000-C,91.01,0.00150672,0.0014,2,1736033817097,338615691,2605
0.4,,,,,0.4,buy,98237.29,BTC-24JAN25-105000-C,56.42,0.02827014,0.0285,0,1736033786229,338615689,31
0.1,,,,,0.1,sell,98241.66,BTC-7JAN25-101000-C,45.12,0.00522933,0.005,0,1736033735113,338615687,49
0.1,,,,,0.1,buy,98245.24,BTC-7JAN25-103000-C,47.68,0.00217024,0.0022,1,1736033720259,338615686,30
0.1,,,,,0.1,sell,98227.61,BTC-31JAN25-77000-P,65.04,0.00527187,0.005,2,1736033667779,338615635,566
0.1,,,,,0.1,sell,98227.17,BTC-6JAN25-104000-C,44.84,0.00019673,0.0002,2,1736033653464,338615634,38
0.1,,,,,0.1,sell,98230.7,BTC-28FEB25-80000-P,62.27,0.020226,0.02,2,1736033641366,338615633,581
0.1,,,,,0.1,sell,98224.48,BTC-31JAN25-74000-P,69.54,0.00398734,0.004,2,1736033530402,338615611,307
0.5,,,,,0.5,buy,98213.15,BTC-31JAN25-130000-C,65.66,0.00534291,0.0055,1,1736033424240,338615559,1093
0.1,,,,,0.1,sell,98211.93,BTC-28FEB25-94000-P,60.18,0.06221834,0.062,0,1736033417202,338615554,332
0.1,,,,,0.1,buy,98220.7,BTC-28FEB25-60000-P,78.8,0.00437755,0.0044,0,1736033376052,338615550,210
0.1,,,,,0.1,sell,98220.82,BTC-28MAR25-200000-C,75.51,0.00596622,0.0055,3,1736033362273,338615525,2809
0.1,,,,,0.1,sell,98227.02,BTC-7JAN25-88000-P,65.23,0.00028764,0.0003,3,1736033272742,338615475,23
10.6,,,,,10.6,sell,98227.31,BTC-10JAN25-85000-P,61.27,0.00073689,0.0006,3,1736033268695,338615474,610
0.1,,,,,0.1,buy,98227.35,BTC-31JAN25-120000-C,62.64,0.0115231,0.012,1,1736033259011,338615467,2576
0.1,,,,,0.1,sell,98227.35,BTC-31JAN25-125000-C,62.89,0.00792745,0.0075,3,1736033258639,338615466,1358
8.0,,,,,8.0,buy,98224.08,BTC-28FEB25-150000-C,69.53,0.00950021,0.0095,0,1736033220935,338615461,304
0.1,,,,,0.1,sell,98220.46,BTC-27JUN25-120000-C,64.54,0.12214707,0.123,0,1736033151023,338615437,1255
1.0,,,,,1.0,buy,98212.39,BTC-6JAN25-97000-C,32.02,0.01611645,0.016,2,1736033128630,338615430,82
0.1,,,,,0.1,buy,98205.93,BTC-10JAN25-96000-C,47.19,0.03782174,0.0375,3,1736033104327,338615406,391
0.3,,,,,0.3,buy,98206.07,BTC-17JAN25-97000-P,51.76,0.02922992,0.0295,0,1736033081567,338615401,101
0.1,,,,,0.1,sell,98209.61,BTC-5JAN25-96500-C,39.12,0.01773674,0.018,3,1736033029725,338615363,6
0.1,,,,,0.1,sell,98208.9,BTC-17JAN25-102000-C,51.3,0.02459357,0.024,1,1736033028370,338615339,85
